 	voglio	che	Maria	venga	domani	</S>
a31	0.058132377	0.0056030015	0.004225997	0.017492766	0.56318825	0.3513576
a35	0.039000418	0.0196009	0.028169148	0.058550637	0.0922146	0.76246434
a31	0.011981869	0.012688349	0.16641913	0.22050308	0.13655527	0.4518523
a37	0.20790927	0.29098943	0.08389163	0.032286294	0.13908604	0.24583732
a31	0.051315706	0.05094444	0.094058745	0.05989695	0.117005326	0.62677884
a11	0.3073431	0.047499765	0.14919563	0.06061764	0.07284349	0.36250043
a31	0.15803286	0.033533096	0.013753795	0.0711823	0.2271415	0.4963564
a20	0.42810038	0.015480604	0.021009533	0.1110938	0.3010816	0.12323401
a13	0.2806945	0.2377666	0.07696306	0.03702093	0.14926808	0.2182868
a20	0.31475323	0.24138814	0.05976736	0.021037817	0.22007333	0.1429801
a31	0.1720431	0.19981267	0.15020183	0.09499654	0.17434686	0.20859903
a18	0.21793999	0.07958905	0.08139987	0.12640902	0.28125316	0.21340896
a31	0.17570522	0.16466232	0.16235113	0.14959854	0.17755069	0.17013213
a36	0.2029856	0.14042364	0.1408918	0.15484713	0.1916598	0.16919209
a31	0.15409857	0.14506596	0.14467552	0.14550185	0.20813021	0.20252784
a20	0.19878961	0.15494157	0.15541248	0.15922698	0.16916391	0.16246536
a31	0.1683825	0.16481638	0.16486165	0.16451016	0.17061058	0.16681866
a20	0.18408777	0.16110566	0.16130951	0.16230792	0.16696417	0.16422491
a31	0.16788688	0.16534206	0.1653203	0.16511862	0.16969426	0.1666379
</S>	0.18653351	0.16106468	0.16149473	0.16170587	0.1654437	0.1637575
