 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.62121874	0.02436037	0.04305895	0.13385023	0.009677695	0.030090567	0.06576171	0.040209908	0.03177191
a24	0.05370555	0.0199552	0.004059705	0.5220877	0.0003437309	0.20659964	0.009766452	8.583338e-06	0.18347345
a31	0.7042275	0.0009980662	1.6779417e-05	0.061733857	8.105341e-06	0.04844573	0.0069629448	0.0003525142	0.17725445
a20	0.6494466	0.029255666	0.0013441499	0.078990735	5.482183e-05	0.17421001	0.0013870016	3.3161756e-05	0.0652778
a0	0.103216276	0.0007216949	1.6205177e-05	0.8704523	0.00046851762	0.010770953	0.0048011905	0.0036391458	0.005913681
a13	0.0119897835	0.0100373	3.725426e-05	0.9460923	0.00045561392	0.0029743128	0.0031465045	0.008197731	0.017069189
a31	0.17624865	0.0046240846	0.00018391451	0.5005023	0.0004770498	0.054690745	0.036083	0.017013028	0.21017715
a24	0.010690255	0.00012196034	8.9116975e-06	0.98535997	6.229062e-06	0.0010044331	0.00073753257	0.00010135021	0.0019693587
a31	0.17006467	0.049878858	0.0032157425	0.06987166	0.0030833022	0.13124146	0.021857476	0.020339048	0.5304478
a37	0.0260621	0.0007524909	5.702665e-05	0.9691065	3.4081735e-05	0.0008443024	0.0019437845	0.00024038168	0.00095938065
a31	0.07640937	0.164358	0.008637792	0.1008979	0.026378032	0.22340517	0.07468692	0.04684694	0.2783798
a20	0.28150332	0.023089048	0.0018757259	0.65430385	0.00072301057	0.011140692	0.016809354	0.0045596943	0.0059953434
a31	0.045605816	0.26859272	0.017900862	0.06577341	0.046933394	0.17500812	0.17187966	0.12353704	0.08476895
a39	0.5812001	0.11746495	0.015945893	0.16718175	0.0035251535	0.029151633	0.03215352	0.030295389	0.02308161
a31	0.051186234	0.22525145	0.032874297	0.056301422	0.05181885	0.086903475	0.24966851	0.19416037	0.05183536
a20	0.25152293	0.31057456	0.05750994	0.093459725	0.020530494	0.045205805	0.04726778	0.13117085	0.042757895
a31	0.06363496	0.16087942	0.063892916	0.06882982	0.057754815	0.06187613	0.14011292	0.32653186	0.05648713
a20	0.1687158	0.20233427	0.08051725	0.102363326	0.059853714	0.07342836	0.06864357	0.17134622	0.07279749
a39	0.0907601	0.1952762	0.099319875	0.09642013	0.08262918	0.08583198	0.08954305	0.17597744	0.08424202
a31	0.094482094	0.12275963	0.09414552	0.09569305	0.08866533	0.08947756	0.098232344	0.22739555	0.08914896
a46	0.16489315	0.2014495	0.09738805	0.10633314	0.078273505	0.081057854	0.08074107	0.10934502	0.08051869
a31	0.107471325	0.1335626	0.10835865	0.10790841	0.10329779	0.10379035	0.10495772	0.1271763	0.103476845
a18	0.15769705	0.11855087	0.101808906	0.12046165	0.09791333	0.099354	0.09869709	0.1062063	0.0993108
a31	0.10931389	0.1338522	0.110140786	0.10959301	0.105288476	0.1059553	0.10611589	0.11412793	0.1056125
a8	0.18145424	0.10581549	0.09665956	0.13754009	0.09423783	0.095478974	0.094790176	0.098515816	0.095507756
</S>	0.1333473	0.11667153	0.10608404	0.10767984	0.10493415	0.106697276	0.10692586	0.11197444	0.10568557
