 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.6835339	0.013118324	0.0038560412	0.009877313	0.016508952	0.014405518	0.044696596	0.058369454	0.06721846	0.05775174	0.030663703
a20	0.32269594	5.3300304e-05	0.003662075	0.20698243	0.058139414	0.21694139	0.18610495	0.00094692723	6.066796e-05	0.00032666733	0.004086261
a31	0.6626464	3.870346e-05	0.001471376	0.040566392	0.011806265	0.03381863	0.20032097	0.004385842	0.00021228721	0.0024053124	0.042327892
a39	0.025119722	0.00023314609	0.00084207713	0.00059833226	0.0012933416	0.015457845	0.5688699	0.3726469	0.0019548514	0.006905042	0.0060789348
a31	0.44950253	1.2049396e-05	0.015513679	0.14889517	0.027224239	0.06775022	0.04630054	0.005705267	0.0015797993	0.010822281	0.2266942
a46	0.004445806	2.0766738e-05	0.0010696226	0.00023814554	0.0012048095	0.006178074	0.97901535	0.005740216	4.299764e-05	0.00017280818	0.0018713643
a37	0.48181304	0.00025003805	0.0059333937	0.11803649	0.0070350813	0.041497823	0.06103785	0.028394753	0.010714402	0.09077469	0.15451252
a31	0.047975287	0.00022617333	0.0046067806	0.072075784	0.0072895307	0.025685297	0.41163942	0.04589895	0.011182457	0.10360063	0.2698197
a13	0.17715552	0.00012473228	0.0016332692	0.031138692	0.05809512	0.026436972	0.6033852	0.024316795	0.006324405	0.024413504	0.046975758
a11	0.05253802	0.0008771142	0.0044414154	0.0146684665	0.0031537456	0.020171702	0.4684896	0.08079338	0.002910558	0.09881939	0.25313666
a31	0.058845427	0.0012013948	0.0032210285	0.011074046	0.0022171675	0.014106924	0.35570264	0.12275732	0.0056700455	0.1441997	0.28100422
a20	0.20518948	0.0010620642	0.005498612	0.04826591	0.01885396	0.08080352	0.44919688	0.04080538	0.0051720534	0.07967484	0.06547726
a31	0.04234888	0.00080917997	0.0070061856	0.007257902	0.0019398043	0.031947717	0.51901954	0.1162215	0.0076104538	0.0502963	0.21554255
a41	0.17188014	0.00040406742	0.0018172505	0.029568607	0.0063376874	0.042030517	0.37632623	0.053417895	0.011708063	0.18479411	0.121715404
a31	0.0066445787	0.0006669131	0.0019018019	0.0039262315	0.0036127463	0.03529813	0.8258964	0.061119188	0.0122086685	0.023595974	0.025129331
a24	0.33168	0.0013296198	0.0044196527	0.030476386	0.0075930194	0.05498273	0.40315267	0.05996686	0.009881071	0.050134774	0.046383183
a31	0.0095849	0.0012610023	0.0022498025	0.002969768	0.0058236574	0.03932377	0.83910996	0.047216162	0.019096058	0.019317325	0.01404769
a10	0.3901059	0.004447546	0.011708541	0.050426647	0.016143477	0.053975392	0.3550505	0.062209837	0.010381901	0.019780308	0.025769908
a31	0.012239231	0.0027835562	0.0044610677	0.0056635817	0.013470833	0.062289096	0.77099085	0.050617985	0.03610253	0.025655614	0.015725588
a46	0.19782794	0.0072704093	0.020615263	0.08359819	0.016680075	0.060181137	0.4314223	0.10709372	0.015523806	0.025087327	0.03469981
a20	0.034827273	0.010806265	0.015656797	0.014046044	0.04194166	0.05933898	0.6882093	0.045817852	0.05064681	0.024664225	0.014044864
a46	0.03638412	0.018214377	0.01913677	0.019234253	0.081774704	0.1278739	0.49762914	0.086059846	0.052424222	0.032536104	0.028732624
a31	0.03232483	0.028210245	0.029235037	0.030991701	0.14474554	0.15897885	0.35204664	0.06681076	0.07818735	0.044303812	0.034165274
a7	0.36430892	0.056838512	0.059249315	0.070331596	0.06501483	0.06433182	0.08352546	0.06287683	0.055986777	0.05833486	0.059201084
a31	0.02643471	0.02401332	0.025159024	0.027311426	0.11082509	0.15914099	0.34976465	0.09363147	0.09690186	0.05116782	0.0356497
a39	0.21261664	0.054262057	0.064420834	0.0944415	0.06598565	0.074789934	0.16488697	0.08540073	0.058037966	0.060303684	0.064854056
