 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.4966438	0.37694275	0.0030151508	0.0034342145	0.0029103416	0.032002296	0.015145733	0.02356099	0.011960118	0.0064890366	0.0036728326	0.0024048921	0.0033559154	0.0043339487	0.014127934
a31	0.029177103	0.33698443	0.0003181137	0.031700805	4.483535e-05	0.018038346	0.030349156	0.015467149	0.05060398	0.30747348	0.00049130217	0.032691706	0.0007587817	0.00086189184	0.14503896
a8	0.027748708	0.010279093	0.010790231	0.0027895756	0.002367315	0.13397148	0.14615335	0.14715698	0.09833696	0.115667105	0.033973392	0.19608894	0.012065842	0.0030409654	0.05957003
a31	0.07623818	0.68328804	0.00017105538	0.16583656	0.00018563175	0.0034397778	0.0048850137	0.00284187	0.006804508	0.034098927	0.00030849353	0.0031227511	0.00016993604	0.004215308	0.014393871
a20	0.02686446	0.03534114	0.012452715	0.0065753064	0.0003672024	0.18919733	0.15539427	0.18276876	0.09351488	0.15464701	0.019094845	0.114600874	0.0017750871	0.00015931547	0.0072468254
a31	0.038089365	0.5007784	0.0008400179	0.20050937	0.00071309204	0.015420816	0.026108425	0.0063903336	0.010879372	0.11480261	0.00074837456	0.0086732255	0.00051687163	0.0076278467	0.06790194
a13	0.024817701	0.54143	0.00202453	0.0202871	7.027429e-05	0.06995014	0.039698515	0.08694817	0.034890603	0.14005554	0.0006085911	0.026447278	0.00022971797	0.0003271217	0.012214673
a18	0.014387926	0.15617709	0.0006429069	0.045308154	0.004041018	0.04260949	0.08073325	0.018758774	0.06917361	0.43536124	0.012913277	0.053709507	0.011187571	0.009532702	0.0454635
a31	0.04109926	0.07200159	0.0009275637	0.020948062	0.004282619	0.036202446	0.07101251	0.017120006	0.04491946	0.42930138	0.00799092	0.046589512	0.015987823	0.036649875	0.15496697
a20	0.032594323	0.9380306	9.598591e-06	0.013679741	3.773626e-05	0.002662531	0.0017917426	0.001683758	0.00072500866	0.0014694207	0.00021922177	0.0010529617	5.302982e-05	0.005392431	0.00059789635
a39	0.0028268322	0.37155885	0.0009191325	0.022264676	0.000884761	0.039778154	0.044917244	0.029621458	0.012038965	0.20176852	0.024110315	0.09970345	0.02662528	0.04351341	0.079468995
a13	0.012856264	0.21069598	0.0005615487	0.03458516	0.0006405569	0.024628473	0.026469408	0.029445266	0.0327417	0.0700613	0.05299501	0.08353498	0.071080305	0.050954647	0.2987494
a31	0.021798054	0.3097704	0.0016801223	0.017728554	0.0015351471	0.056816053	0.049225092	0.0769189	0.033320706	0.1253578	0.06724885	0.111777894	0.02047839	0.08626033	0.020083722
a18	0.12406586	0.26618883	0.00049097574	0.010804568	0.00045566776	0.030256534	0.06894829	0.0518418	0.074946225	0.19822529	0.020405738	0.03097582	0.010720957	0.051895224	0.05977822
a31	0.007168261	0.042006038	0.0016912603	0.004813029	0.0022079744	0.059491865	0.079127975	0.14823033	0.10054243	0.22788042	0.07418938	0.117484145	0.016714904	0.094363004	0.024089072
a37	0.105742395	0.15105987	0.00064618373	0.0074120704	0.0007266542	0.038627844	0.06755377	0.065758206	0.0997923	0.18320723	0.024513345	0.034839224	0.017418874	0.091348305	0.111353755
a18	0.0035011359	0.014140533	0.001996939	0.0031683382	0.002392591	0.036891114	0.05182781	0.14167051	0.17562175	0.21638133	0.07923596	0.097576104	0.010712219	0.14582734	0.019056354
a31	0.01695498	0.06502137	0.0036322393	0.006490524	0.0039781565	0.031758655	0.026165145	0.055399854	0.22608195	0.17049229	0.06721358	0.09398881	0.010075909	0.20934822	0.013398253
