 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.7219176	0.011320699	0.0035637724	0.016206566	0.018303286	0.0072779898	0.003906535	0.022003569	0.066928685	0.054568116	0.032004014	0.04199913
a31	0.46943483	7.5056787e-06	0.0022390143	0.23170838	0.030293357	0.02186622	0.20919266	0.0069761183	0.0018427537	0.0011749151	0.012885949	0.012378255
a28	0.13134423	0.0012942674	0.0021141123	0.0024534354	0.0022555208	0.014422453	0.1441463	0.56776243	0.08342556	0.022440046	0.016486548	0.011855098
a31	0.74479014	1.7836408e-05	0.008800949	0.07868077	0.0069453064	0.009227561	0.06883948	0.0056640515	0.0026554475	0.0021818911	0.048817832	0.023378788
a20	0.030170944	0.00029874832	0.0013332702	0.0028463693	0.0025790029	0.012726983	0.19150102	0.7013506	0.024970178	0.0024336164	0.023375545	0.0064137313
a31	0.38116276	8.171915e-06	0.011405022	0.11829134	0.0076772273	0.027160883	0.08928761	0.016289292	0.013486498	0.015457768	0.2218872	0.0978862
a21	0.028974978	9.220029e-06	0.024842925	0.04029075	0.09074079	0.101087116	0.6378844	0.026283411	0.0025108214	0.0009836339	0.038915947	0.0074760555
a31	0.03790911	2.7458314e-05	0.0002656646	0.013321283	0.0011043525	0.010782566	0.042940404	0.025538318	0.037704222	0.11475132	0.37683967	0.3388156
a17	0.0654063	2.42161e-05	0.00083995925	0.05656893	0.17394836	0.03496049	0.20287035	0.022371618	0.028103791	0.020132393	0.30063307	0.09414053
a29	0.12224521	0.00025285373	0.0016558983	0.02165336	0.002965646	0.009403786	0.034652825	0.03814593	0.04394499	0.056264956	0.43442398	0.23439059
a24	0.005837335	4.699573e-05	0.00021848096	0.00089266343	8.445891e-05	0.0014226274	0.032042637	0.006211677	0.021711487	0.0636843	0.7384504	0.12939699
a37	0.007942753	0.000103418206	0.00046141364	0.0003599454	0.00014458779	0.0020202752	0.029741798	0.006302475	0.0025480236	0.0045881006	0.8285546	0.11723261
a8	0.011673873	0.00016627194	0.00069315534	0.00017355793	0.0001766017	0.00070512056	0.024038684	0.0071200253	0.0017924845	0.004434073	0.8593757	0.08965043
a31	0.0057946052	0.00023902234	0.0008583998	0.00044449096	0.0005408709	0.004484296	0.10981561	0.020372631	0.0032859792	0.0042461	0.7253467	0.12457134
a24	0.03657148	0.00017326143	0.0003812117	0.0031098241	0.0013412152	0.0036648763	0.03904332	0.027486758	0.048313044	0.10234663	0.51981014	0.21775825
a31	0.01510442	0.0006257378	0.0016052272	0.0016720272	0.0017766855	0.007675907	0.120818935	0.030464025	0.01193307	0.015291475	0.64079285	0.15223968
a17	0.063010894	0.0006696832	0.0020800943	0.0075560706	0.0041510756	0.019500589	0.1622764	0.061086465	0.030147733	0.07740043	0.39181355	0.18030703
a31	0.0064460263	0.001175181	0.0020652467	0.0045157513	0.006025767	0.026958473	0.3599739	0.06328518	0.03427361	0.04290944	0.36835936	0.08401212
a39	0.09930019	0.0019403264	0.004685179	0.011613903	0.008839791	0.017008295	0.20096414	0.0870713	0.030015714	0.066075556	0.3330687	0.13941689
a35	0.006675908	0.003075107	0.003988626	0.0082649	0.019033423	0.06176588	0.39496794	0.10802808	0.08309605	0.093661316	0.15235563	0.06508713
a8	0.019355832	0.008408587	0.009388584	0.014698875	0.044129837	0.053427465	0.37859905	0.16012618	0.12452647	0.102674454	0.04334246	0.04132218
