 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.65294415	0.086655244	0.18047692	0.016171576	0.01994251	0.004673253	0.0005445242	0.0005583034	0.0004922257	0.00049606926	0.0018022528	0.00086671184	0.0002491036	0.00065179716	0.0005524013	0.024919417	0.008003496
a11	0.8031619	0.094773605	0.03898233	0.0051272763	0.030781824	0.025168166	6.39159e-05	4.9975526e-05	6.3371785e-06	3.3145832e-06	1.7767534e-05	0.0017511854	1.8968361e-08	1.8541554e-07	4.5436194e-05	1.2868223e-05	5.3909545e-05
a37	0.10445494	0.061602745	0.37973294	0.007708414	0.06906546	0.3462193	0.0009553506	0.0022546134	0.000107944164	6.409805e-05	0.0001585189	0.015032266	6.809797e-05	7.229647e-05	0.00020381743	0.0034384078	0.008860804
a28	0.040086642	0.00898467	0.2965702	0.0038409939	0.035564095	0.4709135	0.0014759096	0.0021262534	0.0011201667	0.0005408016	0.0023468018	0.11225126	9.996326e-06	7.5628166e-05	0.000112681126	0.004046866	0.019933537
a31	0.28120092	0.03885768	0.30317232	0.0064062118	0.07842239	0.25287828	0.0016770356	0.004364805	0.0009217342	0.00055837113	0.0005746734	0.025704812	1.7767221e-05	0.00030970515	0.00021043596	0.003114252	0.0016086649
a21	0.23522392	0.11988685	0.5466732	0.030149339	0.043286853	0.023876825	1.3278229e-05	8.310793e-06	3.5351923e-07	1.2112791e-07	9.0422066e-07	0.0005886646	8.876075e-08	3.825346e-07	6.6823504e-06	5.2575746e-05	0.0002316777
a31	0.29425928	0.13524681	0.37425378	0.030630575	0.06810152	0.07721212	0.0042025344	0.0013693204	0.00027439138	0.00013519799	7.1806055e-05	0.0040172134	8.58556e-06	0.00039919483	0.0017542777	0.0023010382	0.005762427
a10	0.78644663	0.120439865	0.064038046	0.0058660014	0.020257961	0.002683896	5.4100387e-06	1.7116045e-05	1.5948393e-06	8.113019e-07	1.7418201e-06	9.263406e-05	1.7627456e-06	5.53334e-06	9.741515e-06	7.2221825e-05	5.897002e-05
a31	0.30030185	0.04735248	0.36127064	0.09197183	0.024726775	0.1445498	0.0034188628	0.0011343474	0.0011907443	0.00072263356	0.0010017629	0.014109947	5.432419e-05	0.00024592935	0.0032649534	0.0019248003	0.0027582748
a3	0.86261195	0.04618024	0.041554347	0.015869174	0.01706674	0.014031824	0.000118567856	0.0002654165	7.3396266e-05	2.6742251e-05	4.5791476e-05	0.00058430864	4.235227e-06	1.7405864e-05	2.866755e-05	0.0013501514	0.00017103757
a28	0.2952887	0.01932771	0.23747985	0.04996997	0.014592688	0.26770082	0.014570744	0.0047966344	0.018964002	0.010923937	0.014291401	0.02873028	0.00077069376	0.0023325398	0.01392622	0.005019462	0.0013144446
a31	0.1595527	0.07418234	0.17250115	0.34984908	0.011806551	0.07408965	0.029494781	0.0017782099	0.0011417418	0.0003960925	0.000733306	0.0019304531	0.00069178845	0.00160243	0.10074154	0.016348995	0.0031592518
a20	0.16648526	0.026137248	0.36291456	0.13399327	0.029638799	0.19724962	0.04186802	0.0021039706	0.0032049187	0.0021664232	0.0031970607	0.008711706	0.0018588807	0.0014625185	0.012831037	0.0036589312	0.0025178255
a0	0.3192868	0.012119586	0.17693502	0.01609254	0.019328369	0.20680395	0.01730295	0.017571947	0.056110453	0.03547959	0.031540494	0.04542048	0.0031601721	0.010492589	0.02202079	0.008004829	0.0023293737
a20	0.34148604	0.07116145	0.22249547	0.10767903	0.017868869	0.040744573	0.021364015	0.0066253995	0.010686935	0.005248475	0.004912594	0.02179436	0.0017170062	0.00496174	0.08598654	0.028117305	0.007150291
a31	0.13715391	0.025594646	0.051537693	0.015977208	0.029000321	0.07560401	0.027333533	0.048586223	0.16012453	0.07926769	0.16006161	0.08175568	0.03216687	0.041400876	0.010174208	0.015882865	0.008378163
a20	0.29880017	0.03443197	0.23135644	0.037602864	0.01428254	0.06337347	0.07677278	0.008906269	0.022719543	0.018732125	0.026057726	0.016031362	0.027964389	0.016534543	0.07985253	0.019075915	0.007505355
a8	0.0687028	0.025034936	0.045248106	0.014121813	0.02237659	0.05026663	0.034147177	0.030846756	0.17594007	0.09192539	0.24243702	0.08083381	0.041821085	0.038918313	0.016830536	0.011962281	0.008586774
a31	0.08921199	0.05237685	0.07587819	0.028611165	0.045446984	0.06151347	0.044214215	0.04127299	0.0759629	0.057342432	0.13569233	0.06197358	0.10251096	0.043852992	0.025173577	0.030792173	0.02817318
a10	0.23395538	0.069039784	0.18252534	0.046210673	0.027813468	0.048410546	0.042210095	0.022317229	0.026978623	0.0284433	0.030083511	0.028670048	0.04974058	0.022918874	0.09067668	0.026372923	0.02363296
a31	0.07460499	0.04310729	0.072171435	0.029033361	0.033760197	0.045722436	0.07759157	0.026500754	0.10311967	0.08904982	0.09404065	0.070883855	0.090390585	0.06895781	0.040580757	0.023564415	0.016920319
a18	0.14097734	0.041517876	0.21015741	0.042384576	0.022637337	0.09905401	0.07633059	0.01836913	0.021134917	0.02108861	0.024781624	0.022550672	0.04984151	0.018618977	0.15211889	0.019241579	0.019195026
a31	0.071938604	0.03838438	0.050946377	0.024133164	0.030237513	0.04132048	0.047206484	0.032762967	0.096912235	0.08309827	0.18826331	0.08114311	0.10446622	0.03397906	0.029940352	0.022997389	0.022270115
a37	0.12512818	0.048881132	0.17448805	0.045196623	0.034335084	0.06532042	0.056287922	0.031757973	0.03369527	0.032539196	0.039013013	0.03335032	0.053885058	0.031099673	0.13102521	0.032355078	0.031641763
a31	0.058209777	0.045515247	0.052442912	0.04285559	0.04392756	0.04849418	0.064453	0.04572303	0.06156133	0.05929076	0.08409559	0.05807913	0.15904723	0.048004776	0.04671759	0.041292503	0.040289827
a21	0.11599702	0.051965117	0.1635761	0.047489997	0.03929122	0.060321648	0.053046666	0.037395533	0.038999807	0.03752113	0.044670198	0.0381753	0.052488286	0.03639983	0.108385615	0.037437636	0.03683895
a28	0.060344208	0.0530045	0.057703435	0.050887372	0.05260255	0.055960957	0.05476825	0.05481894	0.06341739	0.059715282	0.083731554	0.059790615	0.08930876	0.051918756	0.051778227	0.050159723	0.050089456
a15	0.08249643	0.053942665	0.080704145	0.048203055	0.055744864	0.057748426	0.051812768	0.04872161	0.055206288	0.05439219	0.06881288	0.053949557	0.11429185	0.045539565	0.043622486	0.042712137	0.042099062
a7	0.14291312	0.055027027	0.13206416	0.03995806	0.06141941	0.06761304	0.03262962	0.04289803	0.05344104	0.0491025	0.08971157	0.049281146	0.06933907	0.030562261	0.028666649	0.02772141	0.027651863
a20	0.20279995	0.06340679	0.20257688	0.04284536	0.08053357	0.0791969	0.025759919	0.035159905	0.027732091	0.028813388	0.03198227	0.02879647	0.068531364	0.021840988	0.021551317	0.019444346	0.01902844
a31	0.21393523	0.059694808	0.20053244	0.037639134	0.07799553	0.08804485	0.019530352	0.037455373	0.03295466	0.027832981	0.060589317	0.02863194	0.050666384	0.01741501	0.017113028	0.015022759	0.014946078
