 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.32160977	0.03134945	0.021173498	0.20118302	0.0042962697	0.071830675	0.12972912	0.21882826
a23	0.0031657435	0.053533997	0.21212114	0.7084407	0.0008636226	0.0060376734	0.0009334999	0.014903599
a20	0.12753884	0.04279027	0.7976562	0.016606556	2.1284373e-05	0.0014264865	0.0010305656	0.012929838
a28	0.2130124	0.046714876	0.57536876	0.013958222	9.248568e-06	0.001985607	0.0033536358	0.1455973
a31	0.19795871	0.22683182	0.30963546	0.08618729	9.368701e-05	0.004655343	0.020331075	0.15430662
a17	0.20078084	0.11710094	0.31561616	0.27307135	4.680416e-05	0.0029080482	0.0014418341	0.089034036
a31	0.072747044	0.020488897	0.1154107	0.10899816	0.006478959	0.054634564	0.07363546	0.54760617
a19	0.034421332	0.0075314683	0.020067086	0.91748875	0.00033309526	0.0030947812	0.0032243885	0.013839114
a31	0.026944522	0.013367362	0.006665231	0.55700344	0.089530386	0.06911883	0.028419055	0.20895122
a20	0.07246012	0.0015121413	0.03577345	0.8099636	0.0036737695	0.017867552	0.009875814	0.04887366
a31	0.015013119	0.019096117	0.018477304	0.6401555	0.12222663	0.0639123	0.035361156	0.08575786
a20	0.40923408	0.009356381	0.098916285	0.2549556	0.012749348	0.07177293	0.039143626	0.103871785
a31	0.047687072	0.05317402	0.053536512	0.44944572	0.099268086	0.11366629	0.08235879	0.10086346
a20	0.6246459	0.028555518	0.08166641	0.07562307	0.027062804	0.05029384	0.0496824	0.06247004
a24	0.11160231	0.10745819	0.115162954	0.19358622	0.110230796	0.11677632	0.11492948	0.13025378
a31	0.12617749	0.119219124	0.13971265	0.13866533	0.112731755	0.11623018	0.11918843	0.12807506
a38	0.27666092	0.098463394	0.115557104	0.108152024	0.09559268	0.10115508	0.10095771	0.10346111
a31	0.12612501	0.12257702	0.13976724	0.13790198	0.11642073	0.11753609	0.11880662	0.12086529
a28	0.19175188	0.11406955	0.11855339	0.117961764	0.11342454	0.11498943	0.11417403	0.11507543
a20	0.12305004	0.12566884	0.15822074	0.13086797	0.11471647	0.11557233	0.115667604	0.11623599
a31	0.12651026	0.1256182	0.15908186	0.12769647	0.114350066	0.11524693	0.11556566	0.115930595
a24	0.22698228	0.10861272	0.122686915	0.119660996	0.103008546	0.10498833	0.10656967	0.10749056
a8	0.13636874	0.12348355	0.14040963	0.1262644	0.11742924	0.11811617	0.118802354	0.11912592
a38	0.15189886	0.11916972	0.124579266	0.13134122	0.116912924	0.11766773	0.118731834	0.11969845
</S>	0.13948403	0.122544646	0.12397215	0.124250524	0.12188241	0.122259825	0.12274209	0.12286435
