 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.22792697	0.076814115	0.2349882	0.020725405	0.0027114458	0.006206668	0.011410302	0.046501335	0.27808252	0.09463303
a28	0.0015722164	0.00051229313	0.60095143	0.01747564	8.752049e-07	0.0003807831	0.26398972	0.062372375	0.029375609	0.023369085
a24	0.017575286	2.945427e-05	0.04493064	0.259862	3.282837e-06	0.00020311026	0.4952979	0.0012484324	0.03413886	0.14671105
a28	0.0016692498	3.8684306e-05	0.027684994	0.021906301	5.696692e-06	0.00015930858	0.54303014	0.0037084166	0.03670006	0.36509708
a31	0.038376614	0.00021568737	0.11337136	0.011547744	0.0005548221	0.0019049026	0.6788109	0.03545001	0.09016394	0.029604005
a20	0.00038916958	2.4870926e-06	0.931237	0.0048671607	3.9145954e-07	1.8828066e-06	0.0390701	0.00092452765	0.004315361	0.019192014
a31	0.0118972175	0.001218081	0.019037753	0.0026663756	0.0023448514	0.0064839195	0.32274628	0.28280288	0.29374558	0.057057165
a13	0.04696468	8.964955e-05	0.5970046	0.0017248272	4.8839418e-05	0.0003982033	0.13525201	0.08622553	0.1010274	0.031264253
a31	0.0043152324	0.0014874155	0.02494776	0.0017293099	0.0018817869	0.0064913384	0.54688674	0.25614765	0.1377442	0.018368505
a41	0.23943785	0.00076301774	0.13284671	0.0026936308	0.00072972133	0.0029575285	0.2398204	0.19556628	0.13364854	0.051536325
a33	0.0055994713	0.001521121	0.013800976	0.002086555	0.0031262853	0.009267428	0.7786792	0.12926945	0.050013218	0.006636321
a8	0.00816152	0.006896956	0.024671737	0.0055421875	0.0044282353	0.0051301066	0.69553405	0.15971078	0.08032831	0.009596154
a24	0.12943318	0.039780397	0.06368321	0.07133774	0.103805095	0.15233919	0.22374758	0.111677594	0.061581127	0.042614937
a37	0.14013831	0.051796764	0.07465993	0.07333845	0.109626986	0.21440558	0.12996322	0.09208919	0.06218956	0.05179192
a5	0.14469494	0.05358959	0.0701424	0.07586141	0.11376987	0.2263987	0.105493024	0.092377536	0.06323811	0.05443444
a31	0.14635092	0.054613538	0.06916569	0.07649085	0.11404888	0.23146108	0.0971225	0.09147425	0.06363195	0.05564037
a20	0.37619275	0.06135605	0.07129967	0.06297265	0.062301826	0.07987577	0.09386012	0.06300328	0.06590722	0.06323069
a31	0.13506003	0.055895872	0.06610332	0.073484816	0.1069424	0.23496488	0.10409633	0.099981755	0.06541249	0.058058027
a8	0.19579145	0.077936925	0.0831418	0.07851644	0.07769678	0.082219094	0.1571711	0.080782615	0.086443566	0.08030025
a31	0.12896253	0.05153085	0.07906511	0.06573796	0.096814044	0.21279122	0.12526566	0.12642668	0.06352067	0.049885243
a20	0.41344044	0.063396856	0.068602234	0.06315175	0.06208675	0.06290254	0.073935874	0.06351705	0.06498475	0.06398188
a24	0.10473227	0.08190606	0.08723163	0.08555012	0.09468452	0.18158384	0.09905984	0.09815014	0.08514154	0.081960134
a31	0.10101803	0.09279842	0.098966524	0.09374717	0.0969356	0.13613388	0.10047748	0.09516301	0.092934094	0.091825806
a37	0.25513262	0.08184086	0.0843541	0.08152584	0.08116479	0.083403476	0.086517215	0.0820863	0.08226404	0.08171078
</S>	0.10133861	0.09294779	0.09550217	0.09425514	0.09762196	0.13546464	0.098457456	0.09773431	0.093768306	0.09290967
