 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.0007609547	0.0007088266	0.0012626419	0.0032186161	0.0059884153	0.9231024	0.064958185
a31	0.0017614553	0.00052744674	5.222191e-05	0.8947047	0.0022034787	0.072861455	0.027889382
a4	7.625686e-05	0.00026719132	0.00024020116	0.012361243	0.011487274	0.9592643	0.016303588
a46	0.001622239	0.0028869053	0.0015188612	0.04051528	0.014318729	0.89167184	0.047466207
a31	0.0003557152	0.003115434	0.0030057325	0.87765646	0.0046412437	0.041996237	0.06922916
a28	0.00014386185	0.0025708703	0.002327155	0.89396346	0.0020448032	0.040361375	0.058588453
a27	0.008026133	0.032276664	0.0041572093	0.33647236	0.121763125	0.2964777	0.2008268
a31	0.008639894	0.021023365	0.010388737	0.6906928	0.038177684	0.107618734	0.12345882
a49	0.11355215	0.014359834	0.011695658	0.3351313	0.032014564	0.41662523	0.07662132
a23	0.028988758	0.086614795	0.1987145	0.27399728	0.07546366	0.21242686	0.12379411
a31	0.01353908	0.031844057	0.11168027	0.52623504	0.034394417	0.17018104	0.11212614
a29	0.25783867	0.089710176	0.078155614	0.14254476	0.093693234	0.21934843	0.11870916
a17	0.05588984	0.1222888	0.27553686	0.117852114	0.08810518	0.22130764	0.119019546
a20	0.06853212	0.15424903	0.2817832	0.09610112	0.08391063	0.17352247	0.14190152
a17	0.08014693	0.19224305	0.15355483	0.0769508	0.09910066	0.23642421	0.16157949
a31	0.09406557	0.20373054	0.15225337	0.08910808	0.10354992	0.1868663	0.17042628
a20	0.32351986	0.1113766	0.10918884	0.11265573	0.11109739	0.11696058	0.115201086
a31	0.12288055	0.16953102	0.13883139	0.12143505	0.12817587	0.16673277	0.15241335
a3	0.25262094	0.1232379	0.122794904	0.12667109	0.12367258	0.12611349	0.1248891
a31	0.13668345	0.14936624	0.14164037	0.13721842	0.1389909	0.15152639	0.14457427
a8	0.22106382	0.12861256	0.12844071	0.13306011	0.12878464	0.1304875	0.1295506
</S>	0.13192686	0.14768037	0.13935716	0.13438912	0.1387731	0.1663931	0.14148019
