 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.5741044	0.026932724	0.0047830855	0.005426794	0.018598303	0.00057167443	0.012867958	0.29328534	0.063429706
a8	0.0022837676	6.649613e-05	0.018907167	0.007384174	0.010790456	3.7906066e-05	0.050549693	0.87070835	0.03927192
a31	0.012774691	2.9415432e-05	0.113313034	0.45399126	0.20117244	0.00013540857	0.015851617	0.13331403	0.06941803
a10	0.022844562	0.0012338727	0.011350487	0.007944983	0.07207531	0.00052709813	0.42859933	0.43513793	0.020286344
a39	0.011993735	7.4407784e-05	0.36630374	0.52639186	0.010644866	5.9480095e-05	0.009888266	0.05238451	0.022259085
a31	0.0025679963	7.440125e-05	0.79315674	0.18255608	0.004698397	3.5953224e-05	0.0014716879	0.0059017884	0.009536988
a20	0.040526606	1.3967956e-05	0.269425	0.102649085	0.023229366	0.0008664907	0.022725213	0.48567107	0.054893184
a31	0.009344736	0.0012078297	0.10389498	0.04345099	0.024984783	0.03597843	0.4101034	0.15714462	0.2138902
a8	0.020825488	1.7305923e-05	0.019723045	0.054204635	0.015022068	0.0047686184	0.05232912	0.7667841	0.06632562
a31	0.0061657326	0.0043081865	0.05204742	0.03363977	0.030621124	0.0539331	0.48053092	0.19010052	0.14865313
a17	0.0075957417	3.9272065e-05	0.009856166	0.023526302	0.0233304	0.005472343	0.08179442	0.79477984	0.053605575
a37	0.012360906	0.0022991984	0.02066847	0.0064868974	0.032642584	0.0456968	0.15343639	0.6177139	0.10869484
a23	0.027510986	0.0048618717	0.01200512	0.012175626	0.028404534	0.036272276	0.12731704	0.6536882	0.09776438
a31	0.056706846	0.021366058	0.029230965	0.059154924	0.29622123	0.13502117	0.11015945	0.23743235	0.054707065
a42	0.25545657	0.004800919	0.030744186	0.015338668	0.21274164	0.03619608	0.15455706	0.23983508	0.050329827
a31	0.043916035	0.029625436	0.02936866	0.040301003	0.443105	0.2397724	0.068718486	0.06500231	0.04019062
a20	0.30336216	0.036992796	0.05311541	0.053815678	0.12112663	0.17461142	0.11096584	0.09768375	0.048326354
a31	0.03467917	0.030871661	0.033235822	0.044722494	0.4788773	0.21322891	0.07584502	0.0515069	0.037032716
a17	0.14648919	0.053205453	0.07526535	0.06951248	0.12591238	0.21297187	0.13684434	0.118104294	0.061694693
a31	0.049050987	0.04532868	0.04839758	0.051845044	0.3353491	0.27061948	0.074769005	0.07558733	0.049052767
a20	0.16670777	0.07112261	0.090025455	0.080055036	0.10478252	0.19139041	0.1117248	0.10730481	0.07688662
a31	0.07060414	0.06769722	0.06961142	0.06908288	0.1583215	0.32416946	0.0766028	0.09403652	0.06987401
a46	0.19600803	0.08715838	0.099181905	0.09367367	0.09972176	0.122653544	0.105798915	0.10556147	0.090242274
a8	0.09199524	0.08949607	0.090951726	0.08918882	0.11312845	0.23147988	0.092014894	0.11078937	0.09095555
a31	0.10184163	0.09883075	0.098675914	0.09978558	0.12432167	0.16230445	0.105947636	0.10978404	0.09850836
a18	0.3208403	0.08312014	0.08664303	0.08441588	0.08349799	0.08778197	0.08356746	0.08641659	0.08371662
a31	0.10328726	0.10191602	0.10230321	0.10175597	0.112481594	0.15236041	0.103122495	0.11927378	0.10349925
a20	0.2398078	0.092900306	0.09811067	0.09597257	0.09392029	0.095469765	0.094279066	0.09614223	0.09339724
a31	0.104448065	0.103339165	0.104005545	0.10314973	0.11072895	0.15033866	0.10430811	0.11531924	0.10436264
</S>	0.18926278	0.09863404	0.104965955	0.10298187	0.10056753	0.10068153	0.10143036	0.10239898	0.09907694
