 	sul	muro	vuole	uno	specchio	</S>
a31	0.16606212	0.13251133	0.026954709	0.021732168	0.5686269	0.08411277
a39	0.98407966	0.007379862	0.0020406914	3.2835671e-06	0.0013999662	0.0050964914
a35	0.8573166	0.005193653	0.111722164	9.576369e-05	0.013726271	0.011945601
a31	0.5071472	0.0011462702	0.10279407	0.0010898402	0.020126496	0.36769608
a2	0.99534816	0.00042065658	0.0024414617	2.3463872e-05	5.917619e-05	0.0017071015
a0	0.879072	0.0013081874	0.0057273484	0.0015848039	0.008410223	0.10389742
a20	0.8675964	0.026992485	0.018426068	0.02411705	0.047873	0.014994967
a18	0.8906107	0.018417452	0.016933976	0.012127261	0.031116065	0.030794522
a31	0.41070876	0.037614476	0.019591033	0.03125352	0.31923983	0.18159233
a0	0.65572906	0.04926126	0.10619275	0.07199876	0.058371022	0.05844722
a31	0.29087126	0.035313822	0.030871548	0.051188998	0.28631803	0.30543634
a46	0.37445113	0.12052386	0.14183559	0.122487	0.12356475	0.117137685
a33	0.18307655	0.06462952	0.06381081	0.07826156	0.4435968	0.16662474
a8	0.17973378	0.15838414	0.15995523	0.15933709	0.1721406	0.1704492
a31	0.17038289	0.16224377	0.16292569	0.1628182	0.17241894	0.16921051
</S>	0.209224	0.15802126	0.15777972	0.15834017	0.15906301	0.15757191
