 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.43071532	0.08744539	0.013271812	0.0012298222	0.008161537	0.011774242	0.016031105	0.0027741021	0.004749418	0.0051449826	0.0063927104	0.37234798	0.03996157
a39	0.024181338	0.13094783	0.29464954	1.4199567e-05	0.16133426	0.0012900581	0.11231533	1.1040972e-05	0.006794554	0.026635315	0.0047062575	0.20422852	0.032891728
a31	0.031886086	0.0026956652	0.18722594	3.4678924e-05	0.036202446	6.775198e-05	0.035675664	2.4884706e-05	0.011608383	0.0406977	0.0005291476	0.114193395	0.5391582
a18	0.09736065	0.46092528	0.015023762	4.5777986e-05	0.021639341	0.001016874	0.15520465	1.4439412e-05	0.009270061	0.05995157	0.0015939256	0.13179232	0.046161305
a37	0.0169616	0.00080871506	0.68348277	0.00047824392	0.00490835	0.0010197371	0.018923242	0.0007323579	0.06805282	0.036901925	0.013397156	0.07470731	0.0796258
a11	0.0015260916	0.00023285368	0.94986916	2.8501696e-05	0.0032955187	0.0001851076	0.00040953417	5.8626647e-05	0.001256511	0.0041947695	0.002077041	0.009268356	0.027597934
a18	0.004317668	0.00020742598	0.6299526	0.00016168685	0.0044173445	0.005244296	0.013171339	0.0010737956	0.02258892	0.0360555	0.03944367	0.08329133	0.16007431
a31	0.011359968	0.00074957695	0.20503508	0.000510711	0.0037857476	0.0056971135	0.004630669	0.0005640056	0.030415522	0.11850517	0.12869112	0.22962509	0.26043022
a18	0.032244105	0.00017537821	0.93168443	0.00014622966	0.013509247	0.000630175	0.004641183	0.0001496226	0.0033542875	0.0013187795	0.0009263601	0.006373787	0.0048463326
a46	0.0010284473	0.00019673424	0.020084975	0.00026641556	0.0051253065	0.0044743465	0.010905629	0.0020615614	0.10791478	0.14832836	0.11057773	0.22480349	0.3642322
a31	0.010616926	0.0014862685	0.027932048	0.0007896751	0.045695435	0.016623948	0.015738396	0.0017943283	0.033331025	0.12532586	0.122742884	0.35325602	0.24466716
a46	0.102817856	0.0039507477	0.21098584	0.0040330132	0.06816057	0.01442876	0.015085345	0.0076345354	0.13555038	0.118644804	0.09004097	0.12258108	0.10608609
a31	0.027483132	0.0052146134	0.014147455	0.0021542185	0.03332679	0.012903856	0.05118206	0.01586136	0.13157515	0.45898318	0.04498196	0.17326164	0.028924566
a15	0.118607216	0.0028532303	0.19172516	0.0024306907	0.035253283	0.016379358	0.011500493	0.007881013	0.08708628	0.122189365	0.116211586	0.13886704	0.14901526
a46	0.027920902	0.0063672583	0.015144875	0.003287545	0.030417364	0.0150135225	0.065297045	0.026394924	0.11544739	0.5307663	0.039520524	0.09943402	0.024988353
a31	0.05997922	0.012469374	0.013474665	0.006380393	0.052733466	0.023653554	0.074044526	0.025069004	0.05210965	0.5689259	0.049134053	0.045821477	0.016204702
a13	0.12423999	0.01784158	0.05154515	0.016971545	0.02307648	0.019234473	0.019783022	0.027234493	0.05571765	0.43377912	0.07502723	0.10232692	0.033222336
a39	0.03985559	0.025130758	0.026982972	0.021148097	0.04008063	0.04681907	0.09363355	0.11435344	0.06516956	0.36951292	0.0867091	0.039351232	0.031253193
a20	0.053146433	0.039665163	0.038718395	0.034353405	0.055101246	0.058671534	0.106938146	0.16022973	0.061476916	0.24017023	0.06272257	0.05065516	0.03815107
a46	0.055143658	0.04729091	0.04735193	0.044574153	0.055249993	0.06291097	0.09576872	0.18005404	0.06396215	0.18186365	0.06319696	0.055314206	0.04731861
a31	0.06223634	0.05233124	0.052165512	0.0494206	0.06076948	0.07448672	0.11777471	0.21251532	0.06989723	0.0862227	0.0566691	0.05442792	0.05108312
a24	0.14230564	0.058445465	0.065781355	0.057299946	0.059100915	0.057975046	0.05837494	0.061418433	0.06156727	0.19008705	0.06019971	0.06789226	0.05955195
a31	0.06040179	0.051559646	0.05157302	0.048549015	0.060152188	0.06930781	0.10723942	0.20044096	0.068776324	0.09569249	0.080147676	0.05413906	0.052020658
a24	0.07152612	0.04873138	0.05591387	0.048319142	0.050753288	0.049229786	0.04899616	0.050083503	0.05901898	0.33677894	0.055248015	0.07393142	0.05146932
a31	0.0616071	0.054131843	0.054321434	0.050682515	0.0631974	0.06498275	0.094143555	0.18079242	0.06697855	0.10680608	0.090494156	0.05718771	0.054674536
a46	0.06854661	0.0468379	0.054220278	0.04648174	0.049031705	0.047400225	0.046955075	0.04721777	0.058525883	0.35509136	0.05454702	0.07525845	0.049885985
