 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.02658258	0.009295479	0.0017753597	0.0042561786	0.20851389	0.13366452	0.615912
a33	5.8422713e-05	0.0075230817	0.0010993615	0.0006113525	0.10249629	0.26786697	0.6203446
a31	0.0005085872	0.012053578	0.015448662	8.753189e-06	0.8554619	0.0069315145	0.10958704
a41	0.0006068364	0.073558174	0.0145418085	0.00092431135	0.41301727	0.1757865	0.3215651
a18	0.0030453533	0.06255054	0.051082827	7.985486e-05	0.17838623	0.007159287	0.6976959
a11	0.013448333	0.10170138	0.095375285	0.00026746426	0.372561	0.010338252	0.40630826
a17	0.008776846	0.019576332	0.0040303804	0.00014884438	0.024776107	0.063470334	0.8792211
a11	0.016978737	0.021738969	0.008687734	0.003298429	0.065486364	0.110684335	0.7731254
a31	0.026641801	0.35586962	0.093025915	0.06240725	0.03211311	0.358658	0.07128424
a21	0.22132142	0.011803195	0.01561163	0.03165882	0.058903966	0.4792315	0.18146951
a31	0.013337844	0.045664895	0.05073207	0.08598631	0.025519809	0.7128002	0.065958805
a15	0.36916074	0.013640599	0.020684464	0.053581573	0.02730391	0.33902273	0.17660609
a31	0.017195804	0.034006316	0.04364699	0.09699405	0.022501124	0.699525	0.086130686
a11	0.53817314	0.03811605	0.042293914	0.07670192	0.04733957	0.1553271	0.1020484
a31	0.06438451	0.078181244	0.09826964	0.17161837	0.06724659	0.34632507	0.17397453
a11	0.26966447	0.10976087	0.110074304	0.115195714	0.11633971	0.1572195	0.12174544
a46	0.12218605	0.12571697	0.12810753	0.1495679	0.12315635	0.20323919	0.148026
a31	0.13668549	0.13769843	0.13854751	0.13906297	0.13601245	0.16328156	0.14871153
</S>	0.23423769	0.12475912	0.12500398	0.12543939	0.12847658	0.13527966	0.12680358
