 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.56117094	0.026920026	0.10104782	0.13671534	0.055423096	0.06257577	0.031853165	0.002739583	0.0017062806	0.019847954
a41	0.029512223	0.0005249747	0.096503876	0.26627278	0.059633102	0.0025580907	0.5018094	9.036071e-06	7.049131e-07	0.04317575
a31	0.15871614	5.104287e-06	0.25765127	0.47468174	0.09241283	2.3253759e-05	0.008384637	4.056344e-05	1.7480925e-05	0.008066911
a20	0.012626008	0.0045094704	0.6543285	0.1868734	0.05532503	0.013175622	0.06605541	2.4509953e-05	3.7966265e-06	0.0070783184
a31	0.011087689	1.8583096e-05	0.6849369	0.28212976	0.018605255	0.00012542937	0.0016401808	6.610275e-05	6.9915564e-05	0.0013201872
a37	0.004142437	5.5482386e-05	0.6830832	0.25587848	0.046877604	0.000102264494	0.009303837	7.1221466e-06	3.4170216e-06	0.00054616923
a16	0.043437246	0.00022396263	0.014360673	0.3059098	0.15319146	0.0017847813	0.4466878	0.00089519203	0.00062871806	0.03288037
a35	0.020715266	0.00024591145	0.00265337	0.1705988	0.14916757	0.0015559254	0.50235856	0.0020654104	0.007638139	0.14300112
a24	0.13778378	0.00892418	0.016124994	0.44317952	0.033233836	0.005958919	0.22207116	0.008559119	0.0040558316	0.12010864
a31	0.15102157	0.011761723	0.022303274	0.265466	0.033829615	0.031435266	0.23983654	0.01808225	0.063355446	0.16290829
a39	0.53314435	0.0010569227	0.0132167945	0.2505297	0.024952145	0.009529874	0.12088303	0.009522206	0.008177682	0.028987315
a31	0.36582062	0.041345105	0.044753514	0.11962508	0.043390166	0.08637431	0.16983482	0.07805353	0.026158921	0.024643878
a20	0.35511634	0.00250871	0.01828602	0.37005433	0.05129498	0.016411943	0.1313809	0.020473044	0.015502812	0.018971017
a31	0.03897028	0.013292395	0.02876356	0.11420865	0.098690525	0.19364433	0.3526796	0.10230219	0.045538288	0.011910204
a3	0.58388704	0.0046493807	0.014038456	0.18281376	0.044146016	0.031117825	0.06486427	0.032264914	0.029214544	0.013003895
a20	0.03934396	0.02097452	0.038666446	0.11408027	0.11548844	0.18660721	0.22862984	0.14540221	0.093398824	0.0174083
a31	0.07306502	0.029775409	0.06928525	0.11454428	0.09591914	0.14583914	0.13146023	0.23726815	0.087421365	0.015422049
a37	0.2846705	0.036381852	0.04236175	0.094228126	0.083178714	0.057547897	0.132753	0.09332593	0.13501495	0.04053729
a31	0.033342615	0.029867953	0.039728552	0.095546275	0.14420193	0.13401164	0.19259508	0.14784391	0.15427999	0.028582072
a20	0.17945856	0.071873054	0.07635452	0.099241115	0.085115634	0.08111093	0.102985606	0.0982658	0.13167211	0.07392267
a28	0.06452158	0.06249949	0.06524504	0.08521284	0.128049	0.107991084	0.2163521	0.088936485	0.118869744	0.062322594
a31	0.07572022	0.07288042	0.0752487	0.08222002	0.1018245	0.08567649	0.15013823	0.11703844	0.16659378	0.07265918
a20	0.15591958	0.08454433	0.08761473	0.09738123	0.093698494	0.092113964	0.105560444	0.09306691	0.10503385	0.08506647
a31	0.09215149	0.090111285	0.09197519	0.09598995	0.105642535	0.10233232	0.13242912	0.09596926	0.10325282	0.090146005
a33	0.1409883	0.09188329	0.09428713	0.101096876	0.09528925	0.09562463	0.09755512	0.09396289	0.09714439	0.09216817
</S>	0.08010865	0.07597362	0.07813958	0.094469406	0.11663791	0.13573192	0.180424	0.07984338	0.08026817	0.078403376
