 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.34395522	0.021313965	0.0005880626	0.0003249164	0.00097115047	0.0041540978	0.0036210713	0.0045238063	0.016945817	0.19170263	0.042292185	0.21131861	0.05227321	0.011590081	0.00434949	0.020700881	0.01495988	0.026928117	0.015910683	0.01157614
a37	0.0006810765	5.1867676e-08	2.0193181e-06	9.0253955e-09	2.0936808e-07	0.00011725668	3.4819022e-06	7.906667e-06	0.0001151439	0.5969248	0.004898551	0.3145435	0.0029889108	0.026322717	8.095187e-06	0.052655395	2.4669262e-05	0.0002254237	0.00016870283	0.00031215203
a31	0.013579645	9.24977e-07	1.0320858e-05	2.5402446e-07	3.880833e-06	0.00028575383	6.6898516e-05	3.1151492e-05	0.00025463497	0.1836153	0.029679311	0.31854397	0.017515399	0.16600344	7.4347563e-06	0.22506353	3.1138454e-05	0.0013760868	0.00031408755	0.043616887
a29	0.005674721	9.777091e-05	7.848614e-06	7.500106e-08	1.510453e-06	0.0014001892	0.0022631974	0.0022119673	0.0019890817	0.4406923	0.07124494	0.21765177	0.054670416	0.044457544	0.0016050065	0.0873116	0.005184309	0.060062833	0.0016395845	0.0018333953
a1	0.018742083	1.133044e-05	0.00019740044	4.39216e-06	4.7871425e-05	0.026305031	0.00044337782	0.0002988693	0.0010098419	0.46273658	0.0038080828	0.36552435	0.0005911073	0.027014071	1.8422955e-06	0.091970354	3.9325437e-06	7.73032e-05	5.5503922e-05	0.0011566986
a39	0.0019287046	9.30763e-06	3.1853728e-05	2.5534616e-06	3.0205652e-05	0.014219816	0.00024332898	0.000108391796	0.0005070226	0.46534517	0.00823021	0.3825316	0.004503609	0.045356516	4.3648226e-05	0.06112817	0.00013621073	0.0010998748	0.0015298105	0.013013933
a3	0.0068255947	1.6901897e-05	1.9881409e-05	1.3413017e-05	3.3303702e-05	0.0045527886	0.0004851123	0.000295132	0.00040584092	0.5526787	0.020326823	0.28074852	0.00849131	0.033053342	0.00014734345	0.082508184	0.0005423475	0.0011349106	0.00088306813	0.0068374914
a20	0.014161405	0.00015361933	9.2736365e-05	7.033044e-05	9.861422e-05	0.0077897203	0.003095713	0.0010056809	0.0020973145	0.36337775	0.05252035	0.30283356	0.022827042	0.06399219	0.00047284656	0.13459128	0.0013816974	0.0029046468	0.0043459856	0.02218746
a8	0.011212862	0.0002437466	4.0520503e-05	4.364205e-05	3.086938e-05	0.008019251	0.0061488072	0.004657317	0.0019786141	0.40729603	0.04050584	0.18718553	0.028193701	0.06496718	0.0014408801	0.2019381	0.0056354394	0.009463046	0.006579047	0.014419531
a17	0.0039130705	6.9119444e-05	5.6273402e-05	3.2821543e-05	1.3299528e-05	0.001685837	0.0021153102	0.0019283221	0.002141435	0.20650071	0.024756145	0.46223956	0.011592088	0.054289408	0.0011307688	0.1217187	0.00715848	0.027909093	0.025470886	0.04527864
a31	0.029952027	0.002290241	0.000115922325	0.00018091664	9.259884e-05	0.02073913	0.025480242	0.009263461	0.00632964	0.11938051	0.019438328	0.19100545	0.015721774	0.069155365	0.0012624436	0.12124037	0.00723531	0.14487287	0.10058563	0.11565781
a10	0.01634667	1.4815221e-05	1.9300074e-05	2.1788896e-06	1.0877651e-05	0.0005058448	0.00040172233	0.00032256645	0.0008153335	0.10825804	0.02721699	0.42108274	0.05064255	0.22587694	0.00033371735	0.10641015	0.00062744215	0.008119492	0.022223584	0.010769082
a31	0.032208763	0.0022966014	0.00021685874	0.00036891305	0.0003681609	0.018947631	0.020206576	0.00391975	0.0052940324	0.050402276	0.02672595	0.34438118	0.018929498	0.09476907	0.0028849822	0.075076684	0.005326961	0.110973716	0.10077845	0.08592395
a39	0.024471698	2.9146137e-05	4.7552385e-05	1.1919599e-05	3.7260917e-05	0.0012591948	0.001126539	0.0009828453	0.0016954727	0.086355634	0.03723838	0.36387572	0.07148934	0.24203682	0.0011975123	0.1078432	0.0015773099	0.0072542694	0.032315217	0.019154971
