 	credo	che	stanno	ancora	svegli	</S>
a31	0.24084477	0.032511845	0.0068018795	0.11093296	0.28481588	0.3240927
a20	0.40485406	0.047983613	0.45936105	0.011494046	0.015928853	0.060378417
a21	0.70802623	0.026812475	0.14613992	0.0045358767	0.004068265	0.110417165
a31	0.1545563	0.012096628	0.12641121	0.0029685905	0.019715298	0.68425196
a37	0.78706235	0.07262116	0.056079417	0.0040756916	0.005594942	0.074566506
a31	0.34225205	0.010389567	0.18575191	0.028876651	0.122937255	0.30979252
a13	0.88832533	0.02340932	0.019017184	0.01486244	0.012788005	0.041597642
a31	0.22132093	0.021947915	0.04424401	0.048845664	0.30391404	0.3597275
a20	0.8923097	0.0061814613	0.025442626	0.014278636	0.034369253	0.02741821
a31	0.13816196	0.10170068	0.09349647	0.10114934	0.36671704	0.19877458
a39	0.51955634	0.009522652	0.18581122	0.034672998	0.14268723	0.10774954
a18	0.101018906	0.17470556	0.19167899	0.15857744	0.22721063	0.14680849
a33	0.15857628	0.1757581	0.082409	0.10203285	0.26522562	0.21599819
a39	0.13216846	0.14283815	0.07329238	0.1226822	0.2501452	0.27887356
a31	0.15699683	0.16158423	0.15746076	0.15458935	0.16678217	0.20258662
a39	0.24540521	0.14230731	0.15591647	0.14453426	0.15521178	0.15662496
a33	0.16161832	0.16515556	0.16665167	0.16291668	0.16583897	0.17781882
a8	0.16005775	0.16027771	0.1498613	0.15476741	0.16891222	0.20612358
a31	0.16439228	0.16407494	0.1593597	0.16146098	0.16735956	0.18335262
a7	0.22575983	0.15449551	0.15384592	0.15414582	0.15557306	0.15617985
a31	0.16459867	0.16591464	0.16627388	0.16520035	0.16646269	0.1715497
a3	0.18747522	0.16170624	0.1622989	0.16170871	0.16339721	0.16341372
a31	0.16397324	0.16607612	0.16782077	0.16559091	0.16631481	0.17022412
a13	0.18146394	0.16266355	0.16415147	0.16284172	0.1645248	0.16435447
a20	0.16462576	0.166254	0.16799283	0.16603406	0.16647135	0.16862203
a7	0.16718352	0.16661116	0.16578981	0.16566905	0.16647425	0.16827218
a35	0.16623874	0.16665654	0.16705626	0.16635959	0.16641481	0.16727403
a31	0.1664687	0.16610648	0.16447341	0.16490817	0.16665612	0.1713871
a20	0.18701576	0.16237894	0.16231762	0.16228078	0.1629063	0.16310062
a31	0.16607676	0.16601911	0.16516697	0.16558081	0.16700621	0.17015012
</S>	0.18544257	0.16263899	0.16266847	0.16257139	0.1632581	0.16342042
