 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.013764638	0.027237693	0.16387002	0.055228997	0.35780287	0.009774153	0.015875733	0.028710634	0.008123531	0.005504724	0.0052937404	0.006832575	0.0020251907	0.0012577333	0.018926615	0.027916081	0.02116303	0.030770304	0.05493588	0.09762774	0.04735814
a17	0.00028943978	0.019061074	0.026930703	0.03947126	0.35061398	0.0016380686	3.1853906e-05	0.14072248	0.09542749	0.0030238363	1.3906317e-06	0.007681474	1.25028955e-05	2.3909029e-06	0.008870426	0.2738478	0.0030300773	2.9913563e-05	0.001053427	0.009338302	0.018922167
a31	3.2115247e-06	0.012325055	0.06927388	0.6258371	0.16465865	0.0005215313	2.1446878e-05	0.0036816595	0.008084367	0.00027405392	3.5355658e-06	0.005049647	7.713737e-06	6.0770583e-07	0.010723543	0.08449324	0.0009837402	4.569992e-05	0.00019436705	0.0042443285	0.009572553
a17	0.00019980059	0.0012774507	0.0034274233	0.003870094	0.047832098	0.0019325223	1.163029e-05	0.078189306	0.05153112	0.0039613545	9.2150025e-05	0.0076936176	9.678335e-05	1.0639282e-05	0.008091597	0.6754712	0.02071186	0.00036110447	0.06600099	0.028555818	0.0006814656
a31	4.527665e-06	0.033133104	0.40383518	0.0601838	0.43252036	0.0025778357	8.2808656e-05	0.006214738	0.008768015	0.0010805147	5.4201282e-05	0.004381598	5.7730755e-05	5.2490786e-06	0.006700236	0.029201949	0.00057957676	8.0339625e-05	0.00027571223	0.0068531577	0.0034093226
a34	2.3608725e-05	0.0033348661	0.026007049	0.014418394	0.12285904	0.00021414134	3.4859386e-06	0.031264957	0.017864898	0.00028180715	1.1505364e-06	0.006364555	2.7520923e-06	9.0455234e-07	0.013144321	0.74111426	0.006710111	2.5083658e-05	0.0024182503	0.012759732	0.001186621
a1	3.343364e-06	0.024163846	0.1001901	0.026654027	0.5342032	0.00019604118	1.9469548e-05	0.0047760126	0.0022013132	0.00013936296	2.0890316e-06	0.0025865333	3.1875018e-06	1.7734133e-06	0.0017240013	0.27355647	0.0028670644	0.00025461474	0.002449101	0.020992642	0.0030158595
a35	0.00013273286	0.00079326204	0.053518802	0.033621136	0.2082291	0.00264429	0.0027186763	0.054996733	0.05397246	0.0022480313	4.2274696e-05	0.014290263	0.0001817121	3.6907968e-05	0.0027176728	0.14661348	0.015957547	0.0018805338	0.045299258	0.25056633	0.109538786
a31	0.00027817662	0.00024075582	0.004532136	0.014205366	0.046009414	0.0007055399	0.00041834117	0.017916417	0.015530199	0.00037199413	2.5539865e-05	0.0027457222	4.087292e-05	4.0676878e-06	0.0018974495	0.09305563	0.018650675	0.0009731808	0.05617635	0.61872566	0.10749651
a20	0.00045142425	0.0062527396	0.04912929	0.19828752	0.7079028	4.8001253e-05	0.00017695637	0.005309182	0.0038491343	5.5207387e-05	8.768463e-06	0.00047452003	9.350052e-06	1.7657453e-06	0.0005499187	0.0127729345	0.00090175687	0.00022927737	0.0011830389	0.010122258	0.0022841871
a17	0.0020063305	0.0007380132	0.0010137476	0.009569569	0.4060041	0.0004400637	0.0003569139	0.028553057	0.036818072	0.00068354985	0.00020576018	0.017020307	0.0006159137	0.000119133256	0.0010613311	0.049859524	0.005806695	0.002176016	0.04092881	0.3408216	0.055201463
a20	0.0007903296	0.0007756347	0.0007596554	0.0022162593	0.04421706	0.00012076713	0.00014734823	0.0053361775	0.0084537305	0.00020046526	6.647322e-05	0.0064115403	0.00016227423	0.000117694704	0.00045289256	0.044270184	0.006212405	0.004163245	0.065326706	0.7320736	0.07772557
a8	0.0042691254	0.0017172438	0.0010213804	0.00624329	0.091645315	0.002096868	0.0039249365	0.056976307	0.062016353	0.0042629903	0.0032208152	0.054398913	0.006514955	0.002445691	0.0014833696	0.11908178	0.0107345665	0.02226467	0.022679782	0.47007117	0.052930485
a31	0.0011322962	0.0019253219	0.0005292197	0.0010595166	0.014698466	0.0004071227	0.0007687408	0.012752431	0.015575184	0.0008406666	0.0007050098	0.0142560005	0.0013283358	0.0010396222	0.00074134814	0.053099066	0.0048374995	0.010100037	0.016191581	0.79506046	0.05295211
a24	0.030617269	0.0016095861	0.0054686614	0.3339908	0.18917674	0.0005980654	0.0032972682	0.011325723	0.007050768	0.000986551	0.0005479517	0.007754558	0.00066528405	0.00058877084	0.000867694	0.009745038	0.0073705614	0.001517466	0.004089757	0.32069752	0.06203395
a31	0.0029163754	0.003220913	0.0031110153	0.005951392	0.04536815	0.00423092	0.017270723	0.03347963	0.03167715	0.00751466	0.0053130826	0.040897448	0.007582472	0.012723029	0.0029070787	0.13181855	0.025009314	0.033043664	0.019577762	0.46928188	0.09710481
a13	0.01752219	0.0027618995	0.00859621	0.27150977	0.43651512	0.0021145423	0.011223466	0.023675619	0.02377649	0.0034038362	0.0023410893	0.027269034	0.0027896313	0.0027594666	0.0030001644	0.022213502	0.010063088	0.0016043507	0.0054148748	0.09434092	0.027104756
a20	0.004960041	0.003037401	0.0031286764	0.014886788	0.08017615	0.01050231	0.034565054	0.07285002	0.071923606	0.020239988	0.0122328615	0.09857566	0.018321997	0.016990872	0.00342465	0.19822	0.04267018	0.023941781	0.020019604	0.20769514	0.04163715
a33	0.0029531284	0.0037247257	0.005045045	0.023285821	0.118363015	0.009229834	0.041506633	0.08024102	0.08116954	0.012364812	0.010355828	0.10614486	0.011829886	0.020310564	0.0050816955	0.16175406	0.04353319	0.014595929	0.018342836	0.19127387	0.038893756
a20	0.0057455646	0.012582902	0.015525131	0.026833668	0.05469017	0.022277951	0.07842931	0.048256725	0.049845666	0.023390416	0.033032995	0.06288044	0.030750345	0.024560822	0.018021014	0.24343872	0.03591365	0.05243546	0.03162581	0.10312347	0.026639782
a31	0.009341713	0.010354721	0.013870613	0.052649144	0.15021592	0.04795076	0.08954589	0.045883402	0.052169424	0.051437374	0.050431132	0.06586222	0.051482327	0.02001418	0.014302044	0.12621757	0.04199782	0.026078183	0.029683542	0.030979184	0.019532848
a21	0.030681225	0.016474493	0.02346366	0.14513457	0.3613114	0.015792226	0.018435607	0.027065398	0.024972271	0.020293834	0.01805718	0.036434717	0.020037558	0.012190678	0.014348357	0.10621087	0.0138598485	0.013030035	0.013766635	0.05132115	0.017118318
a20	0.008643025	0.008408675	0.010478866	0.04278806	0.07649257	0.040053006	0.13465253	0.043394443	0.049127445	0.04876131	0.04276382	0.064639404	0.04635378	0.039929893	0.011152356	0.13205819	0.08304282	0.023093522	0.025684917	0.040414754	0.028066553
a31	0.0089151375	0.0093734525	0.011095999	0.048183285	0.2015068	0.040613648	0.08529813	0.040528297	0.048758414	0.047070082	0.04461345	0.073620416	0.046696123	0.017625814	0.010896731	0.14622134	0.035562906	0.017373314	0.020194765	0.030474782	0.015377145
a26	0.023649035	0.016436322	0.022094468	0.060891673	0.35399392	0.017462667	0.02232585	0.03555521	0.033962436	0.02197209	0.019809168	0.049868587	0.02183585	0.014492476	0.015481663	0.14188962	0.016093992	0.014936668	0.01599234	0.06249067	0.018765321
a37	0.0117664235	0.011499776	0.012369243	0.051966723	0.114004135	0.04559837	0.108267464	0.03831157	0.047540948	0.058954675	0.05385739	0.07471484	0.058275614	0.029307624	0.0127409445	0.12438261	0.0514781	0.01970836	0.02097932	0.03347483	0.020800976
a31	0.010806238	0.011136386	0.012929797	0.05430695	0.1743922	0.04889222	0.10502697	0.03840714	0.047236267	0.057184137	0.053824034	0.06593689	0.056558464	0.021925842	0.012976764	0.0976015	0.043225322	0.020479431	0.023433166	0.025593797	0.018126475
a23	0.023984667	0.018303668	0.023501255	0.051604956	0.34588504	0.019534389	0.022813024	0.034981657	0.03369316	0.02394933	0.021828668	0.047475744	0.023836043	0.01661734	0.017490318	0.14471671	0.018023266	0.017018612	0.017962283	0.056629628	0.020150173
a31	0.012837574	0.012741195	0.014450063	0.060527887	0.08197784	0.05673567	0.13311495	0.040733967	0.050405186	0.066949844	0.06557357	0.06566106	0.068139054	0.028276367	0.015271888	0.067526184	0.05613514	0.02744793	0.027665844	0.026078044	0.021750735
a37	0.033682637	0.025408264	0.028361352	0.05118035	0.21450178	0.02489711	0.031893916	0.041194513	0.039069265	0.027338285	0.026208661	0.050094314	0.027308943	0.023466913	0.024461003	0.16717114	0.024656145	0.023982028	0.02461104	0.06341629	0.027096061
a39	0.018423172	0.017399877	0.017914377	0.059720684	0.10665041	0.05330993	0.119719915	0.03233244	0.040506113	0.07631795	0.06821319	0.060859207	0.07621351	0.03493624	0.01820895	0.050024003	0.04928604	0.024197318	0.024172548	0.026829649	0.024764528
a10	0.018933639	0.018707415	0.019505875	0.070194334	0.12605867	0.06358026	0.07234509	0.035538647	0.045734737	0.083997525	0.07742186	0.06667183	0.08415998	0.023520142	0.019635404	0.040166005	0.036770698	0.025048476	0.02673169	0.02344892	0.0218288
a31	0.023417324	0.01568642	0.018938985	0.073378764	0.091609195	0.0660287	0.09266732	0.045179073	0.0549482	0.073316924	0.07195015	0.06600503	0.07390069	0.022103518	0.018050727	0.041589644	0.04556747	0.029513588	0.031685024	0.023237081	0.021226157
a24	0.04477124	0.031203777	0.03264488	0.049501978	0.21657112	0.032724176	0.03635983	0.037153	0.0367871	0.038716655	0.036152925	0.043369196	0.038888954	0.028493417	0.02950952	0.104033135	0.029671844	0.029680898	0.02922007	0.044417236	0.030129049
a31	0.040951688	0.029537661	0.030098876	0.05284633	0.14156203	0.045605768	0.08961389	0.03348307	0.036731757	0.06715791	0.05952744	0.04671044	0.06844775	0.03282493	0.02853011	0.037317242	0.03640776	0.032194458	0.029783526	0.031037735	0.029629692
