 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.5052707	0.100563064	0.077878855	0.0026127817	0.00042001795	0.0042348765	0.0062688254	0.016263848	0.07301321	0.05080459	0.109373376	0.053295888
a18	0.01554924	0.012830013	0.34446156	0.08879756	2.8368172e-06	0.32488388	0.08266476	0.07045247	0.022353502	0.016945086	0.0006955583	0.020363444
a31	0.2511925	0.00058573217	0.42198026	0.2080459	8.7758206e-05	0.016188096	0.0023508363	0.0033883436	0.013982241	0.0053386353	0.014513927	0.062345754
a20	0.13260216	0.25157467	0.47043502	0.0019599036	2.5027236e-06	0.017736832	0.029971732	0.020020833	0.011865326	0.028328763	0.0001810619	0.03532119
a15	0.29673108	0.0031663962	0.29300722	0.13563092	0.002111103	0.012728727	0.010633333	0.01308183	0.059455775	0.021444421	0.086690925	0.0653183
a31	0.13925247	0.0007063361	0.061466943	0.046565577	0.00032746588	0.0029213368	0.0013367854	0.003649822	0.046382375	0.039501265	0.3842463	0.27364337
a20	0.029889107	0.00021356213	0.8898801	0.023354264	2.6216608e-06	0.005194566	0.0015846144	0.004873286	0.037907675	0.0017460488	0.0012566991	0.0040973597
a11	0.10320577	0.0019578289	0.06447233	0.045251857	0.00019986679	0.06436286	0.06893829	0.07894616	0.103982	0.09044285	0.039698515	0.3385417
a0	0.048921097	0.0004887362	0.009624439	0.009358043	6.622139e-05	0.03862986	0.015425935	0.022134362	0.016427526	0.02202718	0.07862512	0.7382714
a41	0.12764344	0.006043458	0.15785177	0.083202824	0.0018125932	0.18728065	0.26049396	0.08924998	0.021326723	0.012854344	0.03786362	0.014376619
a20	0.27568164	0.010680697	0.1952811	0.060509693	0.0016903087	0.120275244	0.17827852	0.059564646	0.023843281	0.008891927	0.046012454	0.019290509
a31	0.15929174	0.008761338	0.053712	0.24038829	0.006174161	0.114708155	0.21731111	0.069854446	0.029737132	0.024944024	0.052439947	0.022677682
a30	0.5431775	0.002144637	0.008707834	0.12759292	0.0017930942	0.078933895	0.073612936	0.07985018	0.0077346475	0.032584213	0.028749654	0.01511851
a31	0.025704227	0.006665488	0.027784098	0.52953255	0.011918221	0.12104156	0.19251	0.030171378	0.016825475	0.010964427	0.017163089	0.009719468
a20	0.7828844	0.0035146405	0.007976823	0.033280406	0.002654731	0.040813357	0.053359143	0.032564268	0.0065629575	0.01573525	0.011203066	0.009451037
a31	0.06410654	0.034784786	0.049935173	0.315653	0.039198007	0.08890607	0.19806483	0.046870764	0.042716872	0.038307738	0.043220237	0.03823598
a37	0.2858289	0.025361741	0.029820915	0.044254825	0.024453217	0.08423919	0.31238955	0.06811002	0.027601046	0.038837835	0.029276887	0.029825978
a35	0.067485824	0.047699787	0.06375332	0.3011656	0.05376807	0.098242626	0.11143436	0.054303385	0.052737355	0.04880256	0.052183725	0.048423417
a11	0.054767117	0.03278288	0.058471903	0.42155376	0.04220387	0.11566634	0.09548358	0.038321223	0.039697412	0.03292469	0.03522541	0.032901898
a46	0.06165328	0.04024102	0.06098011	0.40536857	0.048112158	0.10286494	0.06408629	0.045896247	0.044508353	0.040536836	0.04547988	0.040272348
a31	0.06486754	0.033173524	0.07253785	0.41421834	0.046242524	0.14526378	0.051110297	0.035776146	0.04118767	0.03158197	0.032474916	0.031565472
a46	0.08366993	0.05518654	0.058823016	0.084513105	0.05528062	0.07410045	0.29116797	0.06745134	0.05633256	0.058726497	0.058001477	0.056746446
a18	0.0928939	0.061790686	0.07860005	0.2025038	0.06826911	0.1093677	0.06983237	0.062917404	0.06741753	0.061228726	0.062543385	0.06263531
a31	0.08945788	0.07134748	0.080521345	0.14457107	0.07495886	0.09684702	0.0808806	0.07242779	0.0738325	0.07110078	0.072316945	0.071737744
a1	0.14710589	0.07295004	0.07723157	0.08970818	0.072597474	0.0786607	0.09247447	0.07386206	0.07410138	0.07277104	0.07466447	0.07387277
a20	0.1485986	0.075128645	0.07738363	0.088933565	0.07540615	0.08033222	0.07590022	0.07500679	0.07635353	0.075029686	0.076106206	0.075820774
a31	0.09872126	0.080282316	0.08177819	0.08985175	0.080680355	0.08391862	0.08188526	0.08040445	0.080733776	0.08025017	0.08088976	0.08060407
a27	0.12591788	0.07757827	0.07962078	0.08279961	0.07720791	0.079785414	0.08807317	0.07784745	0.07799994	0.07736416	0.07798864	0.077816725
a31	0.09602401	0.08060363	0.08206885	0.09053301	0.08106787	0.084327	0.08147633	0.080706544	0.08094504	0.08054016	0.08097731	0.08073026
a46	0.14471823	0.074229755	0.07788951	0.0818492	0.07364085	0.07783501	0.09744447	0.074920185	0.07455525	0.07388115	0.07462952	0.07440694
</S>	0.11961119	0.07890933	0.08022844	0.085907556	0.07896805	0.08151393	0.079231165	0.07881953	0.07937425	0.07879292	0.07945362	0.07919007
