 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.5220472	0.01307977	0.0026869685	0.0016849036	0.09572326	0.28604952	0.07872839
a18	0.0015212031	0.35873735	0.00022373878	0.17808479	0.33689424	0.050551467	0.07398725
a31	0.1641708	0.65476	0.00010990228	0.0065731355	0.032655194	0.024695916	0.117035076
a20	0.0030405617	0.8765036	0.0010584746	0.013860102	0.03697111	0.019067986	0.049498133
a31	0.16272473	0.05489978	0.0001543184	0.01026156	0.20374957	0.29019916	0.27801087
a37	0.0019265478	0.6204989	7.72249e-05	0.0060958113	0.19738239	0.12808877	0.045930367
a18	0.0012633051	0.0012685688	3.4850527e-05	0.015003128	0.40344596	0.3672573	0.2117269
a46	0.0090869	0.000102091406	4.7983235e-06	0.008257955	0.35334373	0.27061114	0.35859337
a31	0.007241581	0.0033163605	0.00023171974	0.08966962	0.55685025	0.274627	0.06806343
a46	0.019204417	0.0030480414	0.0001668249	0.11755607	0.59354967	0.20302844	0.06344651
a31	0.037641883	0.03185523	0.005775103	0.5119206	0.2809152	0.0995746	0.03231746
a46	0.03947323	0.002327039	0.0006823505	0.28488567	0.13088048	0.42592442	0.1158268
a31	0.04486406	0.051962387	0.012654755	0.7122294	0.13323306	0.029568223	0.01548826
a46	0.07932456	0.007679397	0.0051723686	0.38480657	0.13812077	0.31217617	0.07272014
a31	0.06872273	0.07184341	0.028202623	0.68675596	0.082109116	0.034921642	0.027444523
a18	0.1628619	0.037620157	0.034119934	0.22415583	0.26567933	0.20274211	0.07282078
a31	0.16429795	0.13054404	0.10172444	0.2620276	0.12891443	0.109025784	0.103465796
a37	0.25462052	0.08449688	0.08210943	0.13116695	0.20364922	0.14413732	0.099819675
a13	0.15450764	0.13945748	0.124071546	0.196046	0.13707794	0.12568285	0.1231565
a31	0.14507137	0.13469678	0.119104154	0.21643624	0.13686675	0.1264534	0.12137129
a20	0.47564197	0.07163063	0.063239604	0.10847252	0.10409579	0.09744449	0.079475015
a31	0.23070936	0.12500007	0.12163769	0.1338862	0.12585029	0.13323049	0.1296858
a20	0.55752003	0.068867214	0.066283934	0.071821645	0.076278955	0.082903214	0.07632509
a31	0.23257077	0.12595212	0.12369068	0.1299406	0.12648176	0.13190256	0.12946142
a20	0.67481506	0.051389314	0.04738813	0.05109055	0.057691123	0.061969854	0.055655897
</S>	0.19686891	0.1327615	0.13095474	0.13465865	0.13328263	0.13657536	0.13489823
