 	non	so	cosa	stai	scrivendo	</S>
a31	0.5655257	0.01272127	0.0034795601	0.013413218	0.29185852	0.11300174
a21	0.004046182	0.03772711	0.0037733559	0.056084137	0.80691487	0.09145436
a31	0.0007250918	0.5733589	0.027999025	0.012532248	0.103594795	0.2817899
a10	0.03298159	0.2410129	0.018318051	0.13782983	0.50087225	0.06898535
a7	0.006546786	0.77784544	0.045078516	0.05326765	0.032537073	0.08472466
a41	0.014016515	0.328813	0.15522172	0.2449215	0.075618796	0.18140854
a31	0.0057568634	0.16393453	0.08302341	0.37196624	0.15539894	0.21991996
a8	0.00044573436	0.022402354	0.0027211164	0.018398102	0.8726918	0.0833408
a31	0.062988095	0.22177732	0.20281698	0.09491963	0.20994051	0.20755756
a8	0.0001807001	0.0025111528	0.00017369672	0.013439394	0.89653057	0.08716451
a23	0.16203636	0.3935541	0.20086521	0.08704056	0.09538262	0.061121073
a8	0.08516262	0.16911882	0.09869563	0.08393349	0.47801453	0.08507495
a31	0.16498734	0.23820068	0.14250305	0.10806625	0.2588264	0.08741629
a21	0.18155536	0.12229128	0.069092795	0.0814735	0.34104022	0.20454678
a31	0.041414246	0.10198291	0.10804505	0.15311988	0.43919083	0.15624715
a24	0.08366345	0.11278824	0.07184314	0.093148895	0.46441832	0.17413794
a21	0.01626481	0.039135013	0.047049336	0.114460655	0.68052715	0.10256293
a31	0.05421588	0.115390055	0.10412501	0.14252494	0.42119706	0.16254708
a17	0.14057578	0.12401345	0.11479875	0.13214642	0.2854708	0.20299478
a20	0.061754134	0.092087306	0.09640879	0.1437043	0.38200882	0.22403662
a0	0.106418945	0.12323828	0.1225959	0.142476	0.26194203	0.24332884
a31	0.08836487	0.11287949	0.11528051	0.14432909	0.279348	0.25979805
a8	0.18253848	0.16057307	0.15742376	0.15896924	0.17278442	0.167711
a37	0.08819699	0.10406784	0.104126215	0.13762341	0.34813264	0.21785292
</S>	0.12643161	0.13616753	0.13573864	0.14867935	0.23153248	0.22145043
