 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.122676365	0.2396496	0.025910407	0.12937845	0.3746118	0.048975565	0.005977762	0.024536256	0.011567403	0.016716322
a31	0.00041947802	0.3857338	0.0010670729	0.5910167	0.009436064	0.005109965	2.4212426e-05	0.00021259449	1.8944058e-05	0.0069612153
a10	0.013857054	0.12806523	0.0042808	0.035943493	0.36212155	0.17896305	0.20897315	0.039607793	0.0012660377	0.026921818
a41	0.00590664	0.19828497	0.006367808	0.7215944	0.02117443	0.020429503	9.592806e-05	0.00051536324	8.521438e-05	0.025545685
a24	0.0041837916	0.28990057	0.0014919881	0.6638268	0.012566293	0.007887879	8.3588886e-05	0.0007918412	5.814879e-05	0.019208973
a46	0.0023900594	0.4577063	0.009828087	0.46059674	0.009146512	0.013556902	0.0009773647	0.0017016793	0.000105898696	0.043990303
a24	0.009758088	0.5162915	0.015555119	0.23617414	0.0537708	0.077879295	0.005464419	0.0084295925	0.0005802485	0.07609685
a37	0.0053689177	0.1069638	0.012492181	0.06039416	0.28803295	0.32535172	0.044849385	0.021249592	0.00031191803	0.13498545
a46	0.013881628	0.060556933	0.002596502	0.0077593927	0.50812566	0.32640317	0.02939932	0.006963625	0.0002444487	0.0440693
a31	0.0041380776	0.027945468	0.0017574204	0.0072298655	0.541335	0.3136582	0.026150413	0.005157145	0.00034178494	0.072286695
a20	0.029664624	0.06410071	0.014994584	0.20181353	0.56791466	0.09992591	0.0010318869	0.0015270062	0.0003244438	0.01870261
a8	0.0049141254	0.1931725	0.0021835186	0.044259578	0.37076616	0.3152217	0.025092833	0.0057237246	0.00072796753	0.037937965
a31	0.0034150667	0.01762874	0.00033678312	0.006219598	0.6152551	0.24302632	0.05513226	0.007298445	0.00013210773	0.05155552
a10	0.0046770256	0.017520634	0.0013410208	0.046378	0.6957878	0.22496866	0.0011849306	0.0009983066	0.00039575604	0.006747865
a31	0.008245284	0.030436398	0.0039164736	0.028263066	0.50615364	0.31842926	0.067624316	0.0081007015	0.0018722757	0.02695852
a10	0.0034309523	0.020309787	0.0014167317	0.032332055	0.65555704	0.27797925	0.0018804694	0.0011200624	0.0002967791	0.005676907
a11	0.00434279	0.019781264	0.007845051	0.033937693	0.55326736	0.3285888	0.037337806	0.005716651	0.0024552143	0.0067272843
a37	0.07478977	0.12946618	0.0136525845	0.020347182	0.3675136	0.18964656	0.09649834	0.026608279	0.0064996053	0.07497788
a31	0.17698446	0.10026618	0.06461951	0.022161584	0.24183157	0.1964435	0.09962243	0.042174183	0.02487482	0.0310217
a20	0.011095001	0.09427118	0.020743694	0.072890624	0.31589556	0.4460989	0.011688431	0.012207971	0.007138035	0.007970636
a41	0.008431012	0.017025592	0.034589738	0.035252724	0.40130174	0.3260296	0.12788999	0.02528333	0.010427803	0.013768402
a11	0.09193046	0.061801646	0.0397556	0.023103898	0.31369546	0.32034415	0.0835341	0.031663965	0.015587028	0.018583635
a27	0.10248825	0.06447636	0.11951414	0.039364927	0.14607278	0.21809827	0.121154726	0.09305339	0.046639066	0.049138118
a0	0.18559432	0.09469545	0.12055679	0.051790144	0.096870475	0.15263487	0.09384836	0.09062777	0.053263396	0.060118422
a20	0.25974694	0.12980779	0.090646535	0.07196298	0.09025991	0.092509516	0.07453011	0.07065486	0.059349224	0.060532138
a31	0.140654	0.1301363	0.10435187	0.096484125	0.10939967	0.10733425	0.09152024	0.0832823	0.06803685	0.06880039
a17	0.14462973	0.07359498	0.06550844	0.16795817	0.22526528	0.16019957	0.04465558	0.0409485	0.03835151	0.038888272
a20	0.041111972	0.11061576	0.13475083	0.1446824	0.15981072	0.17130055	0.08893415	0.064505115	0.041879833	0.04240867
a37	0.045512795	0.11383056	0.12736703	0.15724428	0.16910377	0.16395602	0.08178884	0.058535073	0.04101133	0.041650333
a31	0.045072023	0.11843185	0.12988228	0.15275292	0.15836026	0.15608929	0.08760844	0.06380966	0.043598983	0.04439433
a0	0.18388844	0.101360485	0.0774809	0.0991875	0.14696701	0.10353466	0.07209916	0.07200227	0.07156046	0.07191909
a17	0.04384295	0.06834578	0.100524746	0.18740776	0.19044109	0.21056719	0.058632214	0.051913366	0.04438328	0.04394165
a28	0.04625952	0.07725217	0.097818084	0.19207895	0.2024506	0.19254993	0.05775314	0.04842679	0.04265375	0.042757038
a31	0.04013841	0.08332662	0.113582894	0.18646282	0.18840872	0.19231685	0.06319694	0.05020417	0.041095905	0.04126667
a20	0.102495216	0.13840596	0.0682966	0.09402674	0.21231852	0.12659392	0.06455766	0.06456554	0.06426649	0.064473495
a28	0.047386315	0.061741434	0.0977712	0.17423785	0.17733379	0.22144052	0.06132537	0.059714608	0.050221384	0.048827615
a15	0.042167656	0.07690136	0.10789474	0.18693742	0.19197007	0.20107625	0.059915405	0.04987725	0.04168068	0.0415792
</S>	0.039721023	0.111969985	0.13105208	0.15995517	0.16400908	0.16411234	0.08326015	0.060724523	0.042273294	0.042922296
