 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.6196797	0.12464428	0.08625857	0.027278129	0.028720368	0.014032769	0.066989645	0.00044746898	0.0042819083	0.003146676	0.0042795157	0.013360746	0.0068802126
a31	0.1352636	0.004934963	0.4590601	0.14998102	0.131328	0.0024797057	0.024110254	0.00025071143	0.02304464	0.026105667	0.0015245281	0.0015916543	0.040325224
a21	0.2223457	0.0046382295	0.008415498	0.016987827	0.2194713	0.3498069	0.064559154	0.020208204	0.052504096	0.0368609	0.0002849581	0.000102283106	0.003814965
a24	0.4975708	0.006257143	0.20528527	0.11462831	0.065669484	0.00093108	0.010033847	0.00047783376	0.016335	0.0382841	0.00094779243	0.0006569256	0.042922325
a31	0.047532246	0.00063754723	0.13185735	0.013437289	0.15846692	0.009801626	0.07772059	0.0005769817	0.022145798	0.15020989	0.006554841	0.020668142	0.3603908
a17	0.008876578	0.01305444	0.2638658	0.1292794	0.45074192	0.005697971	0.034461454	2.3645003e-05	0.08121182	0.012162866	4.368852e-05	4.5955876e-05	0.00053442584
a31	0.0033007858	0.0012370902	0.12424581	0.018206997	0.11182139	0.33408353	0.13625836	0.0030929984	0.058348633	0.04726199	0.01248039	0.061144996	0.08851708
a20	0.071980566	0.032070234	0.5763349	0.11092308	0.07824393	0.00763184	0.010453637	0.0001240089	0.053042352	0.03279074	0.015308617	0.00396255	0.0071334806
a13	0.013857226	0.0032638668	0.78695995	0.02088228	0.013904883	0.027945261	0.030481813	0.00024796382	0.019683542	0.033615064	0.008919167	0.00424412	0.035994876
a17	0.0043916865	0.0015897659	0.12821397	0.010330948	0.03821261	0.19064751	0.13543348	0.00072514714	0.104738355	0.17286922	0.03330882	0.02255658	0.15698187
a8	0.03269607	0.011619648	0.38201544	0.0064222566	0.013936026	0.013137235	0.20453508	0.00023189824	0.04616763	0.19513747	0.04447865	0.003921678	0.04570101
a31	0.01080593	0.0027681505	0.041173346	0.0024685096	0.0037583173	0.0059373104	0.050520975	0.00041907927	0.05138924	0.6544784	0.08895809	0.0102230655	0.0770996
a39	0.09803222	0.0028818077	0.08788323	0.002350314	0.010385313	0.003274685	0.0967422	0.0012169802	0.023540705	0.08148406	0.45358872	0.053977273	0.08464246
a31	0.01965788	0.021429546	0.112590104	0.0040523484	0.005914447	0.007665624	0.15287986	0.0013575739	0.038993083	0.50833225	0.0929881	0.012824631	0.02131455
a37	0.060514085	0.007930502	0.19613634	0.0050429245	0.027207613	0.008682568	0.113759264	0.0063394234	0.054753195	0.17074065	0.2947704	0.023549998	0.030573076
a8	0.01824597	0.023348482	0.052713253	0.008548061	0.021359142	0.02822156	0.35489523	0.006846795	0.04768799	0.3414446	0.06931141	0.015647799	0.011729677
a31	0.05095547	0.09959391	0.12507322	0.020362224	0.022422386	0.028157303	0.1611397	0.004846222	0.041070737	0.36500534	0.057097252	0.016915107	0.0073611476
a8	0.07432207	0.013848975	0.029196905	0.015106876	0.017909603	0.0138699375	0.028096123	0.015395228	0.01749506	0.6260937	0.10686039	0.024720414	0.01708464
a23	0.047825918	0.056496378	0.039881013	0.036484107	0.097573794	0.10610887	0.42639136	0.011600813	0.033273377	0.088788256	0.02656547	0.016878761	0.012131836
a8	0.07030609	0.06815483	0.066609174	0.06409017	0.11417531	0.07951497	0.102802716	0.050137512	0.052928705	0.15531617	0.07421626	0.052169677	0.049578443
a20	0.081902124	0.0793423	0.06249674	0.0744883	0.1483684	0.10747141	0.16374154	0.03604025	0.042479403	0.07675524	0.04757576	0.04183215	0.037506394
a31	0.07617881	0.07193244	0.07555081	0.070067525	0.107823685	0.07997842	0.089642	0.060318977	0.06159072	0.11227939	0.07268658	0.06170995	0.060240675
a28	0.18994226	0.06389838	0.07429058	0.06999523	0.06815232	0.06285507	0.072035395	0.059241023	0.060966913	0.09122781	0.06419155	0.062585786	0.060617663
a31	0.053269975	0.051056083	0.050962392	0.05127987	0.07622964	0.05813143	0.062489517	0.055805374	0.055098232	0.23138097	0.15326521	0.055326965	0.045704357
a46	0.096199274	0.05374975	0.0939857	0.05403407	0.061639912	0.053472336	0.07575941	0.051294047	0.052426085	0.23892845	0.06285829	0.053031016	0.052621637
a38	0.05408628	0.05317214	0.050525047	0.052738436	0.08233248	0.06252174	0.0787179	0.054983933	0.056046475	0.20804815	0.14615418	0.054820158	0.04585308
a13	0.07397998	0.073082395	0.07350738	0.070509166	0.096251704	0.07701745	0.08233991	0.06401799	0.06483317	0.11698554	0.07914505	0.064842455	0.06348782
a31	0.07334314	0.07205706	0.07246946	0.070967935	0.09163741	0.07624677	0.079693444	0.066762626	0.06721185	0.11016706	0.08644176	0.06732258	0.06567895
a17	0.09929769	0.07177029	0.08000143	0.07299874	0.07391616	0.071431465	0.07708306	0.07015508	0.07080248	0.09542246	0.07460922	0.07172047	0.07079154
a31	0.06910147	0.068590924	0.06612941	0.06779026	0.093932025	0.07542153	0.08293425	0.06340672	0.064404	0.12582639	0.09723221	0.064008445	0.06122238
a35	0.08981125	0.070988975	0.078906395	0.071758404	0.0724843	0.07070224	0.07583131	0.07002249	0.07055554	0.11151574	0.07563327	0.071256086	0.070534006
a8	0.06967935	0.069545776	0.067193896	0.06837204	0.09302207	0.07687554	0.09477954	0.06406979	0.06632713	0.11311456	0.08987764	0.06467017	0.06247256
a31	0.07326847	0.073136106	0.07094789	0.07181982	0.09514435	0.07813891	0.082352035	0.06610776	0.06698851	0.11130589	0.07820392	0.06685717	0.065729186
</S>	0.09972669	0.07416658	0.075503275	0.07584984	0.07473117	0.073819965	0.075794734	0.0729701	0.07351323	0.08152242	0.07509711	0.07396922	0.073335655
