 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.005160438	0.008255499	0.005475078	0.012246558	0.007250256	0.021780277	0.009091569	0.0022467189	0.010472559	0.0079901125	0.017578492	0.81192136	0.00068687234	0.0016604924	0.0035954684	0.001971342	0.034284532	0.0065196604	0.018261524	0.013551205
a31	3.1613852e-06	0.0020950295	0.020254416	0.015567868	0.0034393985	0.00043085427	0.002514372	2.5824531e-06	0.00915715	0.0013692395	4.563207e-05	0.9375147	0.00061192893	2.6270402e-05	0.0012098666	7.664088e-06	0.0045535173	7.149205e-05	8.262979e-05	0.0010422315
a20	9.656405e-05	0.00029465446	0.001117589	0.007567057	0.012910378	0.023887279	0.015224655	0.00034942728	0.062982515	0.021333903	0.0023019442	0.7171503	0.007973014	0.0055126376	0.024157448	0.00028778295	0.09414755	0.00014885384	0.0005916794	0.0019647593
a11	3.878039e-05	0.014641931	0.05528459	0.023151053	0.0049231374	0.0006384747	0.0037262456	2.2871309e-05	0.009003281	0.002544442	0.00013843915	0.8009509	0.0017709896	0.00032363206	0.005695664	2.8312385e-05	0.06638123	0.00063927105	0.0012069219	0.008889839
a29	1.3694603e-05	0.012410031	0.020874582	0.011302333	0.008240344	8.328434e-05	0.002715491	2.2181853e-06	0.005729317	0.00048384766	3.5856036e-05	0.82950324	0.00023265988	7.269193e-05	0.002660509	2.3800614e-05	0.079412565	0.0004265104	0.0015371288	0.024239821
a31	8.4497595e-05	0.34316424	0.1845821	0.011972241	0.01528014	0.0009589724	0.0045304806	2.8968014e-05	0.009533767	0.0022175815	0.000119733355	0.33742395	0.0006056449	0.00015463014	0.0033382596	0.00014231644	0.051411226	0.0005753519	0.005303821	0.02857209
a0	5.0107146e-06	0.007697985	0.00304744	0.0014123757	0.0005238899	0.0024135162	0.0006953472	1.4076229e-06	0.0025653355	0.000146775	5.5738865e-06	0.9572389	0.00018475912	1.3640774e-05	0.00041927144	4.818376e-06	0.023201164	3.6407796e-06	2.5268258e-05	0.00039394535
a39	0.00015271392	0.0056343586	0.0033401547	0.0057057897	0.022710776	0.004780099	0.012553414	0.00015260604	0.015515448	0.0009411281	0.000107125976	0.91276056	0.0012130522	0.0007081084	0.0018806262	0.00030409015	0.007186552	0.00021980383	0.0010025807	0.003131041
a31	0.0011958987	0.036132462	0.025208244	0.009904771	0.015446037	0.15018754	0.02299838	0.0024938958	0.042571764	0.0120142065	0.0002923669	0.51597834	0.036222614	0.0011881299	0.016961597	0.0008807994	0.046593156	0.004532391	0.0055553257	0.053641997
a37	0.001131	0.207432	0.020312108	0.017543493	0.06820468	0.009478095	0.05912454	0.00020985182	0.026127018	0.00611098	0.0002874682	0.53371215	0.0015703278	0.00073784194	0.0023676422	0.0009729766	0.016299771	0.009338263	0.012348028	0.006691748
a31	0.00052714575	0.0036949406	0.0005806428	0.00027359178	0.0016231874	0.008212749	0.0029702708	0.0007707585	0.0020014541	0.00019351777	3.0520187e-05	0.90901816	0.0026736632	0.0013500452	0.002672511	0.0015706717	0.043173045	0.0033096068	0.0021499065	0.01320364
a20	0.0015618944	0.062244352	0.014842448	0.02467746	0.07599191	0.014190871	0.06429907	0.00032805285	0.023220627	0.005610359	0.0002725168	0.6287488	0.0029837736	0.0010478327	0.004014524	0.0011584632	0.026741898	0.019165123	0.015716974	0.013183169
a17	0.0008241436	0.005372974	0.00039849483	0.00041742786	0.0028956123	0.008563467	0.0074927323	0.0007214406	0.0031320502	0.0005443123	0.00023907125	0.8838125	0.003098012	0.001780471	0.007562655	0.0049102376	0.045566823	0.010601694	0.002290622	0.009775236
a28	0.0004388759	0.007967631	0.0045881323	0.0008233272	0.0029583906	0.032368183	0.0055505917	0.002366742	0.0043630213	0.0007815486	5.4147313e-05	0.7280199	0.010044039	0.0042630495	0.0055807615	0.0034163215	0.08281506	0.028114883	0.010864568	0.0646208
a31	0.0019426676	0.0047508175	0.00071388273	0.0016628564	0.0045881076	0.04042942	0.013145606	0.004313426	0.0043430217	0.0024420808	0.001187581	0.5102404	0.042324685	0.0065789833	0.011392534	0.027505446	0.23844254	0.04484802	0.01193481	0.02721317
a16	0.003964291	0.013037367	0.0050597205	0.014824731	0.036062956	0.016071482	0.057027377	0.0015278195	0.014152011	0.0029050598	0.00043166932	0.686687	0.010650272	0.0020448852	0.017057173	0.0030960734	0.05427525	0.039196625	0.006885152	0.015043086
a8	0.00269728	0.012078183	0.0021554814	0.0025700247	0.010037718	0.016594028	0.010318217	0.0018741331	0.006469599	0.003503847	0.005056908	0.10507613	0.036129843	0.027832206	0.044887196	0.12982349	0.5154518	0.016897451	0.03744704	0.013099445
a31	0.0011051435	0.0037251564	0.0022935364	0.0014690396	0.002548392	0.052095313	0.011103544	0.004602789	0.004113647	0.0023374658	0.0014481246	0.14890279	0.1015789	0.010398416	0.020635746	0.03019978	0.34443492	0.17431425	0.027099425	0.0555937
a0	0.02652322	0.014933788	0.0074020736	0.0079622865	0.019344527	0.032344125	0.028613364	0.0047974214	0.015267447	0.012435285	0.014021612	0.18760137	0.14558807	0.0064780116	0.033709828	0.02979925	0.2658218	0.108469985	0.023015132	0.015871363
a31	0.003025347	0.00583979	0.0030211834	0.008502114	0.012092124	0.028039148	0.015831923	0.008687217	0.010896854	0.010055248	0.009113888	0.046605982	0.0993621	0.03369553	0.056342926	0.18017393	0.3720407	0.04641596	0.033300932	0.016957143
a24	0.024020944	0.020767787	0.010298837	0.009960768	0.019752871	0.037882045	0.031239474	0.00783962	0.016799351	0.012957585	0.018468644	0.24486552	0.19532177	0.006358024	0.032741185	0.018961834	0.1578774	0.11000364	0.010330196	0.013552523
a46	0.0039962996	0.006709183	0.0035003382	0.011747099	0.018298043	0.032023843	0.022448156	0.0076994114	0.016555736	0.015416346	0.015147693	0.051552404	0.09280609	0.026038874	0.07202782	0.2615247	0.2899473	0.025303295	0.019495483	0.00776193
a14	0.0076304027	0.016536508	0.009511634	0.031352118	0.03488474	0.045377985	0.03608407	0.023896286	0.037075307	0.03492162	0.03371254	0.084361084	0.13333668	0.032068443	0.09425943	0.113362715	0.15707485	0.046071667	0.016442593	0.012039299
a8	0.01979906	0.02029926	0.019159112	0.03483895	0.07909562	0.03549466	0.06250752	0.022130247	0.06872615	0.08345037	0.10471554	0.048576374	0.05899846	0.02338575	0.045671158	0.07851707	0.05931326	0.09409711	0.021373166	0.019851165
a31	0.013806368	0.016492855	0.014680524	0.060250733	0.076844335	0.060117573	0.07339002	0.034128685	0.075870454	0.077080384	0.07924584	0.068716034	0.03725139	0.03462939	0.062061176	0.09947659	0.042665534	0.03887165	0.017939776	0.016480748
a20	0.0616474	0.040985737	0.040389273	0.0405701	0.042455185	0.046438497	0.042086974	0.03723433	0.040448636	0.04192001	0.06400614	0.09278266	0.053658765	0.036611784	0.038484108	0.038885724	0.096726164	0.06182144	0.04235772	0.04048939
a31	0.016002279	0.016616395	0.015947403	0.040618166	0.07871792	0.039073285	0.06761142	0.021884039	0.07220862	0.081168376	0.09124143	0.04206392	0.059710473	0.024417926	0.0645714	0.10646248	0.039325923	0.086114705	0.019268628	0.016975177
a7	0.041435786	0.035223287	0.03316143	0.03419517	0.035575803	0.045595277	0.03679482	0.031732008	0.033842325	0.03399332	0.04842551	0.12218347	0.07566833	0.03049694	0.033441097	0.032641772	0.17042919	0.058157627	0.03317839	0.033828385
a31	0.012383153	0.0126469135	0.011788511	0.025627114	0.05598619	0.030373223	0.049245063	0.015167586	0.049458083	0.057537854	0.066148534	0.03173944	0.094308585	0.02590557	0.09180468	0.15520649	0.10239384	0.07472585	0.022799967	0.014753399
a35	0.03592371	0.03209554	0.026882993	0.02649131	0.029609334	0.044641826	0.031970043	0.024681553	0.027691314	0.027717631	0.045368366	0.115225434	0.11000615	0.023100581	0.02916886	0.026964644	0.20010743	0.08989733	0.025447937	0.027007984
a20	0.017551934	0.01827652	0.01725933	0.03408732	0.076635346	0.03300165	0.061007373	0.020660102	0.066980876	0.07963618	0.09754587	0.035231806	0.061906904	0.02402811	0.058674023	0.1233987	0.0397723	0.0939823	0.022139195	0.018224131
a31	0.026810812	0.027743991	0.026949447	0.036399435	0.0799227	0.036546774	0.058519777	0.028695526	0.06670039	0.08892855	0.13850395	0.044632837	0.040508106	0.028895719	0.03698929	0.059609592	0.047459327	0.071590066	0.02745808	0.027135646
a10	0.05813765	0.046284236	0.044606812	0.043965787	0.04627117	0.04721611	0.04531644	0.041847512	0.044553246	0.04602489	0.06475217	0.06543053	0.052229684	0.04157368	0.04284766	0.04428704	0.077760875	0.058562793	0.044754416	0.043577235
a31	0.017913295	0.017922625	0.01732151	0.026186919	0.06174399	0.02772984	0.047061577	0.019245708	0.051401924	0.06696433	0.09323393	0.027818149	0.09269666	0.02777923	0.08002421	0.113801576	0.05927372	0.10537821	0.02686182	0.019640798
a37	0.044698644	0.04110895	0.036769785	0.03587057	0.038069706	0.04439718	0.038412295	0.03410386	0.03633877	0.03676319	0.05076984	0.083848976	0.074045874	0.033368852	0.0367292	0.036361024	0.1516821	0.07582495	0.03524487	0.035591353
a24	0.022431238	0.022713404	0.021858105	0.029448044	0.06587477	0.029492674	0.048152197	0.02314699	0.05429543	0.072578445	0.11233882	0.03043369	0.07967307	0.027391484	0.059791543	0.08389687	0.043974895	0.12274092	0.02694281	0.02282467
a28	0.029010503	0.02967061	0.029033197	0.0354334	0.0696502	0.035177104	0.05127316	0.030101432	0.057926267	0.07817493	0.13794148	0.04400423	0.04689205	0.030718733	0.03960549	0.053790823	0.041706096	0.10095634	0.029765498	0.029168408
a31	0.028541977	0.028794928	0.028156234	0.03576799	0.07462599	0.034604106	0.05408139	0.029368512	0.0617278	0.08348107	0.13905348	0.038147226	0.044390194	0.03009084	0.040025715	0.057249606	0.03417435	0.10064421	0.028901618	0.02817278
a26	0.044905607	0.042709865	0.040791523	0.04167802	0.043827567	0.044605125	0.04247768	0.039262358	0.041604474	0.04291761	0.05991158	0.10497757	0.056301266	0.038849816	0.040456716	0.040771063	0.09699806	0.056787666	0.04004132	0.040125113
a31	0.03266155	0.03271542	0.03164175	0.035573266	0.061371375	0.034993645	0.046702866	0.031805243	0.051675543	0.06818921	0.13297457	0.03642638	0.051965937	0.03293581	0.04244986	0.053185284	0.0385729	0.120105475	0.032673206	0.031380724
a28	0.047861055	0.045056675	0.042620007	0.04238799	0.043387976	0.046564132	0.043330166	0.040809486	0.04213271	0.0423656	0.05073265	0.083142325	0.05940067	0.04036898	0.041847512	0.042126123	0.10576739	0.05667144	0.041685082	0.04174205
a31	0.033340942	0.033043265	0.030548021	0.03247215	0.05142127	0.032188185	0.04035655	0.02941907	0.043540724	0.055667344	0.112472795	0.034018125	0.075719215	0.032291427	0.05158414	0.056419764	0.044347014	0.14880145	0.032663908	0.02968472
a39	0.051155735	0.047838252	0.042679813	0.041056838	0.042617667	0.044944853	0.04202053	0.038972348	0.040771842	0.041021768	0.050431274	0.07501607	0.061320063	0.03870182	0.040870644	0.041693047	0.10882387	0.06955819	0.040407203	0.040098257
a31	0.04063673	0.040360965	0.037754405	0.03871081	0.052631587	0.037892047	0.044037282	0.03624177	0.046570074	0.05586842	0.11315929	0.039905507	0.051819958	0.03728282	0.04363478	0.050233863	0.04137614	0.11801318	0.03764604	0.036224287
a39	0.051341932	0.048127808	0.04478858	0.043934602	0.044600435	0.046606876	0.044283327	0.04212653	0.04327459	0.04327954	0.04888683	0.07885222	0.05628611	0.041880332	0.04310637	0.04388059	0.09074675	0.057529308	0.043392368	0.04307489
a31	0.04610842	0.04577282	0.042971134	0.043039955	0.052105173	0.042151652	0.04624732	0.04111196	0.047881477	0.05396999	0.09957074	0.044345926	0.047674887	0.041660175	0.04441907	0.049635533	0.044011988	0.08423938	0.04199669	0.04108578
a20	0.04954984	0.04716091	0.044460263	0.04421502	0.044403143	0.04673913	0.04423687	0.042302433	0.04315595	0.042970568	0.046771947	0.091348946	0.05567533	0.041987006	0.042940743	0.043482646	0.090879545	0.05155691	0.043114975	0.04304784
a31	0.04981018	0.04943981	0.04640163	0.045937024	0.052325923	0.044982582	0.04798547	0.04426129	0.049102057	0.053287376	0.088055834	0.047433477	0.04637093	0.044622567	0.045644183	0.050775353	0.046140485	0.05812381	0.04504157	0.044258427
a24	0.04751956	0.04580803	0.04375111	0.044256955	0.043952767	0.046510942	0.043845426	0.042055856	0.042670093	0.042325195	0.044698603	0.10747966	0.054981064	0.041684665	0.042465977	0.042771947	0.09075536	0.047277547	0.04253188	0.0426574
a28	0.052095767	0.05154651	0.04722205	0.04612754	0.0522251	0.044841312	0.04781926	0.044111013	0.04881536	0.052634906	0.085190155	0.048723456	0.046154905	0.044488873	0.04538988	0.050663028	0.046519656	0.05637829	0.044943888	0.044108994
a31	0.052546863	0.051436935	0.04591636	0.043807264	0.0463613	0.042502802	0.043901782	0.04177823	0.044051927	0.04536861	0.058687836	0.050602593	0.05428731	0.042360447	0.046248075	0.045361083	0.04882088	0.1113143	0.04266598	0.04197944
