 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	0.013726912	0.06122196	0.16165411	0.033203244	0.139912	0.107840456	0.19973578	0.008941784	0.0010378325	0.0021888765	0.014536139	0.047288638	0.08395147	0.09451691	0.030243952
a46	0.00034477352	0.01643931	0.021736385	0.0003733327	0.09774501	0.05136841	0.7653499	0.021964613	0.0053539723	0.004040007	0.00053501106	3.12188e-05	0.001180444	0.010216608	0.0033210234
a31	0.00041326246	0.51229566	0.18819062	0.00011540356	0.003433483	0.0018483608	0.011225393	0.010400838	0.028179621	0.004748538	0.003521388	0.006534062	0.03948528	0.1790991	0.01050899
a46	0.009104779	0.007071104	0.0044153496	0.0022609963	0.020481436	0.06957439	0.3886475	0.042920154	0.008309003	0.008426931	0.027188927	0.013193916	0.12343373	0.27374732	0.0012244944
a8	7.271853e-05	0.02936426	0.08100054	0.00014265093	0.00077607203	0.00034769313	0.0042555444	0.007342152	0.02664653	0.007051504	0.002500737	0.009389501	0.113325484	0.6938918	0.023892744
a31	0.00037840562	0.058294557	0.05776731	0.00031945095	0.0004549311	8.594839e-05	0.001684216	0.0035084018	0.018221097	0.0017379787	0.0010379989	0.012303	0.22037144	0.5637155	0.060119774
a28	0.00019853176	0.03781445	0.3863321	6.2004794e-05	0.068230115	0.073389016	0.40080607	0.011984222	0.0017032372	0.0003482132	0.00020583037	0.0003648794	0.002327119	0.014304965	0.0019292035
a8	0.00083762105	0.010643106	0.024492279	0.000397489	0.0014775946	0.002068136	0.019270025	0.038755316	0.03695967	0.0029987236	0.0047391145	0.011911202	0.2702013	0.55484337	0.020405114
a31	0.0016205502	0.051812004	0.0074244416	0.00052643684	0.00026224513	0.00069657067	0.0043771425	0.021528764	0.006765952	0.0015396959	0.0019177566	0.010448396	0.13184886	0.7387609	0.020470258
a11	0.0028317445	0.04045499	0.6531764	0.00018448026	0.010968197	0.0048345956	0.016430516	0.005783837	0.006897595	0.00204251	0.0022815852	0.0070283674	0.031160973	0.18310323	0.03282093
a31	0.0011017786	0.0053361747	0.011255517	0.00033398517	0.0007896014	0.008358593	0.037581522	0.068441465	0.008817916	0.0020442377	0.0050272634	0.0027504396	0.23315492	0.5813986	0.033608023
a11	0.0015321136	0.07816314	0.6326051	0.00044510065	0.028563267	0.0042359694	0.027628997	0.0068810093	0.01082511	0.0021218613	0.0020564923	0.01213021	0.033610012	0.11624624	0.042955406
a39	0.0009928603	0.002224726	0.018736044	0.00035392615	0.006060746	0.07557729	0.42200693	0.22084533	0.025611188	0.013142938	0.008254971	0.0023529765	0.032979008	0.09427587	0.07658524
