 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.47054705	0.044181194	0.003913824	0.007569649	0.0759331	0.05272951	0.25332505	0.09180058
a20	0.9229806	3.572513e-06	0.0049657174	7.185513e-05	0.00092601083	0.000717111	0.031560477	0.038774744
a28	0.93233854	2.2495213e-05	0.028107706	0.00011895927	0.0005423436	0.0001916418	0.011326018	0.027352326
a7	0.75256276	4.4414835e-05	0.03774173	0.00045821242	0.0013851697	0.00024059738	0.032613248	0.1749539
a20	0.7218744	1.905759e-05	0.08589	0.00039561448	0.0010531936	0.00041351412	0.029377013	0.16097717
a31	0.3740892	8.0572485e-05	0.15175109	0.0029244178	0.015204668	0.015838938	0.21443257	0.22567847
a11	0.95388764	0.00031919175	0.010033169	0.00010543106	0.0019506637	0.0016231335	0.011673996	0.020406835
a31	0.036606178	0.0003745615	0.00023007636	0.00088770257	0.0410908	0.16308099	0.48035178	0.27737784
a11	0.83839625	0.00076954527	0.009422611	0.0004241087	0.0040163784	0.005578753	0.06934669	0.0720457
a41	0.1445691	0.0076036635	0.0023551816	0.01525617	0.036833297	0.36210296	0.36067405	0.070605606
a8	0.062383767	0.00091217255	0.00039219786	0.00062596577	0.019313024	0.28117105	0.46649665	0.16870514
a30	0.035902936	0.005278389	0.0034650473	0.016694473	0.048907824	0.44725093	0.38552058	0.056979913
a31	0.091290325	0.0076342826	0.010677699	0.02376459	0.04740752	0.4501814	0.29109448	0.077949785
a13	0.54781824	0.014413735	0.009503014	0.016002031	0.012848875	0.103331126	0.24313831	0.052944645
a31	0.056732893	0.02185088	0.021677982	0.10857593	0.08829855	0.34171337	0.23936293	0.121787526
a41	0.2790312	0.029608635	0.02776555	0.034565136	0.030872023	0.27891785	0.2601596	0.05908
a20	0.06836182	0.048430316	0.047757022	0.20482382	0.12660901	0.23025493	0.15885113	0.11491197
a31	0.08346288	0.062085655	0.06166704	0.21834193	0.12717032	0.20684622	0.1379718	0.10245413
a20	0.30105707	0.08903102	0.07892828	0.07856315	0.07680825	0.16442066	0.12467353	0.086518094
a31	0.10380623	0.09765373	0.0978943	0.21617298	0.12947483	0.120943286	0.11623041	0.11782412
a13	0.19608805	0.103005275	0.100566015	0.09578046	0.09623845	0.17578024	0.13159406	0.100947484
a24	0.118732534	0.115422875	0.115066126	0.15545449	0.12542209	0.12550752	0.122531414	0.12186297
a18	0.12288178	0.117930844	0.11745405	0.13873456	0.123121545	0.13365252	0.12540224	0.12082241
a31	0.119610876	0.11732715	0.11726271	0.15288197	0.12567502	0.12339714	0.12183838	0.122006744
a8	0.18414453	0.11865704	0.11632627	0.112467214	0.1124625	0.12398607	0.11830833	0.11364806
a31	0.118963204	0.11554482	0.11557368	0.16000433	0.1275459	0.12011415	0.12053229	0.121721625
a8	0.23662177	0.11681432	0.112143986	0.10542048	0.10557482	0.10868269	0.108160324	0.10658159
a31	0.122074805	0.11950606	0.119459115	0.14417052	0.12665235	0.12248833	0.12264098	0.12300785
</S>	0.23139101	0.11734605	0.11457286	0.10637973	0.10647696	0.108508304	0.10819562	0.10712945
