 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.1975322	0.006820462	0.00015946601	0.00018522318	0.00065689365	0.016876943	0.591699	0.0878834	0.001985909	0.018190015	0.0075697643	0.0017363912	0.0010868815	0.0075520687	0.0017712261	0.04584252	0.012451638
a8	0.000112371104	9.938449e-06	1.3121786e-08	2.0239552e-08	6.098413e-08	0.00061467395	0.5120662	0.4565182	0.0083982395	0.0079019	0.013947305	1.1383908e-05	1.0306369e-07	0.00031696528	2.5368686e-06	4.1314426e-05	5.8723115e-05
a31	0.0033445489	2.5149745e-06	7.6111735e-07	5.7257756e-07	3.8741317e-07	0.000346697	0.07250067	0.10077309	0.29313374	0.025954127	0.4855063	9.0186026e-05	2.0678573e-05	0.0063663707	0.0003590931	0.0070725004	0.004527782
a41	0.0009610467	0.0010118352	1.5030826e-06	1.4165553e-06	1.2364027e-05	0.0032904304	0.21445285	0.3897044	0.040069424	0.023343362	0.06949024	0.0034885516	5.2054198e-05	0.24281949	0.0009886468	0.009921132	0.00039129084
a10	0.015665896	0.00020784521	3.9436185e-05	3.8339575e-05	2.4412197e-05	0.0011590812	0.04322478	0.060343493	0.2800703	0.073791504	0.39603832	0.00044346764	0.0002843668	0.02260984	0.0011564236	0.057483654	0.04741883
a20	0.042595297	0.0017767998	0.00040146546	0.00022586998	6.6896166e-05	0.005672171	0.3703773	0.329231	0.11122234	0.021724066	0.039966278	0.00015755773	0.00015865709	0.012651153	0.0016103229	0.032690078	0.029472727
a31	0.017455975	0.0003489452	0.00011080903	3.2075077e-05	8.282777e-06	0.0007603971	0.04686472	0.2365038	0.4239042	0.06824286	0.073044784	0.00084022165	0.0010579847	0.018959785	0.0047258483	0.067147136	0.039992232
a37	0.10977559	4.8542468e-05	1.8014518e-06	1.6053186e-06	3.6353695e-06	0.0014427071	0.43175477	0.22185315	0.06153725	0.018121637	0.1467614	0.00029795352	3.5137517e-05	0.0015077569	0.00011255462	0.005259939	0.0014845257
a31	0.0018168896	0.0003607795	0.00011988361	6.602329e-05	4.2265947e-05	0.001207524	0.03282583	0.19092135	0.55886275	0.0034792097	0.008261465	0.0002636606	0.000107672444	0.054446112	0.022225393	0.111059576	0.013933573
a18	0.07228586	6.0444825e-05	3.3844562e-06	3.0403469e-06	5.8842907e-06	0.00203649	0.38076228	0.41691685	0.06197276	0.020977445	0.03620708	0.0001703523	3.499059e-05	0.0014019153	0.00023236482	0.0045492463	0.0023795587
a31	0.003319222	0.0014133637	0.00032563432	0.00014171936	0.0001558033	0.0016233157	0.22445041	0.29154718	0.31489122	0.007520825	0.01880245	0.0012109611	0.00062705314	0.025791483	0.0116062565	0.07852186	0.01805123
a46	0.04674593	9.4387906e-05	1.7176631e-05	1.3056106e-05	2.0550795e-05	0.0027584557	0.20990188	0.4639372	0.19061165	0.028975204	0.033562273	0.00031011118	6.6788474e-05	0.002892483	0.00077231694	0.012536043	0.006784445
a20	0.004654349	0.0015385932	0.0003551459	0.00019293155	0.00032636485	0.0012854886	0.3152713	0.29588538	0.2441596	0.007132222	0.039683033	0.0032517454	0.0018568926	0.024423819	0.0074776555	0.039794378	0.012711165
a31	0.004398259	0.0010859701	0.00024190816	0.0002586741	0.0001510088	0.0028695888	0.049882524	0.16541973	0.05818947	0.0020697077	0.005991663	0.00039159588	0.00021849661	0.048347343	0.06953822	0.50519335	0.08575253
a20	0.008222794	0.0012407602	0.0017900306	0.0007641682	0.0004255168	0.0014149104	0.08085409	0.103003316	0.4399192	0.051593363	0.09580879	0.003075706	0.0020601398	0.020243596	0.016556256	0.11025609	0.062771365
a29	0.005270924	0.0014014323	0.00044498008	0.00032240906	0.00046730027	0.0012464311	0.2556923	0.21911901	0.33862424	0.0043898653	0.05752482	0.0056433035	0.0032227025	0.045483403	0.005349682	0.047962863	0.007834263
a8	0.009301291	0.0020513486	0.00094795285	0.0011202173	0.0025434864	0.0038544524	0.11128776	0.20508733	0.20544635	0.009353167	0.07292529	0.012625807	0.012628408	0.1611829	0.014532271	0.14719321	0.027918713
a20	0.029534863	0.0055029746	0.0012514908	0.0016857105	0.0032883775	0.008140939	0.45618087	0.2274964	0.041724302	0.003233582	0.07368996	0.0067105675	0.006634703	0.07215986	0.011894918	0.048362557	0.0025079625
a31	0.01241002	0.0034809324	0.0019419887	0.0030382494	0.0083415685	0.010245129	0.14155	0.15985535	0.08957158	0.012125433	0.19507408	0.020344969	0.0270088	0.19906011	0.026812471	0.080557905	0.008581475
a10	0.034083337	0.0038230529	0.0039849947	0.0034441173	0.004418144	0.0049896827	0.10021759	0.10492241	0.1671151	0.019726824	0.24056499	0.012713804	0.012028559	0.06967165	0.059552982	0.12598208	0.03276075
a31	0.0055412306	0.0019194374	0.0011719374	0.0014789973	0.0045502917	0.005489998	0.08884387	0.18529265	0.12725763	0.014679615	0.17769629	0.025336202	0.026788652	0.20542875	0.017159654	0.09603107	0.015333717
a20	0.010498319	0.0034664313	0.0040403665	0.0031029063	0.0035098288	0.0042827497	0.102973886	0.09264102	0.2312899	0.022646736	0.23938173	0.010103358	0.009794415	0.060146563	0.08375759	0.08511261	0.033251714
a31	0.0051301285	0.0027776342	0.0021315308	0.0021982284	0.006666999	0.0072002388	0.088185064	0.14861977	0.121100195	0.017380804	0.25977433	0.03868683	0.04210925	0.15622167	0.01885593	0.07492996	0.008031451
a24	0.02554563	0.0062206024	0.006814127	0.005704155	0.0058584576	0.0064749825	0.09538285	0.1078996	0.19764104	0.016477149	0.17801993	0.011447267	0.010641024	0.09344881	0.068028845	0.13272232	0.03167324
a46	0.0074832886	0.004985002	0.004184586	0.0041295285	0.010381812	0.010539148	0.07718673	0.13014662	0.09769887	0.025528893	0.25737426	0.05314268	0.06184161	0.14337635	0.028729195	0.07411983	0.009151577
a27	0.025032489	0.014799553	0.011868662	0.012799594	0.038836356	0.039708603	0.12835097	0.12215864	0.08061068	0.058556374	0.13761385	0.07034529	0.07707712	0.08309025	0.051249914	0.03446826	0.013433344
a23	0.027398681	0.024893261	0.024335727	0.024265045	0.040314376	0.038138904	0.078017645	0.07120951	0.055388253	0.087542094	0.14511232	0.104583696	0.09694611	0.04618453	0.07619321	0.034141485	0.025335096
a31	0.029982483	0.0269666	0.026047843	0.02609797	0.0420163	0.039992943	0.084756196	0.08107168	0.06047809	0.08998876	0.1288914	0.10269045	0.089114584	0.05536312	0.051159758	0.038902774	0.026479037
a8	0.03746646	0.024795862	0.02504464	0.024385937	0.024544125	0.024792222	0.05550115	0.11685897	0.119666025	0.028653366	0.07022617	0.028071573	0.026927773	0.18550754	0.0381015	0.13893157	0.030525096
a31	0.03438227	0.02955142	0.027991587	0.028080676	0.045896985	0.0439558	0.091225706	0.0714947	0.057125494	0.100081824	0.122678265	0.122173645	0.09646094	0.037320744	0.032098573	0.03126305	0.028218286
a20	0.12370837	0.04109152	0.040509816	0.04012838	0.04012823	0.040589012	0.051436506	0.07409287	0.07168012	0.04318651	0.054530635	0.041408904	0.041030668	0.11704746	0.046295352	0.088299155	0.044836517
a13	0.047806416	0.047152314	0.04727217	0.04679117	0.050176147	0.049658496	0.060462948	0.058526408	0.0568964	0.068928085	0.08640754	0.07816566	0.06848841	0.055418134	0.078999005	0.051607914	0.047242783
a31	0.05427138	0.05371466	0.053700317	0.05341918	0.054282356	0.054220166	0.059068773	0.061167877	0.060525168	0.059710365	0.06645982	0.06224393	0.059529103	0.065943755	0.067445405	0.06048258	0.053815156
a18	0.058149192	0.04306413	0.043503914	0.04250652	0.042295117	0.042500034	0.055685245	0.08168614	0.08442957	0.04468738	0.059016936	0.043994226	0.043307867	0.13001253	0.047565475	0.09268672	0.04490902
a31	0.054963443	0.054686125	0.05521499	0.054341443	0.055060714	0.05494594	0.05947626	0.058742993	0.061531488	0.06130563	0.06686573	0.064040616	0.060841076	0.058290407	0.068894126	0.05655997	0.054239035
a29	0.059801687	0.044982366	0.04513844	0.044597164	0.04442728	0.044608906	0.055389125	0.07915247	0.078773536	0.04577037	0.05791846	0.044972587	0.04476292	0.12473302	0.048071254	0.08999549	0.046904873
a31	0.05437085	0.054673783	0.05570514	0.054230716	0.05409993	0.054083522	0.05807198	0.05831628	0.06443288	0.057522546	0.06353093	0.058928337	0.05820493	0.060389675	0.081715174	0.05773656	0.053986743
