 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.372163947827	0.272433210882	0.103025728283	0.0180181495631	0.0289220640145	0.00325480675187	0.00555493370717	0.0154248298436	0.0236240615609	0.0142775022653	0.0150961134893	0.00456687405789	0.00855660195621	0.0164779024653	0.0121650993716	0.0864382070729
k	0.284526760964	0.396230189894	0.111157873043	0.0184936110521	0.0279374883545	0.0183043662917	0.012566196585	0.0243772185809	0.0148824616144	0.0187921967805	0.00710774425092	0.00476899186008	0.0110513405076	0.00628974814371	0.00973984757997	0.0337739898565
è	0.161733051986	0.589184251565	0.0586717018557	0.0201658824058	0.0262094728542	0.0240246118072	0.0130858842471	0.0273387332635	0.0117079988852	0.020253306743	0.00443688864174	0.00417534319325	0.0112609587198	0.00276411416714	0.00881033945079	0.0161774865887
c	0.161835001373	0.571298529388	0.0494076631399	0.0365584911013	0.0241376063187	0.0161538454572	0.00719810192314	0.0174915811618	0.0270671672098	0.030087085386	0.00258801690891	0.00327310032089	0.0119068655802	0.00135131715062	0.00474371011693	0.0349019386148
c	0.185854575678	0.429111312329	0.0706531349866	0.0750160900071	0.0337203264596	0.0416598120635	0.00989012018007	0.0152319133277	0.0325393192173	0.0339313222214	0.00200180703991	0.00320191509659	0.0122300558157	0.000887664272021	0.00340519514481	0.0506654317564
i	0.137142965381	0.451818091776	0.13968364816	0.0704039528317	0.0355542030916	0.0809621878832	0.0136709863258	0.0062891219113	0.0130701551234	0.0144065487722	0.000920087919263	0.00184072798149	0.0046519227597	0.000322703787681	0.00123816766885	0.028024504595
a	0.0641805370135	0.381363195979	0.264308275634	0.0906628074619	0.0458011078176	0.0793539410393	0.0125014001469	0.0033372372291	0.0155924443356	0.0221533428586	0.000719684755639	0.00180348626979	0.00694312900774	0.000218740262959	0.000931898831283	0.0101287400513
a	0.024332371059	0.250675653492	0.340061419632	0.115767849824	0.0832620556745	0.078718885964	0.025159895195	0.00654762927687	0.0202443033672	0.0326747057488	0.00230110300633	0.00323901745254	0.0115475319956	0.000704939908032	0.000909645448473	0.00385297957934
r	0.0102957412243	0.161927711743	0.300877928915	0.0968049407831	0.117433997758	0.103854751655	0.037003388783	0.0303497232869	0.0424701874485	0.0516634329096	0.0101581627919	0.0059007089831	0.0105908702545	0.00327528395608	0.002281414322	0.015111760097
è	0.00621939715792	0.134831221812	0.262523113638	0.121589666621	0.113391369653	0.123771929192	0.0585988523277	0.034965443183	0.0463932687488	0.049427829395	0.0110308144247	0.00616859072316	0.00633667994509	0.00360529212135	0.00257576012576	0.0185707821092
