 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.572867488123	0.114517906482	0.0619435817835	0.0155165596584	0.00592076293965	0.00733747574247	0.00515357905851	0.0115089612164	0.0286684483637	0.0129737225047	0.0171098432177	0.0393358045305	0.00398732270946	0.0206808332366	0.082477701005
t	0.598655575095	0.190938206421	0.064424498782	0.0174008731816	0.0144465732655	0.0126208478237	0.00666561058243	0.00669973351877	0.0131588230435	0.00556880784564	0.00603166444935	0.0134061188484	0.00429200616164	0.0070888633085	0.0386017714041
t	0.644997232925	0.20206181166	0.0345177456618	0.0166430012453	0.0217766690075	0.0160365064808	0.00721821776994	0.00521232624105	0.00849941344321	0.0042166751881	0.00247483196721	0.00484555370302	0.00482961039999	0.00253964334462	0.0241307484007
è	0.506256890478	0.416350967087	0.0199157372699	0.0101010576025	0.0144225847269	0.00849861744907	0.00279671605751	0.00188576437291	0.00335014619718	0.00253292128933	0.000963505639835	0.00170887656737	0.00209170917533	0.000854967699857	0.00826957739895
d	0.304944834638	0.512864073762	0.0736413575566	0.0489799604396	0.0155030310253	0.00901534938424	0.0147153658912	0.00923885529573	0.00165078562513	0.00160097196944	0.00155215514239	0.000908281030844	0.00109938689769	0.000871131346019	0.00341450000445
e	0.209287109249	0.446306376654	0.214491958119	0.0662012284039	0.0152459019004	0.00906717572353	0.0190298124785	0.0120713932875	0.00111762649172	0.00130599830763	0.00175625607313	0.000653606743718	0.000792858437698	0.000877268485049	0.0017954348026
c	0.152457694149	0.390067812617	0.285087240933	0.091831680608	0.0303784977506	0.00969182022176	0.0226214498308	0.00941485044529	0.000605678912204	0.00060913169391	0.000688871345585	0.000492534853359	0.00132683794378	0.00360717017508	0.00111870930469
i	0.132636268585	0.348403071738	0.311515141204	0.120459885989	0.0353622499522	0.0100674515297	0.0245065046066	0.00825390107095	0.000430496074719	0.000370915686676	0.000334805700982	0.000437973833879	0.00149911844151	0.00451921665721	0.00120298292523
d	0.0591243484805	0.311134932953	0.386027779068	0.12630901505	0.0233338545487	0.00839857182993	0.0386812074111	0.0226294813819	0.00205769489247	0.000842775855969	0.00481264018417	0.00127803298468	0.00219397994106	0.00429509721866	0.0088805914893
è	0.0341592748103	0.221604098224	0.454797189023	0.130900201683	0.0385418152429	0.0132243633319	0.0467319673105	0.0304886328993	0.00275466253921	0.00111293703475	0.00632014091615	0.00156726238496	0.00242835277711	0.00421903832154	0.0111500662952
t	0.015153799851	0.187876371261	0.432745861941	0.186261608228	0.0622398772076	0.0246810852152	0.0318124552504	0.0191593772511	0.00435209093964	0.0031240512264	0.00877413858964	0.005565140585	0.00311453596545	0.00750091681403	0.00763868129946
s	0.0242324992277	0.1226908481	0.428634315169	0.187471131603	0.103621017603	0.0531649814004	0.023268073366	0.0122984827288	0.00487111177803	0.00410771403409	0.00961412759498	0.0069274337041	0.00365464316779	0.00859853204742	0.00684508637559
a	0.0243644657324	0.142122572363	0.381192618512	0.244749584728	0.116905810394	0.0537711264435	0.0125193357681	0.00643865448859	0.00235403571378	0.00188014796672	0.00339496088943	0.00251671094238	0.00176030754041	0.00287952569947	0.00315016256081
m	0.113284020299	0.120950214556	0.241679894237	0.352765788376	0.089253562078	0.0312337570452	0.010684539437	0.0101112827713	0.00464126246353	0.00384800973335	0.00484192220285	0.00343421780999	0.00197328206209	0.00904632820681	0.00225194493185
o	0.142504099195	0.090719152891	0.21121877837	0.375514374259	0.086117025746	0.0269507405351	0.0143759341153	0.0148792891571	0.00640169376784	0.00476177354664	0.00558398047665	0.00383489613708	0.00215848750895	0.0111181891296	0.00386159233749
n	0.0756284541911	0.0783689741073	0.217802388347	0.38194425782	0.107975211875	0.0311125362117	0.0264822987166	0.0217190716562	0.0104944383589	0.00290501323702	0.00937194478768	0.0104405329694	0.00357475447862	0.0136452324985	0.00853489281643
a	0.0534238974984	0.0539802113704	0.192171090207	0.337099975673	0.163762236925	0.0580498302839	0.0439170027971	0.0307283701914	0.0140981787059	0.00228129525141	0.0108951335966	0.0130902435461	0.00412819911022	0.0144895914273	0.00788474848842
p	0.0245893443658	0.0370984293635	0.153301225494	0.283364811224	0.220934307242	0.088503928828	0.061769426739	0.0431836245038	0.0161786981153	0.00315246081047	0.0122293298501	0.00955887523223	0.00757459517105	0.0176137203469	0.020947227262
à	0.0146556383208	0.0186779696985	0.104020717667	0.225612766808	0.258628985961	0.116719047983	0.0940762439463	0.0700829857479	0.0183351698598	0.00475479875788	0.0129678842407	0.00816355056676	0.00944264953893	0.0186496460852	0.0252119548914
m	0.0092316771298	0.0152329576183	0.095280585725	0.205280525803	0.26518623124	0.136504666968	0.0929617954221	0.0644337013293	0.0172443492906	0.010698506641	0.0239151810322	0.0111753213973	0.00621951979842	0.0330031254548	0.0136318664055
e	0.0074750460686	0.0171664752371	0.102908963819	0.178279855694	0.242197030947	0.158765690656	0.115973849154	0.0504771041431	0.0209637145662	0.0118263644043	0.0281169274358	0.0131355221292	0.00504905177299	0.0378165384512	0.00984788514034
s	0.00452150941487	0.0187520606032	0.0752428521303	0.135584379791	0.271991417816	0.182091646219	0.139657725251	0.054726137621	0.0324950554221	0.00741466374543	0.019776293887	0.0123483093285	0.00876188781944	0.023878154222	0.0127579362184
i	0.00349165849395	0.0154557905541	0.0756743176978	0.111418251993	0.237047529459	0.160380827586	0.158124679284	0.103634085914	0.049955151554	0.00694772548381	0.0187855171299	0.0155608557228	0.0104647815406	0.0192754705743	0.0137833754263
t	0.00370028497935	0.0121778215698	0.0733151046255	0.091115650527	0.18085243284	0.130499034842	0.179581520095	0.136026970605	0.063203553478	0.0087534262986	0.0276623667048	0.0167582717716	0.0100106581749	0.0231956043843	0.0431472979129
à	0.00374265564324	0.00877397359188	0.041513324415	0.0537620235223	0.164582441167	0.111383371661	0.198502372365	0.204253481502	0.0612102613193	0.0129244323089	0.0322241183056	0.0148038121999	0.0148202654996	0.0246420781966	0.0528613840904
l	0.00226653197883	0.00737891976537	0.0328904209663	0.0495432034541	0.155780713209	0.132834815867	0.189947734255	0.219783170187	0.0542750392178	0.0208384045206	0.0383978347125	0.0165778031169	0.0143013915036	0.0399319092987	0.0252521116606
a	0.00192540398845	0.00815972683532	0.0382466727867	0.0577449848027	0.135195736976	0.148342169142	0.199190986885	0.154198567082	0.100544208917	0.0240350291632	0.0411964542995	0.0198375932992	0.0100646360815	0.0451191541411	0.0161986862659
s	0.00173080156299	0.0079252141024	0.0346151234312	0.0511863203356	0.0974450242187	0.122665238234	0.248506799362	0.156058313761	0.136325514172	0.0200455739224	0.0306392892045	0.0202003787791	0.0141604547751	0.0377108124712	0.0207851416535
s	0.00775741065286	0.00887428233725	0.0245724861794	0.0371199390312	0.10992269886	0.160446359611	0.232538082321	0.130636003054	0.105438034591	0.0345274974208	0.0339616423255	0.0219775020084	0.0225822650179	0.0383940128912	0.0312517678124
a	0.00883485992804	0.006524101096	0.0157107412108	0.0268197095307	0.085541678172	0.158601164834	0.206869725574	0.174231003418	0.13710902553	0.0516158816136	0.0399718317232	0.0284412539621	0.0219379884012	0.0167029388059	0.0210880821965
ò	0.00295014630492	0.00512939331048	0.0136681446844	0.0212589509613	0.0585613012533	0.084774087822	0.196231869565	0.305628441806	0.14455110731	0.0451324920512	0.0333379653184	0.027547972834	0.0437055319174	0.0080608983565	0.0094617013461
l	0.00182399446693	0.00615817214315	0.0227870435682	0.0172220342739	0.0650677741284	0.0787840627873	0.199938759295	0.279196141069	0.111407149503	0.0444978828104	0.0454138602061	0.0214457943047	0.0498633184405	0.0431430197605	0.0132510089333
i	0.00145457937628	0.00491049239754	0.0259121044372	0.0192850231104	0.0513809664161	0.0830981649358	0.203400697498	0.183280404823	0.175518549701	0.0632194598328	0.0587024879754	0.0325443736282	0.0272659931535	0.0545261310502	0.0155005873998
m	0.0177721273611	0.00613497901413	0.0203702550932	0.0230010546121	0.0301602050454	0.0677292853853	0.189570951366	0.176246316761	0.20435929418	0.0744657682603	0.0467320693785	0.0484654900027	0.0179241834512	0.0601150354508	0.0169529939553
