 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.475299849897	0.309704391571	0.025663161886	0.00689080320145	0.00460948904915	0.0019034135196	0.00327273739532	0.00703832667712	0.010286030394	0.155331766937
l	0.318161823385	0.354079671857	0.103182743809	0.0178633924943	0.0638763542617	0.0289342544397	0.0212270006669	0.0174981221993	0.011269059893	0.0639075609804
ì	0.183514261583	0.303959197486	0.240734553803	0.0551996568468	0.0838904704672	0.0402036438759	0.0274436081637	0.0213992501982	0.0115858106282	0.0320695341724
k	0.174350674626	0.298942450695	0.253073125998	0.104917625911	0.0449964365024	0.0278374684664	0.0156349607137	0.0168192613363	0.00499429601874	0.0584336771703
o	0.166096681738	0.216427541965	0.34154608893	0.124871989986	0.0332489748275	0.0226494633379	0.0105596331258	0.0147274861903	0.00277973878465	0.0670923787314
e	0.0738223461907	0.174370724188	0.46644703031	0.188103954873	0.0457521449358	0.0103485206899	0.00972479613013	0.00775677875606	0.000960576875199	0.0227131188355
n	0.0474656408596	0.108080738596	0.33453854357	0.287924211502	0.0827108356119	0.0364563787566	0.0267765059023	0.0555742987381	0.0070735385002	0.013399310966
p	0.122910406084	0.116029393399	0.169870688303	0.319434494434	0.096989083004	0.0458279587456	0.0322648137878	0.0732481575134	0.0101736537259	0.0132513451494
r	0.141703189989	0.175870852653	0.109117537968	0.340774445978	0.102871388335	0.0211279271195	0.0477236409839	0.0333172135331	0.0191800683001	0.00831372347211
a	0.0621902207689	0.128587238215	0.130489800409	0.358466227386	0.165336089265	0.056168516448	0.053082305298	0.0181337744437	0.0211279146806	0.00641791613149
t	0.0239656223509	0.0540651238392	0.127323930806	0.315384567853	0.238375659912	0.106105249904	0.0354943667793	0.0149787540279	0.0729473387907	0.0113593893776
ì	0.0100193367631	0.0251574686741	0.0913070881047	0.254091023449	0.308186962887	0.141294639758	0.0488773623998	0.0203254663386	0.0903257449522	0.0104149043693
m	0.015758587394	0.0200697519066	0.0791620905349	0.205113952283	0.372337639809	0.145240625386	0.0602023723999	0.0458527157169	0.0489139079581	0.00734835588187
à	0.0178976942672	0.0181200012633	0.0571095271956	0.169554588354	0.397121957123	0.140321481455	0.0926378729333	0.064873005239	0.0354477666854	0.00691609563529
i	0.00693028327198	0.00814730323706	0.0432659366769	0.146916089954	0.331846213961	0.233774189352	0.146098995778	0.063902587173	0.0141713318745	0.00494705023394
n	0.00406595642767	0.0050198991304	0.0322000960126	0.103614988165	0.232179887787	0.307058569513	0.154650093526	0.105008653324	0.0497565552068	0.00644529355349
e	0.00357137430563	0.00329359561452	0.0179539105764	0.0590239018337	0.199580182116	0.309331371967	0.174866688375	0.163396481575	0.0626820650916	0.00630044380316
m	0.00357718305525	0.00630963617859	0.0185231322077	0.0423547629564	0.148976280825	0.254478267527	0.239178925925	0.157990991592	0.122493959327	0.00611688506305
m	0.0344896861839	0.00837484073716	0.0229668741852	0.0744871120699	0.109476881942	0.134109305498	0.238024585708	0.116690599217	0.200773390936	0.060606725362
è	0.0434441250429	0.00499347624849	0.0178555804197	0.077237213176	0.101922933847	0.116998888017	0.270805634303	0.101246393692	0.150913112979	0.114582636028
n	0.0526939843973	0.00343452557133	0.00823947630937	0.0314793685657	0.124609201016	0.163065808006	0.288638691368	0.109726036297	0.13582966178	0.0822832435027
o	0.055916929929	0.00289966533478	0.00603075565963	0.0320161929076	0.122947321593	0.156992329935	0.248675674189	0.184217144832	0.130242796807	0.0600611818276
m	0.0199781610552	0.00234032574724	0.00754965457391	0.0357017069886	0.0835657450183	0.132017911738	0.232257185863	0.231322640944	0.170907564269	0.0843591208759
i	0.00803368484122	0.00199529215175	0.00742655482385	0.0288450635698	0.0747540076328	0.103972585539	0.220904162554	0.248848066648	0.18791734529	0.117303267892
n	0.00376857009356	0.00105778659988	0.00368466953329	0.0212789331444	0.0840538199272	0.0874037715136	0.204077953291	0.277806852563	0.217399563097	0.099468113164
a	0.00217807574332	0.000682360518048	0.00210363087327	0.0141664461855	0.0813261690076	0.0802763228918	0.158360186004	0.280616979201	0.298105411979	0.0821844415213
l	0.00224423499269	0.00101329157471	0.0023520851474	0.0120775656862	0.0709580599648	0.0721736969773	0.132630143915	0.285647598334	0.343460594806	0.0774427495071
i	0.00216991357329	0.00110861839261	0.00228939400291	0.00975023977771	0.0635123693616	0.0731056690191	0.115098148885	0.304901476711	0.300093821269	0.127970371369
p	0.00283901148808	0.00141230177497	0.0039124043659	0.00861327137939	0.0625849983072	0.0722724851424	0.0993563107617	0.337078761304	0.265542202356	0.146388268456
ù	0.00307081517669	0.00148826904792	0.00411543648625	0.00421454776998	0.0533334804031	0.0917955152275	0.0747188371872	0.277478536501	0.314852281919	0.174932284219
n	0.0115068416869	0.00161026412264	0.00182166154835	0.00292277315097	0.0301547036852	0.0881617623998	0.0521808282957	0.225127005834	0.393681049306	0.192833108473
a	0.0143573838425	0.00186122875107	0.00134764595824	0.00425833381131	0.0169576975156	0.0408926328271	0.0382315652664	0.200112761345	0.394825887235	0.287154866691
</S>	0.00758076214659	0.00128658145423	0.00123601647871	0.00523013056026	0.0108486124134	0.0233170010342	0.032089257335	0.161204723773	0.307957942817	0.449248971346
