 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.446721728998	0.269609910237	0.096418860022	0.015342896478	0.004192457465	0.0095251808163	0.0115246443238	0.00516716650318	0.0693608640962	0.0721362576987
t	0.308628487691	0.432738290812	0.105994549238	0.046891459397	0.0127214054359	0.00389823696618	0.00392081954161	0.0220714795188	0.0249921464966	0.0381431030007
e	0.171356595777	0.582377358604	0.09781771579	0.0645012455367	0.0158829732251	0.00203062851406	0.0013863362436	0.0276996615187	0.0101998139289	0.0267476648148
l	0.118353921672	0.595781111201	0.123709428677	0.0569638956402	0.0187507823039	0.0334820173637	0.00441071861599	0.0293573260133	0.00476053570977	0.0144302409972
ì	0.13111770759	0.565513368067	0.142610107872	0.0476643176654	0.0204048437646	0.0439936950096	0.0054588723653	0.0299203266805	0.00295547116913	0.0103612809808
s	0.0778627298753	0.617622590022	0.153058276224	0.0409210419885	0.0289685680769	0.0579486356627	0.0025758230087	0.0112186634163	0.00117039800863	0.0086532757112
i	0.0291560590207	0.503274535007	0.297150655675	0.0602027352095	0.032502922963	0.0625934756151	0.00160971187636	0.00497476632343	0.000568548026842	0.00796659365828
n	0.0113271004312	0.397329286469	0.410418145892	0.0819611178572	0.0373837394183	0.0264729430539	0.00379491139276	0.0191603841436	0.000233590847318	0.0119188011355
a	0.00649857761385	0.325864624023	0.453651665297	0.110284035166	0.0473601075994	0.0145096532905	0.00456661485591	0.023903748241	0.000123665335774	0.0132373166081
z	0.0058670858784	0.230913531274	0.450948698032	0.107465398531	0.0573812328931	0.060186841298	0.0130482859436	0.0455087504668	0.0138881483266	0.0147920319272
ì	0.0261197212643	0.164536710158	0.395196627211	0.114684447653	0.118657175164	0.0776028253327	0.0161393084055	0.053012347665	0.0185720331642	0.0154788204234
s	0.0344246078192	0.181969100053	0.346668836804	0.125602594464	0.161095378721	0.0848556821442	0.00804222478113	0.0242757691339	0.00853756717446	0.0245282505482
i	0.0163516166241	0.17173428175	0.249207758135	0.237866386735	0.18507977584	0.0871341444507	0.00550228766936	0.0145534959841	0.0051093906947	0.0274608898771
n	0.00848331769733	0.0891067787295	0.232652762845	0.29159013565	0.236036739413	0.0576990101929	0.0175006338198	0.051946786196	0.00300004624862	0.0119838056352
a	0.00508377869245	0.0610176435188	0.191838498282	0.263707199288	0.327283259671	0.054920836111	0.0221879614906	0.0648844980337	0.00232143551281	0.00675487747374
m	0.00509717331475	0.0406515289392	0.111415530094	0.271886822229	0.36096938969	0.111265834797	0.0130092867009	0.0772724901546	0.00494252171829	0.00348941788372
i	0.00464221053338	0.0292887814553	0.0800889714713	0.250774028543	0.39229514503	0.134568676066	0.016639470897	0.0821580948737	0.00604762902276	0.00349700253303
n	0.00346948752925	0.0263028736833	0.0770147715971	0.199407201012	0.42009908581	0.126901430022	0.0521035902957	0.0761503232708	0.00775587738665	0.0107953713855
ì	0.00466430769793	0.0241864110062	0.062172313979	0.117173981035	0.43205679807	0.164452095254	0.0751272604986	0.0774579901169	0.0186900308589	0.0240188130215
s	0.0061975041578	0.0251864813672	0.0440604428597	0.0800401053117	0.43332113669	0.243952462331	0.0635827780395	0.0450914456256	0.033535293135	0.0250323577761
e	0.00513531367674	0.0234755028209	0.0373158641754	0.0833394035719	0.382005651563	0.29165966331	0.0887791754865	0.0463027264085	0.0283273768477	0.0136593144178
l	0.00427413924161	0.0155944622391	0.0360418413367	0.081496300332	0.373232198454	0.301016706303	0.0999817052955	0.0624869461628	0.0201700792812	0.0057056121004
i	0.00348354307124	0.0118175109591	0.0318238056082	0.0632431180173	0.355946053418	0.294499321834	0.151354795065	0.0654803646543	0.0184358482171	0.00391565393773
p	0.00250670594935	0.0101911474555	0.0301728781227	0.0548165484258	0.330607954153	0.300974756345	0.166611027288	0.0801759378514	0.0187731015657	0.00516995512351
a	0.00187212737293	0.00764280000383	0.0314585117932	0.0448114248386	0.299032099064	0.299696152288	0.192120849029	0.0968156421771	0.0198507734686	0.00669962230397
