 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.352406938808	0.0277654472026	0.338938961074	0.101754953164	0.014359694025	0.00120159421617	0.0007839872194	0.000933423492744	0.000145396150723	0.0007544519717	0.00147146565917	0.00226171335756	0.0333103024141	0.123911672949
à	0.18047990918	0.0895287844409	0.496101919691	0.130645736077	0.0327523361265	0.00250267137563	0.00653048857073	0.0033152579096	0.00237504548597	0.000478937810895	0.000958374639559	0.00153410253806	0.0111455009882	0.0416509250736
b	0.136492893047	0.233719909054	0.36226157823	0.119981169904	0.02976688067	0.0219444750039	0.00893370857551	0.00846797602113	0.00417481224798	0.00647654297306	0.00629201359883	0.0040013219656	0.041801845378	0.0156848635552
b	0.11144958802	0.436078832218	0.168072039143	0.093654173098	0.015624493885	0.0404748669971	0.0324688251406	0.0124163849987	0.0073344027249	0.00915297933483	0.00898098644757	0.00421354786189	0.0520834784869	0.00799541157538
e	0.115547359761	0.563523924739	0.0958119328477	0.07978243959	0.0125497211044	0.0321744831314	0.0482401321589	0.0116265928959	0.00826687555253	0.00462159057883	0.00445884871049	0.00167905261478	0.0176554901517	0.00406157936897
t	0.0964888324943	0.493705106246	0.137893750081	0.0972210619072	0.0107629963553	0.0384470797917	0.0472474645923	0.0202371150275	0.00551522686797	0.0200136001818	0.00899641076637	0.00136850369805	0.0199324892558	0.00217038119494
o	0.0480580286114	0.396023996129	0.217141290092	0.115191554702	0.0117784953202	0.0554222808979	0.0708798113299	0.0230732169058	0.00422408704544	0.0245552012492	0.0104775927247	0.00115704260217	0.020482478879	0.00153494078426
à	0.0173844000355	0.271236505043	0.265781705168	0.200617345261	0.0203801429557	0.058189078897	0.131424626347	0.0104873066938	0.004050508613	0.00832272267134	0.00358369891458	0.00068945319875	0.00686334677709	0.000989177405426
t	0.0200323001462	0.196316813121	0.2182275602	0.22856278978	0.0227116156628	0.087235922819	0.145146652093	0.0390980058065	0.00556606109457	0.0157870357613	0.012809131297	0.0019070041604	0.00586496638997	0.000734145737328
t	0.0526821546114	0.190836740554	0.138387789428	0.200168627727	0.0622650023676	0.100025865806	0.108711131447	0.0678751167022	0.0139337605565	0.0221547630141	0.0248708998699	0.00321053359068	0.00786664490299	0.00701095964416
o	0.0504588127618	0.146343128697	0.0990458103507	0.175314210216	0.139299201133	0.106358450935	0.153661960749	0.0595676655821	0.0203222007443	0.012531229253	0.0176525647315	0.00233675293228	0.00515783734152	0.0119501658081
k	0.073326194525	0.147922810874	0.0658232166093	0.142018515034	0.117264260431	0.121886792525	0.155750808276	0.0491754287754	0.0139589698642	0.0212562179774	0.0203438071392	0.00436733014189	0.0549128815618	0.0119927644758
o	0.08202360506	0.132923724182	0.0430713900222	0.121201580873	0.0884453149263	0.162127121522	0.155039397185	0.0642414463518	0.0161912511474	0.0246110665371	0.0217949770287	0.00514569359413	0.0715089762265	0.0116744612258
r	0.0465040172653	0.0998545311406	0.0294113070367	0.106307789898	0.0961933474288	0.198417571107	0.173901543728	0.0895651404106	0.0324000339331	0.0176227848004	0.0137649950438	0.00393911317738	0.0651759574774	0.0269418756686
à	0.0327606875006	0.0790946558719	0.0190836856276	0.093963146206	0.0785820734229	0.213044053702	0.176167148049	0.13861485387	0.0434174044977	0.0161012593801	0.0109683298466	0.00563425853813	0.0631661153679	0.0294023385793
s	0.0173154742084	0.0578547033083	0.0143311915635	0.0780248477593	0.0756558980876	0.225118295501	0.17517309433	0.224294086823	0.0374596495392	0.02199409352	0.0151836311595	0.00711407527964	0.032685381928	0.0177955818308
i	0.0123023597009	0.0417058505499	0.0165416766106	0.0563478668478	0.0800705105261	0.186233975834	0.191453599817	0.269320109208	0.0580702056531	0.0273001162067	0.0185402979838	0.00584569245112	0.0223551944607	0.0139125411849
k	0.0294346696002	0.0333964428708	0.014053328494	0.0284600830446	0.0617148990303	0.175306078745	0.181398880572	0.258090559869	0.0781036356017	0.0394178224489	0.0315520346799	0.00957554527035	0.0505203064542	0.00897571566023
o	0.0355410743499	0.0228393464543	0.00873225447193	0.0171392734375	0.0401715847874	0.174454342982	0.162381261957	0.27521891829	0.0969437045246	0.0478540799496	0.0394039147333	0.0114237238908	0.0600682173255	0.00782830665494
r	0.0287183355086	0.0200551341793	0.00545062857258	0.0119947953678	0.0328858609685	0.151736552994	0.163500059586	0.291020960097	0.115531342582	0.0380099583632	0.0288953445444	0.0102232932009	0.0798939242292	0.0220838139285
à	0.0257732565769	0.0170018798644	0.00351700766528	0.0111259888873	0.0265441291785	0.122174971331	0.144086216789	0.316100084099	0.129063310494	0.0483839255011	0.0243349405281	0.013801621255	0.0913608002184	0.0267318675482
s	0.0185650789042	0.0156582605025	0.00426619510042	0.0128347509164	0.0242305801285	0.0888531821103	0.12137524039	0.372763025633	0.130798526111	0.0717815354604	0.0251981330494	0.0154827897917	0.0814053333881	0.0167873581314
i	0.0162241130879	0.0160704539188	0.00594907115937	0.0105538051369	0.018511586096	0.0717647532072	0.0876723046633	0.364386372944	0.164387716944	0.10063336498	0.0386845906098	0.0172055866639	0.0738973360027	0.0140589256525
