 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
e	0.567456878898	0.152200656953	0.03078204644	0.010612052293	0.0080651672668	0.00726008132949	0.00223891797793	0.00600818400269	0.00645875223305	0.00351656341145	0.00936598619249	0.0051681641284	0.00910277700746	0.00696824554286	0.00568225505134	0.00131016815876	0.0203410631047	0.00357554144213	0.00284088180954	0.00262464329026	0.00607943063687	0.00600642112494	0.00692930305304	0.0062856114436	0.0214750829286	0.0916451379115
v	0.653773465966	0.149874968348	0.0334020272315	0.013755400809	0.00951775099613	0.0123151652089	0.00291281114105	0.00816471960283	0.00868374631575	0.00327332961272	0.00512147689975	0.00481908859967	0.00382368184435	0.00240859311011	0.00210467881307	0.000495903964803	0.00688571100242	0.00182779000417	0.000990313969585	0.000896418053826	0.00203597474422	0.00202033418682	0.00240900723296	0.00292049075023	0.00878426866603	0.0567828840002
ò	0.486421168022	0.265826573679	0.0699141662126	0.0191074134863	0.0106749667576	0.0140011704118	0.00317096783562	0.00889778470226	0.00942651039295	0.00319208085578	0.00370674003541	0.00470254859744	0.00206396854556	0.000888718264707	0.000912123915829	0.000221441179189	0.00240033553705	0.00124427895486	0.000373058316314	0.000319760740571	0.000687474969544	0.000690349429543	0.000985819590185	0.00140383386684	0.00365710600061	0.0851096481977
o	0.271948841527	0.375652017893	0.126174171362	0.0315273829648	0.0110508651179	0.00778138012702	0.00116283466376	0.00336123367528	0.00321354295315	0.00109197435401	0.00125151619904	0.00157646227719	0.000691237977054	0.00029851235416	0.000306183796101	7.59240405327e-05	0.000807956579169	0.000420524955053	0.00012532554414	0.000108651718477	0.000233676769858	0.000305221184127	0.00922476992324	0.00782417137105	0.00248004499167	0.141305603011
s	0.149060663342	0.374474541964	0.178364121894	0.0704389527416	0.0209723252457	0.0258856868428	0.0113441263864	0.0077713023836	0.012518696683	0.0103768126241	0.00907286143428	0.0037915419758	0.00220876013222	0.000513212315828	0.000829258891102	0.00132514304953	0.000348761292083	0.000503316762262	0.000337182961655	0.000194477354413	0.000133385149328	0.000208783099986	0.0118626255845	0.00990429024992	0.00171865236436	0.0958405286402
p	0.076135774394	0.392697153588	0.190480687645	0.103594350714	0.0255446240019	0.0487081547949	0.0172079920585	0.0145911941125	0.02974907413	0.0173358953991	0.0163069382264	0.0120812473022	0.00587297638039	0.000801180554585	0.00131100054031	0.00274806350795	0.000363417789414	0.000622155978006	0.000446703492034	0.000227561938345	9.79788087405e-05	0.000108360916983	0.00398428938866	0.00332210612216	0.000611584409837	0.0350495303665
ì	0.0466397097147	0.404291652529	0.254555918815	0.104944805305	0.0237154061313	0.0378894582985	0.028070489775	0.0108178532023	0.0241426476593	0.0097210093901	0.0100998818404	0.0115939451902	0.00512450907972	0.000492262535629	0.000750963529126	0.00192548149524	0.00029781107481	0.00030529127724	0.000189763834136	8.30301880973e-05	3.57523528019e-05	4.41911759771e-05	0.00145252680554	0.00118621445937	0.000207170843357	0.021422238889
t	0.0253276816443	0.354413160843	0.311673836512	0.143490733568	0.0192039371975	0.0240651738479	0.034385011913	0.00766001331649	0.0148444297696	0.0076586736943	0.00606211737172	0.00974662815214	0.0055439388474	0.00190133468676	0.00559723143399	0.00123862600881	0.00182854477381	0.00178666197191	0.00286416926448	0.00144381271484	0.00101259230807	0.000700954457282	0.000973120448839	0.000649396327297	0.000194874322782	0.0157333275937
i	0.0195137555451	0.259125109081	0.251333306477	0.303846243723	0.0490590147476	0.0211840491626	0.0182205791842	0.00679630679691	0.0122142121449	0.00717283149849	0.00489830856762	0.00928514334056	0.00574087002903	0.00240901650215	0.00723445079385	0.00101635947205	0.0023629236667	0.0023518249934	0.00377477337776	0.00191108256453	0.00133964039832	0.000919328808351	0.000698215602472	0.000408330126564	0.000188332290856	0.00699598474115
o	0.0207844086567	0.159248519167	0.188566443642	0.396454581908	0.125676382265	0.0168792443565	0.00922395053807	0.00298580920492	0.00495176985	0.00300281991823	0.00204987081905	0.00351498168658	0.00206971205385	0.000916427470304	0.00254333271707	0.000483602424006	0.000846166637904	0.00171118963854	0.00139732800096	0.000707419612803	0.000459693322567	0.000319969334634	0.0107454409658	0.00193534476608	0.000222536968335	0.0423030640288
s	0.0147068561906	0.0886734134623	0.149043014551	0.355069622569	0.181067698187	0.0269005137478	0.0214674254734	0.00543778110524	0.0207336172248	0.0140343400284	0.0112670729847	0.00961250010323	0.00657321643173	0.00224575599777	0.00541111976876	0.00323382130493	0.000777375497871	0.00314508603093	0.00427366532585	0.00160903972779	0.00100863001421	0.000636568241302	0.0143389135968	0.00249095069873	0.000319949499729	0.055922062416
