 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.586790765184	0.149754054128	0.134720857083	0.0043305370318	0.00182871061679	0.00207401669275	0.00342692219213	0.00282948380251	0.00175891607436	0.00236139763027	0.00901336986793	0.0204851105648	0.0806258684328
s	0.539402370198	0.215058909519	0.146680081073	0.00627228716793	0.00966197440212	0.00855556790178	0.00851600632213	0.00923438716927	0.00458114117635	0.000989961488737	0.00457449751787	0.00987753937194	0.0365952778171
t	0.540328445536	0.259670895706	0.0948577045217	0.00690263649373	0.0175389947794	0.0150473011515	0.0115837187692	0.0131378201267	0.00837668709383	0.000822642861087	0.00288674974671	0.00451281011928	0.024333580759
è	0.484864618504	0.35892020913	0.0959094881147	0.0058154432394	0.0129234854375	0.00962625401469	0.00529509094081	0.00616949050945	0.00566372969546	0.000594627625611	0.00103313389407	0.00152842974491	0.0116559680241
o	0.39079209712	0.404394286504	0.117945077059	0.033151895254	0.0167537734255	0.00810097014752	0.013282948893	0.00325444801222	0.00214974484702	0.00101048106969	0.00102081765831	0.00201189564825	0.00613155702908
s	0.223869902647	0.396757424068	0.165044333802	0.0599608279053	0.0343921558046	0.0295939849748	0.0288527201203	0.0130142251546	0.00761463088231	0.00337274131493	0.00448282054361	0.00510089206912	0.0279433462877
t	0.0983374540557	0.485013502556	0.169118565134	0.0439401583991	0.0373011223671	0.0503174199567	0.0259800026016	0.0203735305053	0.0209592691835	0.00394720540726	0.00523781401647	0.00467588544152	0.0347980667074
o	0.104527116739	0.524828692452	0.176818798311	0.0545863778637	0.0279855764782	0.043907460601	0.014222458768	0.0133268610921	0.019026882367	0.00226445444932	0.00207686081589	0.0016691317811	0.0147593314742
t	0.0966302907063	0.392045648217	0.222409497884	0.104909789355	0.0358552716697	0.0514808979727	0.0211865976733	0.0151704912993	0.015647265814	0.00706482321773	0.0078856019953	0.00596513621677	0.0237487071049
e	0.0800728715711	0.259542971888	0.236337562128	0.183889306718	0.0597859764832	0.067473507154	0.0285973664184	0.017868035547	0.0148530168493	0.00906580698605	0.00988764107906	0.00737525753969	0.0252507062759
l	0.0727242206727	0.163542991979	0.267622595936	0.220232436439	0.0672524431077	0.0854841066951	0.0339593027041	0.0197505163732	0.0107368746362	0.0163517057837	0.0131185068057	0.00961295665539	0.0196113647717
è	0.0677160610719	0.0923419589703	0.278089981779	0.224667767213	0.100778893389	0.0974296702404	0.0412675961946	0.0238307997183	0.0127454194179	0.0187787370247	0.0142219863295	0.0103334451095	0.0177976992545
f	0.088006057505	0.0659570416741	0.237681350766	0.239833503738	0.137651521283	0.101498449255	0.0434389709881	0.0252219171934	0.0151672547824	0.0111267728771	0.00888720959306	0.0133598674235	0.0121700891065
o	0.0619531036762	0.0447546923257	0.160244603373	0.286405354846	0.160372391628	0.130165572134	0.0620664216194	0.0328766236465	0.0163439055512	0.0128361654473	0.00737618403845	0.0143772931396	0.0102276877097
n	0.028753358606	0.0249491443735	0.118803076867	0.325724202149	0.167315660276	0.12792273276	0.0714282689722	0.0356172462175	0.0198802281652	0.0275188644817	0.020303424284	0.0215605661797	0.0102232341228
o	0.0142256965055	0.0154260781176	0.0991538779804	0.30039249125	0.166688123692	0.168534765167	0.0753388974298	0.0413762271658	0.0260186063268	0.0327303177211	0.0259364970775	0.0239656752879	0.0102127532881
