 	avete	cucinato	le	verdure	</S>
è	0.6483837276	0.1352177873	0.0052955065249	0.015679039468	0.195423942471
c	0.60968026768	0.18559918131	0.0666999754186	0.0723596202017	0.0656609576016
h	0.485369207307	0.27944848477	0.119584436391	0.0926702810549	0.0229276000099
e	0.482216660036	0.383708177843	0.0903210964389	0.0333985062515	0.0103555660102
t	0.432210458759	0.409517397868	0.125085357618	0.0264364660257	0.0067503190208
e	0.353060826964	0.459248872756	0.155073500808	0.023723475283	0.00889331838387
m	0.270780393155	0.417112767719	0.212729193605	0.0851993642461	0.0141782945182
a	0.216847459225	0.299303198573	0.330831230092	0.106585389652	0.0464327343061
r	0.195102704861	0.221928699924	0.346311677187	0.127038905597	0.109618016271
à	0.164756190861	0.199448564595	0.323235258316	0.160440692559	0.152119303126
t	0.191162565805	0.160925073885	0.319149058425	0.19080517602	0.137958134495
a	0.224264525693	0.0867932293483	0.345524484222	0.18012454016	0.163293233392
t	0.199586429771	0.0376413550094	0.405664172254	0.163172850793	0.193935211437
a	0.160158075841	0.0180673190645	0.403926851671	0.169552484851	0.248295283252
l	0.141365229193	0.0147632266162	0.373928840324	0.19239862191	0.277544083557
à	0.0786062793297	0.0311248509832	0.280071060415	0.390296306797	0.219901501526
c	0.150895966628	0.0402758010537	0.145158172138	0.523839233422	0.139830823142
h	0.163969507061	0.02959679774	0.197191190419	0.548726841313	0.060515651434
a	0.0569317128147	0.0206882557276	0.246710401369	0.482364873466	0.193304757431
n	0.026752831823	0.0253879486861	0.227117915879	0.428477239969	0.29226407301
a	0.0262684971091	0.0250586454643	0.172031025389	0.316579855656	0.460061965537
</S>	0.028592203579	0.0172088742405	0.0981370669485	0.181508935328	0.674552899768
