 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.51462694277	0.166790410262	0.072876472954	0.0080491846533	0.00195647262384	0.00125262817835	0.00447779004958	0.00857815478938	0.00463683234447	0.0278566158687	0.0109776122143	0.0399723928624	0.00930346111508	0.0296173810122	0.0527729721906	0.0462546768992
t	0.49082624273	0.231243262194	0.093607571722	0.0123490381588	0.00181007790793	0.00284877448458	0.0015551983109	0.00306603535265	0.00159651265583	0.00944828820727	0.00488224115491	0.0349600329911	0.00642727156281	0.0245245183915	0.0406517464721	0.0402031861427
t	0.493948808417	0.297090980331	0.0694643172673	0.0274932514295	0.0019436458158	0.00337837854287	0.000555967662155	0.00125774238604	0.000665322375722	0.004106623373	0.00855282104326	0.0240176939452	0.00777425193143	0.0109995439105	0.0141036271426	0.0346470245028
ù	0.395253715406	0.45938938011	0.0533744761391	0.0239705881443	0.001187688349	0.00114975961164	0.000213328720095	0.000454460017937	0.000308338143271	0.00216949011769	0.00856700003286	0.0202908523391	0.00794634547244	0.005366216783	0.00526545719268	0.015092901493
s	0.207182226913	0.581127891437	0.0545905152997	0.0223753651068	0.0074041554148	0.0267463960808	0.00156899235687	0.00635361729165	0.00120135641391	0.00154658743665	0.00340547082419	0.00721025991374	0.00369244438156	0.0221031365455	0.0444456600511	0.0090459111184
t	0.150610762215	0.547383678546	0.0591883316199	0.0309598188483	0.0260047562667	0.0354974688374	0.00460206535785	0.00848342175605	0.00194730050127	0.00290538533771	0.0103716889656	0.0217859391146	0.00520280902542	0.0291870945465	0.0573229844639	0.00854647823127
o	0.123100560362	0.565786810849	0.14459150514	0.0331801056888	0.0274086268569	0.0136688470135	0.00424307692804	0.00305153108896	0.00119969776108	0.00260841209083	0.0123110552674	0.0262443680433	0.00472794667511	0.0116889737648	0.0194326571953	0.00675581960557
s	0.0552437654887	0.497640947883	0.250012483713	0.0477093849629	0.0218325589103	0.0414063969801	0.00261712141219	0.0104657268604	0.00185278292196	0.0024550383541	0.0064224656426	0.00911362306699	0.00205099721785	0.00657503401837	0.0139103637259	0.0306913192718
p	0.107122712974	0.367731054428	0.221768655104	0.0578181036343	0.0697925130101	0.051711990434	0.0125827566261	0.0147524357023	0.00488152674097	0.00448792596969	0.0155273739329	0.00845934271342	0.0022937390838	0.00648884690955	0.012770109387	0.041810922613
ì	0.132115317831	0.326713371076	0.260383059568	0.0945373717914	0.08078853853	0.0212243422755	0.014943047744	0.00689682975392	0.00514148093267	0.00375983076645	0.0166787761409	0.00792274846744	0.00197483673793	0.00415488730341	0.00501302435225	0.0177525365108
t	0.0550116762936	0.253627168092	0.318531001456	0.15796396313	0.0652526469167	0.038737602494	0.0077227444784	0.0141614289206	0.00491652678438	0.00446361810981	0.00814002887047	0.0036817908766	0.00144152267603	0.00537582536119	0.0508808692199	0.0100915855153
i	0.0224833165143	0.133479994564	0.279689120085	0.243183169577	0.112217408492	0.082944157882	0.006963649976	0.0180357103334	0.00619265933294	0.0054154664426	0.00603522626621	0.00232709011682	0.00132914031122	0.00597821416284	0.0661908273372	0.00753484434793
è	0.0135172542236	0.106372062964	0.264092625562	0.309201846792	0.119220113511	0.0757085056713	0.004622649482	0.00787258228059	0.0176272660012	0.0171415927668	0.00591861405743	0.013940334108	0.00634536122557	0.0116156059896	0.023104324124	0.00369925889435
c	0.0113648119334	0.0920051395707	0.210077747074	0.307919745931	0.133716278717	0.0582043434504	0.00761290821933	0.0107169231433	0.0224482099263	0.0239852190298	0.00745951979561	0.0190483729603	0.00861033153773	0.0145185840538	0.066609629665	0.00570225592256
h	0.0161141328837	0.0655316606636	0.185532868378	0.27066244949	0.168873680972	0.0482301206101	0.0432985805358	0.0123504062676	0.0147043235826	0.0157646319167	0.039536339028	0.0137368755868	0.00731228774525	0.00864786548442	0.0802901346923	0.00941366344949
i	0.0161069270175	0.0505823628379	0.163537527823	0.230222154077	0.229449811524	0.09917405057	0.0562833974119	0.0113906581667	0.0181131471212	0.0126211143265	0.0527971243578	0.0112221200229	0.00682601819889	0.00613466506446	0.0273448817586	0.00819404764816
o	0.00697405713706	0.0295306806447	0.100445234665	0.219847808459	0.255147351508	0.25412526999	0.0339698699506	0.012146318017	0.0215323510064	0.00994082992085	0.0244064298759	0.00638803752136	0.00411810808796	0.00418686164768	0.0126166672238	0.0046241363364
l	0.011551702565	0.0191256665269	0.0793288621487	0.186857696586	0.211334514903	0.268873670283	0.0815488161102	0.020143769839	0.0196899218081	0.0097637812292	0.0121826544637	0.00628761510774	0.00518857998028	0.00687930425893	0.04666060464	0.0145828494474
ù	0.0132511416464	0.0127171981028	0.0572839799689	0.154990149529	0.239354642434	0.199543284314	0.116910597817	0.048162396273	0.0331308831594	0.018549885274	0.0117522359107	0.00572725184297	0.00610839257116	0.00902099724952	0.0555146049585	0.0179823690805
