 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a	0.576331688068	0.126244613502	0.0120184156231	0.0096662255754	0.0833141123985	0.00410637404818	0.0372682380291	0.0250370532573	0.126013283877
n	0.426451702813	0.179808191267	0.130296075548	0.0231327268578	0.111987005466	0.00909924133905	0.0157773237404	0.0120238501239	0.0914238824087
è	0.240208377195	0.295929699476	0.259093560116	0.0381957585433	0.0709444543803	0.00956877413382	0.00599827705699	0.00406831710985	0.0759927683465
r	0.128313793952	0.389097711487	0.286237327865	0.0408362471831	0.0872359353611	0.0245120423974	0.0059338354339	0.00463880796655	0.0331942903645
k	0.0694366493207	0.347120323594	0.268422974782	0.062692700681	0.188138281089	0.032439931896	0.00709687213753	0.00494365987905	0.019708614677
e	0.0517421188929	0.285212040455	0.299182808527	0.144307855847	0.186408189383	0.0189914513398	0.00362126790538	0.00177183273321	0.00876245399897
s	0.027820926074	0.179978509746	0.402847344042	0.186649906929	0.135004810732	0.0540308660747	0.00421462572642	0.00394174330739	0.00551129923154
e	0.0116681985203	0.0932822011233	0.468021684214	0.21025386929	0.138604524757	0.0655574392799	0.00454861058597	0.00467661279135	0.00338688480014
k	0.00588832836152	0.0488677035127	0.400493119002	0.293786492433	0.120663476099	0.05481218092	0.0493812330645	0.021648968334	0.00445850595136
u	0.0046041476884	0.0341885683038	0.313194690731	0.368516653547	0.121105644406	0.06066270278	0.0646845075928	0.0273903146426	0.00565276947865
à	0.00573555374452	0.0497419323906	0.282672612244	0.377828191582	0.172302549209	0.0692972380267	0.0254232844963	0.0123591041253	0.00463953217271
i	0.0142812338534	0.0590109013952	0.207200921081	0.261643600327	0.25082040792	0.155199613409	0.0259217714641	0.0179953177176	0.00792623720603
s	0.0151221911894	0.0457909337394	0.165467395294	0.178411413809	0.28854342879	0.20456537457	0.0463617803974	0.0313581706832	0.0243793083515
à	0.0122429379392	0.0435979186725	0.129436319858	0.19982457947	0.21710227799	0.28095715589	0.0567777044635	0.0328651462077	0.0271959410789
m	0.0123350090113	0.0425388569768	0.0978855623727	0.188639148343	0.15066006439	0.338628734563	0.0605685281996	0.0883665382159	0.0203775399054
b	0.00800541829245	0.0253069465512	0.0934912463369	0.138101432268	0.174197709663	0.289707655521	0.10905499738	0.127529352712	0.0346052291165
a	0.00920039414665	0.0123926831948	0.0663861996646	0.106300964283	0.17636161985	0.312930099507	0.173955610377	0.0858480136147	0.0566244077935
s	0.00947707974517	0.0159706462259	0.0812290144679	0.0842477998669	0.134291489745	0.325354893502	0.187366177496	0.0937920831822	0.0682708250352
u	0.00682512619564	0.0172734456339	0.0822558416291	0.086339107029	0.0915427648483	0.311160779834	0.231222377092	0.114495882127	0.0588846721157
v	0.0037720146757	0.0146751880315	0.054763903308	0.0811349462983	0.0493834677028	0.283253594878	0.246821175391	0.227405199909	0.0387905059652
o	0.00276971649544	0.0196864088276	0.0517583871704	0.0993645982888	0.0259915414609	0.238908934559	0.2486743153	0.277401122356	0.0354449810484
r	0.00259167271313	0.0192667203356	0.037172848322	0.0993009932439	0.0194135769403	0.225211823593	0.271716718785	0.274361712105	0.0509639328828
à	0.00240061358052	0.0329095382449	0.0415559475385	0.0544302444327	0.0131734212234	0.167817508404	0.205712130848	0.356499445102	0.125501145828
z	0.00533846384735	0.0378832452977	0.0481187213946	0.0382722967427	0.0181890547378	0.117612424801	0.157843467627	0.426579125034	0.150163184409
o	0.00997254648818	0.0242785577254	0.0394952416002	0.0451497809174	0.0212142433237	0.0937516391557	0.130820788766	0.389496764011	0.245820417936
o	0.00837128481244	0.0165749730211	0.0284841962061	0.0450459532281	0.0119366304329	0.0546936932672	0.0829809610193	0.35265943807	0.399252843979
t	0.00326189284828	0.0110356050378	0.0230313923084	0.0211525449316	0.0108986574742	0.0419140811317	0.0955489539064	0.458381128023	0.33477572226
s	0.00191565504861	0.0333648969536	0.0214132310117	0.0164753697137	0.0302806883207	0.0352798280999	0.151584816035	0.471234546674	0.238450948567
o	0.00166189216122	0.0390102641091	0.0156051239095	0.0157055985903	0.031914554606	0.0218482463046	0.132536153126	0.356419227065	0.385298922402
m	0.00185787158175	0.0295884754491	0.0385520122419	0.0129622854866	0.0120455607878	0.0278901396309	0.0827046239565	0.400019946395	0.394379073807
ì	0.00213052576926	0.0293156619453	0.0517898722572	0.0100382450695	0.00533116804767	0.027813606369	0.0564152250035	0.426281057332	0.390884632276
</S>	0.00199059848575	0.0238782085208	0.0391766571539	0.00894152648953	0.00330605990143	0.0149918277255	0.0357664995287	0.331079274666	0.540869342138
