 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.491997492988	0.128913725787	0.0188047366012	0.007823307658	0.026341121545	0.0796062999031	0.0049780171277	0.0330690228837	0.0286146071269	0.0661081892824	0.113743491361
n	0.396295249873	0.202179059858	0.106989839914	0.0520648739627	0.0372861474147	0.0355488337141	0.00664402317573	0.0116808452764	0.0168900424022	0.0555089605527	0.0789121529322
è	0.230064404067	0.331859285615	0.217721309131	0.0758397807089	0.0266996029816	0.0206501138149	0.00718089520061	0.0044964005177	0.0057496378327	0.0185338957638	0.0612046925168
r	0.126549879436	0.397610049638	0.252551436874	0.0669631504276	0.0855698111008	0.0190398904986	0.0063545835542	0.00348361848414	0.00659653137055	0.00906863432707	0.0262124177867
k	0.107426672023	0.349209487579	0.240607514388	0.0992608468069	0.143107107989	0.0207970812953	0.00827570147224	0.00315163700702	0.00705222640521	0.00593456572512	0.0151771642077
e	0.117051217893	0.30153318326	0.311726713689	0.1321775886	0.104089702618	0.0122052542344	0.00898734057809	0.00109075628472	0.00256408894966	0.00200552964069	0.00656860773017
s	0.0743777101963	0.217794515871	0.399626711496	0.151128979107	0.106442014912	0.0165194618301	0.0117565645139	0.00226677000961	0.00486527592298	0.00948705929536	0.00573490587777
e	0.0335796901534	0.132425238008	0.448260220232	0.181562390609	0.146574438637	0.018503343522	0.0138310275466	0.00272778936259	0.005693407281	0.0119831207474	0.00485931224375
k	0.0170860336244	0.0595873315973	0.415479794021	0.233422706543	0.143576335746	0.0281451928207	0.0198836480182	0.00749406062124	0.0307028070935	0.0360864574866	0.00853561620301
a	0.01101931937	0.0340313383204	0.34383857355	0.283688578988	0.145936317915	0.0517837911136	0.0270738576034	0.00959205527081	0.0390543987425	0.0441354942189	0.00984626377796
i	0.00664935561976	0.0219540132581	0.264932433717	0.321603096996	0.219154647305	0.0573984051779	0.0334752035518	0.0079337087356	0.0233826307898	0.0191208166358	0.0243956968247
m	0.0062312261107	0.0125022411407	0.128897438112	0.320113243319	0.231237878435	0.0700590587926	0.0532493734906	0.0414615070659	0.0617317473216	0.0368615042458	0.0376547870637
è	0.00743288189078	0.011978794293	0.0800416077107	0.332885641426	0.204383076812	0.118773246664	0.0639357246502	0.0534384373358	0.0645458835713	0.0407578953081	0.0218268060056
r	0.0189440720234	0.0136108558471	0.0824317610636	0.325756192162	0.213763231604	0.165334876188	0.0600683644767	0.0272447546303	0.0432017654254	0.0260000986222	0.0236440316735
i	0.0218246845887	0.00973951224929	0.0626364180265	0.206750158861	0.236440090868	0.254592770329	0.0944605206256	0.0339909096693	0.036597723922	0.0189101040334	0.0240571127201
è	0.00861725571551	0.00933449837209	0.0499370661562	0.120135330874	0.238783694623	0.320264381176	0.120739935075	0.0417346990531	0.0319204414414	0.0321783208057	0.0263543857781
s	0.0042015578457	0.00971695007928	0.0557717762341	0.104716667358	0.232740121541	0.290023092859	0.128734420425	0.0275419400684	0.0485824999079	0.0590837644704	0.0388872197168
s	0.00849056492288	0.00726288064894	0.0385835833447	0.071447558572	0.218006364247	0.286225112853	0.188539595208	0.0184711490581	0.063342545356	0.0694814601535	0.030149189324
u	0.0101132475537	0.00759792311492	0.0208525441619	0.038494738718	0.138373122436	0.299390133118	0.306290093023	0.048385910644	0.059926887174	0.0517314983165	0.0188438933253
m	0.00599903504544	0.0165469469337	0.0246354219179	0.0349201359073	0.093652274832	0.287054041973	0.328358083334	0.074306353748	0.04743593076	0.0674185210208	0.0196732455278
u	0.00405698219629	0.0180858089382	0.024345300287	0.0299801810798	0.0696687178773	0.252761237191	0.329385979751	0.133110875983	0.0420655534847	0.0733549446223	0.0231844231646
a	0.0018970372125	0.00747400357365	0.0103323499032	0.0155419574363	0.0361853560724	0.168991550517	0.324777916517	0.240784647928	0.0603008023462	0.0953953252894	0.0383190635982
v	0.0013580630686	0.00449745000058	0.00573574032013	0.0107967889912	0.0248883964241	0.141327930359	0.233883473039	0.208176297243	0.0857000887687	0.233285316496	0.0503504509427
ò	0.00146920281157	0.00738824242511	0.0171626329014	0.0138795559437	0.0202175851814	0.15594532372	0.217902959833	0.155803321681	0.0965336393816	0.269426190032	0.0442713261142
r	0.00186078384457	0.007118025894	0.0212196904362	0.0378466218039	0.0289668120671	0.140762743307	0.221991867231	0.141380163356	0.0936238622259	0.267590574144	0.0376388541581
a	0.00372395421663	0.0070787676026	0.0123817488361	0.048127669624	0.0306126028244	0.134226318949	0.168557655777	0.106091391848	0.163597823059	0.239674662381	0.0859274103727
s	0.00372320136187	0.00837598561667	0.0126526171626	0.0414382071703	0.0169698971081	0.124346933096	0.123608014779	0.098861088498	0.224089603803	0.23689293766	0.109041502824
o	0.00178151629199	0.00486591265302	0.00928451891881	0.0317690189667	0.0117853560368	0.145827780108	0.092001106333	0.0961358247147	0.235225238581	0.26974835244	0.101575370375
t	0.000961172847089	0.00503294743676	0.00801533360688	0.0191007711253	0.00795260045533	0.140587090678	0.0560633732777	0.0923718796959	0.249750595907	0.324628080367	0.0955361542583
o	0.000623679181801	0.00502254240771	0.00748784504521	0.0146421563267	0.00639435240138	0.137763515873	0.0412613645126	0.086998835583	0.218606324611	0.373253523409	0.107945863086
t	0.000624538041126	0.00492980533429	0.00652520885478	0.0114600318781	0.00526791997979	0.137183574671	0.0320047929909	0.0859139659499	0.201516670799	0.399249251756	0.115324249995
s	0.00103206636119	0.00587662301985	0.00771907996363	0.011150569245	0.0076670993366	0.10285226393	0.0290410705303	0.0851067209122	0.21413871142	0.422357986185	0.113057819785
o	0.000982869906692	0.00628501328445	0.0100846024821	0.00892493938233	0.00609385344027	0.073815172408	0.0224486092701	0.0731621322641	0.212063228088	0.310207647328	0.275931936015
m	0.00149396366628	0.0174320751932	0.0215747662526	0.0122448078948	0.00384094156282	0.0554334709187	0.0133565958967	0.0497518867414	0.182956037644	0.338425236109	0.303490210218
ì	0.00233980305654	0.021207603071	0.0283192611856	0.0136507394155	0.00304012813954	0.0422094064882	0.0113189717669	0.0340303580338	0.144594305707	0.376416996036	0.322872412286
