 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.69452284025	0.031016673662	0.0056627396173	0.00224550786508	0.0024207590697	0.00168179697448	0.0078827312117	0.112019913498	0.1425470218
ò	0.740312004083	0.0590160802407	0.00596576005417	0.00105809871364	0.000958345793805	0.000624909009809	0.00327417026892	0.0729859539008	0.115804656553
t	0.724932200956	0.0955966179736	0.00638410334806	0.000673280810992	0.0012817449201	0.00151148069923	0.0020722275263	0.0834281365999	0.0841201920778
t	0.568676048181	0.19745048152	0.054261249324	0.0459285705984	0.00305025107164	0.00219727155443	0.00146773895382	0.0823198484213	0.0446485322658
e	0.33431938912	0.398865509876	0.137405053926	0.0645686467631	0.0080720829217	0.00133285393102	0.000634293475632	0.0277734533798	0.0270287111867
è	0.233224369099	0.444103549285	0.192457645635	0.0315966499098	0.00809800163432	0.000686000656954	0.00360737144006	0.0261712376522	0.0600551680503
s	0.197075444997	0.404771406288	0.186032401738	0.0298742066107	0.00994229402793	0.0100858302836	0.00742359986891	0.0857404187717	0.0690543872568
t	0.187093963606	0.330568383989	0.224007630779	0.0992688262376	0.0160609403872	0.0148293464219	0.00554208558187	0.0892056257731	0.0334231832164
a	0.150526340751	0.26302485061	0.371793547593	0.13430469864	0.0219761076037	0.00798757211631	0.0025889324859	0.0301421450629	0.0176557901178
s	0.0737370612047	0.288339032657	0.384185144598	0.136371079044	0.0248283325437	0.0233733604505	0.0274166297875	0.0225744175478	0.0191749243653
e	0.0420478940093	0.245744446234	0.330282541333	0.256051070295	0.0195726470919	0.029091522477	0.0374562564979	0.0201658596922	0.0195877447716
o	0.0893639602151	0.132916339811	0.279833272031	0.375262240776	0.0141728134266	0.0119444401236	0.0153883793292	0.0659535329102	0.0151650024629
G	0.157770484123	0.0781278644551	0.183015020264	0.339073007009	0.0232134592889	0.0159512395796	0.0183616306711	0.141334439993	0.0431528382475
i	0.123904776375	0.0957657203117	0.208745817421	0.337246254603	0.0365183978963	0.0210812061345	0.0209096098211	0.1076210741	0.0482071256274
u	0.111675266618	0.0724152848603	0.205839112227	0.382365147783	0.0841904406854	0.0126612105162	0.010149624559	0.0962151245252	0.0244887680662
v	0.157953937271	0.0557411584365	0.145047750029	0.307035648843	0.159996931215	0.0193727541854	0.0119714973272	0.109770424105	0.0331099042096
à	0.113100564705	0.0629319839335	0.15543964005	0.237022921481	0.247933454672	0.0297644383885	0.0207505028262	0.0613070600284	0.0717494571342
n	0.0419644860853	0.0393277049138	0.12166549203	0.177671110734	0.332287719291	0.0663882786762	0.0428304156679	0.0931557105768	0.0847091055871
n	0.0530846577078	0.0257086296032	0.0639000171167	0.170102730685	0.333744548097	0.128320440225	0.0492729843942	0.1093689324	0.066497082575
i	0.0580902451242	0.0324361719012	0.0493533746069	0.166168966028	0.323613342966	0.216446277875	0.0563222194647	0.0523446259544	0.045224784171
t	0.0302543081368	0.0580576749902	0.038044954557	0.132549468996	0.312547829535	0.240775905318	0.102636742268	0.0635261111191	0.021606994157
i	0.0176298296359	0.057521520617	0.0372637448622	0.105128178385	0.296995408392	0.255367915799	0.150394699935	0.067718582674	0.011980111313
n	0.00851795403224	0.0251562290472	0.0312040288106	0.0539510691617	0.331070775057	0.289195067526	0.150127688846	0.0949727466393	0.015804431585
A	0.00375039190684	0.0166671154141	0.0332645199175	0.0417006098112	0.335015460922	0.269287224429	0.104810085817	0.133368040941	0.0621365386883
n	0.00213866046437	0.0136133964629	0.0352085347412	0.0366126466544	0.309256733283	0.287559221403	0.087753211099	0.151201683284	0.0766559193054
n	0.0175739347529	0.0125545198276	0.0223221442151	0.0399793972935	0.247976623294	0.359732662734	0.11324878486	0.144649101099	0.0419628347378
a	0.0239707745451	0.0156770497575	0.0197533391745	0.0430520400512	0.170016711285	0.392914556245	0.188217999553	0.106834495766	0.0395630271659
ì	0.0500260442251	0.0218645859413	0.0230706053478	0.0248114589844	0.143418264015	0.377234851815	0.203859886551	0.111069082455	0.0446452052646
s	0.062414750298	0.0259073725265	0.0259424914835	0.0306867833762	0.162107269738	0.335573630805	0.162975335624	0.141046187412	0.0533461644135
t	0.0423065977893	0.0199550236578	0.0222064009378	0.0534326878807	0.150194395663	0.280594736068	0.181631070481	0.149252392824	0.100426699447
i	0.03148251915	0.0151247065782	0.0178694351842	0.045133262179	0.10047036223	0.253313911356	0.255803261027	0.135598877101	0.145203669742
n	0.0165142415224	0.0474413164217	0.00910579994055	0.019009527531	0.082164251182	0.232937291792	0.311184473342	0.16447022614	0.117172877641
e	0.0115779001779	0.0573377267302	0.0106915423109	0.0151694216239	0.0805020129607	0.224056018537	0.300574829847	0.203489577453	0.0966009743403
a	0.00599990869866	0.0231932822233	0.0114336248465	0.0141002336637	0.0780033705602	0.194829122712	0.266817138282	0.309451203051	0.0961721264468
n	0.00585563679927	0.0213647243478	0.00766785470136	0.00689342939786	0.0609535139467	0.163585587684	0.237589020161	0.360207674017	0.135882563549
k	0.119406070865	0.0288833291588	0.0286773363966	0.020851652574	0.0469012124202	0.139148497375	0.18549289476	0.290441225899	0.140197777076
ò	0.153837681624	0.0191177128976	0.0330469732888	0.0242600163682	0.0363614222947	0.111211664258	0.14215662596	0.362161026193	0.117846882985
r	0.0596517206457	0.00840210105109	0.0148190709069	0.0191878170039	0.0403823010362	0.088712203986	0.175182612987	0.444769159931	0.148893011608
a	0.0325733277378	0.0330894584632	0.0146247787992	0.0275925389726	0.047450497828	0.0731096921487	0.171289861956	0.389714899377	0.210554951749
m	0.0197664431566	0.041740824626	0.0137679636192	0.0228188519248	0.0319817028293	0.0554564510029	0.183593531345	0.407088945992	0.223785315636
a	0.0122057314982	0.016492642738	0.0082999061605	0.0131973290407	0.02246459392	0.0464682379196	0.197115774022	0.473377463997	0.210378359692
r	0.0238663541854	0.00917938090232	0.00529958053906	0.00771679976605	0.0405239638951	0.0641903129692	0.146783925461	0.502909885466	0.199529821324
è	0.0274683157574	0.00682796669895	0.00383148724208	0.00368095899144	0.0406155421063	0.0564010105137	0.114356464459	0.611715953955	0.135102317708
o	0.0105791407352	0.00341220576591	0.00330654632295	0.00240406711793	0.0399998987523	0.0428584087566	0.0905489939517	0.598571165985	0.208319597903
n	0.00595681497523	0.0139299010055	0.00454891315965	0.00265453637307	0.0637600192887	0.0554527709042	0.0713084496639	0.449361843595	0.333026767568
t	0.0329638026909	0.0416557158925	0.0215710859714	0.0147391416811	0.0615592498604	0.0666601383881	0.073299391728	0.378147385465	0.309404096189
a	0.0427881178092	0.0415087626499	0.028152155911	0.0195687726299	0.0365089387355	0.0529345487254	0.0662685886493	0.310883788688	0.401386331063
</S>	0.025319065001	0.0248582650838	0.0181229037463	0.0123405852832	0.0200176662928	0.0315134010967	0.0471301192347	0.273449092644	0.547248905531
