 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a	0.553133533638	0.134270517906	0.0258696533286	0.081410743313	0.0239876303642	0.0128295189463	0.0952303041735	0.0732680836306
n	0.412260424131	0.226856994042	0.120131508683	0.111093595444	0.0155590549879	0.00881647298278	0.0386761866081	0.0666057478699
è	0.236840364372	0.369839982174	0.214013236841	0.084346274928	0.0128561693151	0.00453627190271	0.0143684569796	0.0631992381759
r	0.132532623289	0.411435182338	0.296486532214	0.085036724296	0.0332443555534	0.00712403967671	0.00627944998882	0.0278610966455
k	0.141169354574	0.341543711373	0.352552010938	0.092090271492	0.0442676343105	0.00830185420257	0.00359551145503	0.0164796657831
e	0.15856887801	0.302450682864	0.358201252313	0.142475846251	0.0272965117859	0.00355409221969	0.0012214524169	0.00623131364955
s	0.0796403458378	0.207071001609	0.408588867438	0.195068434277	0.0460963391106	0.0334346237407	0.0213515098591	0.0087488948833
e	0.043106093352	0.115539846361	0.455491576013	0.240217776759	0.0636491887875	0.0443915442459	0.0280704194598	0.00953355861455
s	0.0286517184782	0.0633113967437	0.456565927604	0.260582943053	0.0731370994532	0.0516807580826	0.0186389502682	0.0474312100654
e	0.015630701198	0.0379350805929	0.408588004601	0.311173898218	0.0923074534511	0.0584138153162	0.0156149772562	0.0603360848831
s	0.0108334176387	0.0212350480693	0.336691752247	0.355604897919	0.112364597324	0.0641223873727	0.0189361861789	0.080211741113
e	0.00807146212607	0.0132309135001	0.278224741262	0.351277308353	0.155719063415	0.0851105971982	0.0207409538152	0.0876249831418
t	0.00714925840991	0.00848288200503	0.240495481762	0.344925130234	0.193193007666	0.0906796947927	0.0202456578629	0.0948288865701
t	0.00944913078256	0.00920186302301	0.212194032762	0.290859129537	0.201415676469	0.0920878000176	0.0233894226235	0.161402925589
à	0.0124790356984	0.0243039666719	0.167027640354	0.256507453122	0.28652649181	0.105053712233	0.0226238733032	0.125477815106
s	0.0174553515879	0.0278865174055	0.136484251518	0.222148632974	0.351268562937	0.131664248144	0.0345040188131	0.0785884097887
t	0.0398460230082	0.0143713751418	0.101324849239	0.176912376725	0.339898528979	0.168247612381	0.0487372442897	0.110661974667
e	0.0397105717212	0.0366079155509	0.0499470974743	0.108268096508	0.27865124866	0.31483748206	0.0586356406126	0.113341932253
a	0.0166791183955	0.042627710885	0.0311488580494	0.0662792978067	0.1647784084	0.477957686287	0.0939023320802	0.106626559518
n	0.0057353562549	0.0163690219174	0.0209014926918	0.0431847767669	0.150910745955	0.460593753889	0.10791244155	0.194392380693
k	0.0190460588983	0.0427881579211	0.0325989330293	0.0447486939863	0.19223559716	0.330569728523	0.0907237553733	0.247289065631
ò	0.0252017476848	0.0808585648773	0.0324652459854	0.0416110147288	0.159095383487	0.236449700274	0.228203630924	0.196114709057
r	0.0242347888646	0.0596982399654	0.0307828128974	0.0450940344729	0.143818955462	0.203797343091	0.338291429708	0.154282406946
a	0.026242962343	0.0377452376277	0.0338029848635	0.0446001767065	0.149852743003	0.17164086267	0.346552443731	0.189562608975
m	0.0136804781203	0.0298150904655	0.0266653986454	0.0217963533251	0.0966203510303	0.17242415553	0.447095014606	0.191903155898
a	0.00755961385214	0.0228267208596	0.0200784252848	0.0130218445063	0.0566317789419	0.166736576477	0.521581255402	0.191563776606
r	0.00499558702448	0.0214619714859	0.0177288541795	0.01182900185	0.0594339635484	0.113223920979	0.559685197334	0.211641499602
è	0.00308257023821	0.0221142392018	0.0199289746985	0.0120777383215	0.054886555512	0.0846794103943	0.641624868111	0.161605627801
o	0.00238487415114	0.0203603671065	0.0135742286375	0.00665968225823	0.025837352469	0.0574806681994	0.62121567137	0.2524871442
</S>	0.0015165097639	0.0103241122642	0.00828877970002	0.00415956188452	0.0138369060123	0.0416890943797	0.548611224685	0.3715738071
