 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.67042953563	0.118942502885	0.0699608379905	0.0066762036488	0.00480693150913	0.00404376105425	0.00109847258639	0.00220271173255	0.00441910780255	0.00279301903521	0.00818660859079	0.004391276319	0.00280257283988	0.00747905860557	0.0137562579687	0.0388538874129	0.0391572132612
ì	0.629270313167	0.225658182107	0.0846473181775	0.0100371638505	0.00443273154547	0.00268727416305	0.000705176957185	0.000941462698504	0.00154361283929	0.000949743621902	0.00274933955106	0.0014953060582	0.00114702225217	0.00276807550146	0.00468303255251	0.0129923515399	0.0132918589524
m	0.599649632412	0.251469162009	0.0957791128395	0.0212306814486	0.00468613604435	0.00385316551622	0.00220405897997	0.00398885268553	0.00126860997034	0.000562597705265	0.000993806535411	0.000547308540923	0.000419429993719	0.000929836303455	0.0016567401743	0.00572765117515	0.00503320066281
b	0.614308576737	0.207371564003	0.0968553705425	0.0347325927262	0.0170538216764	0.0101610167065	0.00291467259147	0.00714376667454	0.00155199486117	0.000660434245613	0.000437184508133	0.0002057022373	0.000176224113846	0.000321862836756	0.00065438130945	0.00329537521788	0.00215544355875
e	0.519030766672	0.319704978201	0.0877558364122	0.0323750909327	0.0196386940037	0.0101918859032	0.00167722938307	0.00493875184045	0.00124787889756	0.000517106562488	0.000192562290184	0.000213005407872	0.000145618790572	0.000119530326614	0.000238025893243	0.00111580944819	0.000897242559685
r	0.361226421751	0.399301686887	0.124908081691	0.0421730796935	0.0170496652906	0.0133590404821	0.00523207684865	0.0250718396514	0.00323624611721	0.00487828669097	0.00112125052048	0.000392122799486	0.00045608604537	0.000259055277854	0.000256340657537	0.000554337451564	0.000524400776831
i	0.226409342867	0.424541415782	0.206618142784	0.0607585525445	0.0159166559478	0.0141371676554	0.00643347490054	0.0316866591286	0.00368045396065	0.00629553147915	0.00142581028999	0.000314203925215	0.00048307363419	0.000300130536818	0.000256529423232	0.000355127335011	0.000387732237959
d	0.112413091689	0.380482830214	0.297718523795	0.0774952547748	0.0170966316902	0.0142191016375	0.0401020969873	0.0381825119637	0.00569004315951	0.00619076858065	0.00302228519342	0.00156164474427	0.00171402496772	0.000151702376359	0.000238963297394	0.000754329011512	0.00296618769547
e	0.0713333413712	0.293062096291	0.393341808932	0.0908756177916	0.0188650461751	0.0145414861205	0.0515548678084	0.0404564251016	0.00651781479803	0.00616377364051	0.00355460569259	0.00198464171146	0.00213122927087	0.000101606869488	0.000232008900351	0.000910936719424	0.00437267322709
c	0.0933953172499	0.22926665717	0.372408097691	0.115719495997	0.02891223281	0.0189451770726	0.0642685359241	0.045651447674	0.0095727203333	0.00642467022556	0.00353790592497	0.00165796123946	0.00218105673802	5.00526879813e-05	0.0001870311007	0.00305318843336	0.00476846139407
