 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.541299072377	0.128210876954	0.116719152278	0.010390806657	0.0084269416949	0.0151265829337	0.00404529028997	0.019347661792	0.014018448901	0.00825647008414	0.0214130420928	0.0519651875992	0.0607804553726
n	0.425707689278	0.203707493251	0.176955177913	0.0412360785597	0.00963470084757	0.0191735900852	0.00528240574678	0.0207709318331	0.00922742400773	0.00535609933011	0.00886554001084	0.018708088298	0.0553747715896
ì	0.248163252579	0.401823534417	0.163078208158	0.0528433785779	0.0104531423769	0.0195871417702	0.00573565143461	0.0212195234159	0.00763694934209	0.00428688426589	0.00446812717386	0.0071277336658	0.0535764751413
c	0.13521039479	0.489863539472	0.140078722753	0.080397460706	0.0229303786166	0.0122068303838	0.0124540590801	0.0293220872687	0.0157700056858	0.0045625880668	0.00539137096242	0.00958751820086	0.0422250503173
h	0.0955525055253	0.406133208224	0.181605746066	0.130561899229	0.0302015272389	0.0134352305133	0.0150861659748	0.0324637571133	0.0191695670067	0.00690651958626	0.00632605685464	0.0105037424239	0.0520540980583
e	0.0800905267058	0.350831903808	0.292129820437	0.172708664003	0.0221739854615	0.0109670721542	0.00630094228302	0.0115879337789	0.00946244437774	0.00516453000942	0.00324498254163	0.00372260279444	0.0316146149206
n	0.0351167481815	0.220399260003	0.374351796479	0.217436882234	0.0219339264624	0.00788968578913	0.007853084585	0.00680940175102	0.0308808587309	0.00454065511588	0.00421022681677	0.0530078330959	0.0155696390041
d	0.0196839055894	0.163370607001	0.312534191826	0.249405226045	0.0428411594408	0.035574822103	0.0146634296654	0.0155905412061	0.0383146373238	0.0140177821345	0.0101908323154	0.0705976295312	0.0132152225153
i	0.0250501624759	0.172688747534	0.220618838875	0.344562429948	0.0747929424403	0.0501641900277	0.014731678905	0.0162873945228	0.0208726109719	0.016165395456	0.0098521668601	0.0248701700179	0.00934326064082
s	0.0202372835216	0.117748017898	0.200625737158	0.385815674949	0.0856176436934	0.0413630413959	0.0252260058424	0.0108541703457	0.0200597646336	0.0147113917062	0.00851467953257	0.0583783179653	0.0108482640086
ò	0.0148604093484	0.0759361874577	0.146608216139	0.42568754755	0.101316328084	0.060154868892	0.0406330785808	0.0120094700426	0.0205138323176	0.0151327289257	0.00781657113179	0.0694921524431	0.0098385909189
n	0.0185202595928	0.0722058405262	0.080944453933	0.387960318917	0.164032586011	0.0748702517507	0.0458088837936	0.0136309255815	0.0697855987109	0.0123767838602	0.011255360892	0.0365537266093	0.012054994465
t	0.0611856643509	0.0560190385676	0.0472239175243	0.236752829206	0.229065778187	0.0969979820502	0.0367694894725	0.0343240013945	0.0808739512946	0.0374250302691	0.0350949650162	0.0271328072776	0.021134550826
a	0.0769022665085	0.0559882320535	0.0322030535134	0.193899204142	0.255036715219	0.158940557307	0.0302494434722	0.0396207674608	0.0462161146087	0.0489109031158	0.0351110530179	0.0107029388618	0.0162187462969
o	0.0341237225339	0.0514862629218	0.0290680993258	0.169946596287	0.21556984495	0.250666152886	0.0519672483307	0.0420177480623	0.0858496000684	0.0316031846414	0.0185051659602	0.00736122230078	0.0118351539673
a	0.0134354115463	0.0300598919675	0.0223165456083	0.116893290449	0.158023966885	0.327862030895	0.0864580121102	0.0672534675608	0.120240009439	0.0246462138625	0.0153340824135	0.00698412218225	0.0104929807815
t	0.00684515418571	0.0214116849932	0.0321254506812	0.0745008557697	0.15254493381	0.292826125765	0.13456691417	0.0817826053469	0.1213007788	0.0216168959915	0.0155327281564	0.0113158331438	0.0336300556588
