 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.707629262382	0.0091694365774	0.0085646938783	0.00215692351305	0.000757054732085	0.00430762021205	0.00165949605101	0.00138548920233	0.00217734352913	0.00223218654741	0.00026607121838	0.000550758891365	0.000891553445771	0.000143684957257	0.000892750388497	0.101350297812	0.155865390553
ò	0.683141682849	0.0914721148481	0.00313059999933	0.00105490537515	0.0003841529221	0.00150599230584	0.000697457298181	0.000486942849635	0.000875711333848	0.000753573634366	0.000101933087801	0.000211286994978	0.000312925702561	5.11793059841e-05	0.000420207047113	0.101428202375	0.113971142516
t	0.668189314303	0.124374548079	0.00148405121414	0.00069142043295	0.00105940855232	0.000626870303234	0.000546176483077	0.00022896162668	0.000369240221875	0.000359214258776	0.000351336071345	0.000357937582304	0.000200657139302	2.48203280611e-05	0.000266345067665	0.102122640717	0.0987470670139
t	0.596488056921	0.155045455841	0.0413585597623	0.00877210491578	0.00169313186171	0.0012230280652	0.00191676762487	0.000659610258607	0.000767682373032	0.00057552927438	0.00174068885501	0.00231414501471	0.00510721510211	0.00743062066135	0.00563825264378	0.134696545847	0.0345726207825
e	0.407668762774	0.375030538292	0.0594413176711	0.013067967147	0.00127424681732	0.00155368253895	0.00212331715005	0.00121215493903	0.00116927105732	0.000690966502804	0.00204112066646	0.00269035057059	0.00665006359701	0.00989223038873	0.00757545467874	0.0893339032408	0.0185846662848
o	0.297054699452	0.533911424519	0.0305181654383	0.00621238649681	0.000720343279944	0.000768546559497	0.000818465322206	0.000880017814217	0.000736791997732	0.000382592913354	0.000837443099483	0.000908133328271	0.0022253915908	0.0032984320032	0.00292081111994	0.0881828043774	0.0296235567525
G	0.332000860478	0.423322675174	0.0438147539514	0.017747485313	0.0239190736314	0.00569608743914	0.00479886766112	0.00336373375161	0.00207083235357	0.00379908186762	0.00159358493805	0.00288725344738	0.00571247286772	0.0110484664697	0.00592684908616	0.0803247667033	0.031973163603
i	0.327168424212	0.437589699458	0.0724504853105	0.027308241571	0.0323773846178	0.00762666022925	0.00618062533768	0.00420105938229	0.0025185276465	0.00493866971302	0.00184453511921	0.00354882060594	0.00687341407613	0.0136327425509	0.00700186152183	0.0286623303123	0.0160765448374
u	0.228191290246	0.486016370771	0.154475345464	0.0164630818712	0.0123528357029	0.00337160873232	0.00275356706499	0.00142165084645	0.00085008774706	0.00165409534114	0.00063357892737	0.0011877964409	0.00232220322024	0.004545661436	0.00288817771266	0.0333867753058	0.0474859006473
v	0.217583194071	0.364237075676	0.231772055741	0.0167394540579	0.0163616466819	0.00449794225048	0.00229389974992	0.0010692387546	0.000530065305352	0.000937867513756	0.000542788871629	0.000799486656749	0.00102153968378	0.00170459713759	0.0016790646977	0.0679319015064	0.0702981944369
à	0.152267430045	0.337347480314	0.301312272556	0.0201591659593	0.018311270746	0.00455559159523	0.00177502021673	0.00100201386145	0.000490427366442	0.000704138772341	0.000510264445501	0.000688294775471	0.000584883498187	0.000761288659292	0.00277190658615	0.0848820742771	0.0718764888291
n	0.0596601495235	0.24085951944	0.298925506073	0.0980936506864	0.0351469424407	0.0191159324168	0.007590339315	0.0127774119942	0.00945739459682	0.00463243519291	0.0134870437684	0.0154689518495	0.00136941682514	0.00144830336394	0.00541860505872	0.110028273786	0.0665201310399
