 	il	muro	vuole	uno	specchio	</S>
o	0.444155642554	0.113010604594	0.137472710388	0.109252866851	0.0107723109894	0.185335874636
t	0.316754200411	0.222117571445	0.163977733879	0.157546247066	0.0741079003324	0.0654963704511
ì	0.18395001094	0.427230459395	0.139280159116	0.133940468148	0.0899382033222	0.0256607163463
c	0.101127574263	0.488198012865	0.141931777245	0.1515936817	0.0864252994138	0.030723650754
h	0.213233051674	0.306110022755	0.119612765615	0.182248581227	0.0849679539216	0.0938276027421
o	0.231092750961	0.253058696605	0.246644049005	0.141948483609	0.0288743841994	0.0983816062492
t	0.088015947903	0.241999848288	0.408373354335	0.123424174603	0.098486098126	0.0397005516922
è	0.0363724695521	0.207947676563	0.455269168112	0.128499508494	0.122829584498	0.049081578412
l	0.0515325074688	0.280057287894	0.411204678704	0.131660122298	0.0570152757353	0.0685301191006
i	0.0578242545479	0.282281570417	0.335371295835	0.212223203566	0.0464020671518	0.0658975942985
è	0.0244657132078	0.174619674889	0.282637976345	0.326571466789	0.0939489830106	0.0977561753795
n	0.0087888281245	0.0788683184243	0.184204836448	0.38455435193	0.254608336057	0.0889753194572
a	0.00492529830487	0.0745008602578	0.145162038575	0.383504863977	0.324547041319	0.0673598951944
n	0.00357723273626	0.0648982745188	0.110537307938	0.347451529839	0.407708435406	0.0658272315401
j	0.0658783944781	0.0303699964668	0.0548966038193	0.31568948646	0.437254800735	0.0959107430934
a	0.0967814258303	0.037049292244	0.0604472328339	0.26504753082	0.330847385045	0.209827154844
l	0.0451807571517	0.0759527273344	0.0568838094961	0.247373037753	0.380172222548	0.194437453795
ì	0.0178161508111	0.0701286485358	0.030927808916	0.186902973764	0.389932547183	0.304291867778
</S>	0.0096946996103	0.0371358328774	0.019106824118	0.100269037232	0.336762738092	0.497030851889
