 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.700460369914	0.015274490331	0.01045814697	0.00049309745195	0.00423831991815	0.00057500765382	0.00711618043697	0.001246292535	0.0122182465087	0.00142708185766	0.00113178548565	0.0192571601524	0.00656244275533	0.050322443496	0.169218928057
à	0.706376532221	0.070927005211	0.00458691575142	0.000192026112807	0.00145848276619	0.000197838920118	0.00285781622573	0.000423324027477	0.00409009900266	0.00056075811183	0.000379940130128	0.00705490206504	0.00596886859743	0.0725259010415	0.122399585238
t	0.689230486194	0.104455824777	0.00522635672923	0.00016591124447	0.000819881955928	8.99284026745e-05	0.00182723861941	0.000401581381004	0.00174655309565	0.000318026009223	0.000166639254789	0.00280907158542	0.0102865374456	0.112085247602	0.0703707160661
t	0.642947025118	0.174249524728	0.0172473278879	0.00658788758617	0.00185199665013	0.000892052154942	0.00242674569605	0.00111145043694	0.00137017045038	0.000906291667153	0.000466356622556	0.00230344553439	0.0108464075268	0.098363200882	0.0384300981194
e	0.460521035106	0.366693827301	0.0508698193313	0.00960546193026	0.00251425815814	0.0011973940991	0.0037800780817	0.00124478266785	0.0011897557138	0.00183910221371	0.000579277693174	0.00246597429003	0.0147166942738	0.040260676077	0.0425218526451
o	0.297037433758	0.507467250504	0.0514400329776	0.00443152502939	0.00149050473177	0.000476975596003	0.00286606984574	0.00057257262943	0.000711620916059	0.0014092181359	0.000245375148977	0.00165093301424	0.0180724078465	0.0709234040147	0.0412046801847
G	0.321972133508	0.406786805005	0.0540969895637	0.0227321502355	0.00686662359709	0.0142960528636	0.00691734812905	0.01310500212	0.00621761031332	0.00462259234212	0.0170520629858	0.00235332194659	0.0114928256826	0.0807428220106	0.0307456598011
i	0.301257983743	0.375573008935	0.133157741588	0.0325941629118	0.0110929797504	0.0190534423579	0.00965737517704	0.0176027433479	0.00887298754128	0.00642903148	0.0229859637429	0.00242163814567	0.00848319806874	0.0298430321991	0.0209747047405
o	0.207447172162	0.435186728347	0.182582572953	0.0433511043237	0.00806708580613	0.00692210274039	0.00642060576134	0.00623089623545	0.00380702748392	0.00290794211994	0.00799562140728	0.000924132278894	0.00623486871937	0.0605595417839	0.0213625847918
v	0.213824299061	0.350414134417	0.174889988141	0.080765885001	0.01068616522	0.00843000112188	0.00625833824541	0.00747766257176	0.00355571943669	0.00206660722716	0.00487600276922	0.000743288548911	0.00357076449455	0.0932305182098	0.0392106255911
à	0.153003153603	0.288149412786	0.25009903518	0.113568667634	0.0166620800067	0.0104325862966	0.0104131826752	0.00922594201679	0.00644096343009	0.00311750439797	0.00397303416222	0.00126903629702	0.00368347777322	0.0566562973756	0.0733056393627
n	0.0586572543173	0.18688631023	0.322676513307	0.128969431328	0.0357669652756	0.0114336271647	0.0221963033611	0.0227260524438	0.0216630043159	0.00701224748824	0.00915373796982	0.00352284490621	0.00564079582958	0.0896071853304	0.0740877452785
n	0.0851277402208	0.0867892120447	0.264824026416	0.210181324359	0.0473340291985	0.0326500723848	0.026689046203	0.0277988859776	0.0250103037993	0.00929864437355	0.0113544785466	0.00397344725847	0.00933168513282	0.122975839708	0.0366612821348
i	0.0991691297763	0.0459918693949	0.217548949072	0.292080991286	0.0799512843995	0.0525149977216	0.0423098727143	0.0247831088242	0.0191336500298	0.00807425165778	0.00633407117875	0.00243018155794	0.0105502774289	0.0699868754653	0.0291404988302
