 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.686143364686	0.0403471001347	0.0238491610416	0.003115747691	0.00458727922413	0.000726998679453	0.008288217562	0.00560068296343	0.000623941576631	0.00362949926269	0.000905313383396	0.000377511497186	0.00117802297355	0.00162645727349	0.00252332605288	0.0937245592175	0.122752808479
ò	0.685163373153	0.0684182236714	0.0321851787068	0.0020549527344	0.00176738392317	0.000366131883484	0.00291595045575	0.00209757461651	0.000285784007478	0.00138934057598	0.00118301017928	0.000274121271608	0.000511622928726	0.00162233468343	0.00456693214937	0.102360710237	0.0928373784015
t	0.655055724396	0.100540189815	0.0408067183517	0.00167730773876	0.00106608356004	0.00101259877942	0.00123654867282	0.000937105303155	0.000125016722116	0.000638716594564	0.00131540973101	0.000251548929768	0.000317429856896	0.00166894645149	0.00623883771472	0.111038934452	0.076072901352
t	0.552542454637	0.127573772002	0.0294530556841	0.0669845842838	0.00846175014682	0.00881903615739	0.000913549243428	0.000512990108907	0.000641941673943	0.00101460848234	0.0315830643152	0.0199979030943	0.00875284780386	0.00341200605775	0.00436167958424	0.105689562021	0.0292852230592
e	0.333063880239	0.302054602973	0.0430481325738	0.0894845457315	0.0164430150571	0.0106788065267	0.000695901919591	0.000340400157014	0.000803884076794	0.00111868277295	0.0416253887929	0.0265548772941	0.0115259469161	0.00427934850609	0.00556014215783	0.0799011473315	0.032821326621
j	0.251757115633	0.335179199204	0.116885586493	0.0557367900934	0.030215670873	0.014490515772	0.00608975513881	0.0034678738758	0.0449730635828	0.00303487761824	0.0174336556353	0.00978294492546	0.00503255790798	0.00195664054232	0.00502086558805	0.0681513517317	0.0307915518606
è	0.194829578312	0.339523256821	0.179067682464	0.0472035491683	0.0291632816855	0.0156399945776	0.00786207383096	0.00450796162066	0.0596810010974	0.0036848066638	0.00942070081718	0.00419488730304	0.00287374751781	0.00106780845514	0.004325731258	0.0333823797013	0.0635715677713
n	0.0901322902467	0.383632000316	0.239653077479	0.0320870830858	0.0219848797891	0.0147592475701	0.00845715248758	0.00422994953416	0.0218883538119	0.00314404028919	0.00576912161655	0.00314318307056	0.00303410623978	0.00130328612769	0.00519462838824	0.0858664292243	0.0757211850262
n	0.104405819363	0.234230567629	0.308594399491	0.0860443504811	0.030273775142	0.0158002897197	0.00998499959406	0.00494744649707	0.0263978590429	0.00521327794491	0.025905030177	0.00914480934556	0.0115580323704	0.00136593329703	0.00372337779701	0.0951081087101	0.0273019258071
o	0.132558131782	0.117963190598	0.407585918237	0.13815645182	0.034348676035	0.00820517723997	0.00543436928622	0.00297826178983	0.0272261241479	0.00420020278795	0.0314127896381	0.00961908837597	0.0129251955785	0.00158804176513	0.00532687117012	0.0477198397317	0.0127516670122
m	0.0942365842357	0.098500415066	0.442473725206	0.149854098639	0.049147322287	0.0167870097282	0.0134361948997	0.0177579798028	0.0288135576575	0.00589696213596	0.0164898544486	0.00410802985598	0.00641784815856	0.00215827741705	0.0065039375972	0.039711946442	0.00770627109614
e	0.0439390342788	0.09748152329	0.450408993199	0.146086036325	0.0584488698973	0.0191526884834	0.0160231207766	0.0225583745552	0.0281944407383	0.00631285446571	0.0106924717519	0.00211300152014	0.00384655490991	0.00164555139206	0.00568912067423	0.0819044776238	0.00550291253211
v	0.0243916470064	0.060056444738	0.469368064237	0.15615302982	0.0859434282341	0.0294060589125	0.0179119389042	0.0149420671538	0.016091672437	0.00846239244616	0.0079743278256	0.00241153007827	0.00382645786732	0.00117059746162	0.00489643964013	0.0912159670983	0.00577794463313
è	0.0158439044704	0.0279082763927	0.465496316179	0.204021450222	0.0811792821714	0.0331592342428	0.0182523471197	0.0123468716127	0.0120283141195	0.00942831739226	0.00835080385303	0.0026191194346	0.00387932562761	0.001765065543	0.00744043940369	0.0573429531857	0.0389379798302
