 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
s	0.586270808248	0.188404599408	0.00237268871	0.00628666293965	0.00842091688164	0.0829932283416	0.00236335497972	0.00649233493682	0.00486599688336	0.00516683251195	0.00897341210581	0.00263461923304	0.0947545667273
u	0.484378207416	0.387364402603	0.0121962334293	0.0358938066218	0.00342566147895	0.0290740118564	0.0014443790311	0.00235896264694	0.0017879666887	0.00184581380588	0.0030489443086	0.000908306044029	0.0362733201378
l	0.299379833208	0.515466085268	0.0292405267078	0.0934854220294	0.00678173949816	0.0194171553813	0.006661463741	0.00262339401719	0.00221536048093	0.00171731193683	0.00319668886099	0.00250572174394	0.0173093250815
è	0.210069159839	0.566063935489	0.0452314744433	0.127145558463	0.00792842713725	0.015502908582	0.00866813096017	0.00266664261624	0.00231367394577	0.00162830875258	0.00321721602322	0.00305560080542	0.00650899800251
o	0.125110451474	0.50626874163	0.133494951212	0.207842552739	0.00794115198575	0.00705973035753	0.00458629921217	0.001158054867	0.000940250374772	0.000641303935685	0.00150791336326	0.00114401481462	0.00230458582955
è	0.0507646234703	0.35233864101	0.293329314941	0.259076747869	0.0104301724822	0.00551624942918	0.02348919601	0.000957064527446	0.000849073043332	0.000425886362324	0.00133085594481	0.000526683919225	0.000965499836248
n	0.0302932871085	0.275461711937	0.362225894342	0.196681304556	0.0157689978634	0.0140296259691	0.0688553523532	0.0111295922871	0.0120172162401	0.00403674606304	0.00266024166876	0.00604072906856	0.000799326286549
a	0.0201275613417	0.240429374895	0.394327150287	0.174432366985	0.0263369061558	0.0241604313789	0.0693054014427	0.01771124592	0.0163706635127	0.00552648142877	0.00274714706177	0.00784761949134	0.00067766604966
p	0.0239828223353	0.167805146328	0.437479867976	0.173993249662	0.0442848986553	0.0252960121824	0.0514967715426	0.0221178387499	0.0251744192476	0.0142753151367	0.00567682284348	0.00710981029936	0.00130703235673
r	0.082328725881	0.103414188356	0.414879074365	0.136671521047	0.0750110043651	0.0210287129328	0.0573137374335	0.0276292785135	0.0363803575512	0.0251274580471	0.00752292043949	0.0104970328915	0.00219597196492
