 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.509481520986	0.232567530402	0.0779061777486	0.009260606074	0.0123584504515	0.0100942932508	0.00286233029081	0.00273551133757	0.00729401489698	0.0152907088587	0.12014886789
m	0.350246602949	0.354305629021	0.0923584894315	0.0126579617173	0.0406044871756	0.0537731122348	0.00258533163192	0.00545532442007	0.0300592111922	0.00961159941479	0.0483422425566
à	0.206847950783	0.42100572994	0.169931085493	0.0222809176618	0.048896932067	0.0632734155321	0.0023072205272	0.00613983643516	0.0373792901773	0.00429250718686	0.0176451198554
n	0.146729248649	0.45936729184	0.230133802938	0.0294487355899	0.0430675562686	0.0549903151548	0.00101661759005	0.00786330639595	0.01274426674	0.00555125414999	0.00908760161478
a	0.121553970119	0.444316366473	0.275958453446	0.0277787514433	0.0373813361523	0.0661213099617	0.000989410919329	0.00914519248233	0.00454793462035	0.0060761245353	0.00613114203951
m	0.112742559681	0.399878599204	0.302466294682	0.0420748304144	0.0545086596358	0.0570574488736	0.0018079362802	0.00953876812799	0.00443845060472	0.0103597623723	0.00512671424635
u	0.0961036519482	0.291183599181	0.410585696427	0.0625113119048	0.0621098428899	0.0435919977792	0.00312827671917	0.00917138935839	0.00442203789629	0.011688859949	0.00550338817178
c	0.0681571499936	0.183216866545	0.421939010842	0.100075495568	0.115910973155	0.0759047197344	0.0033104165569	0.0165340559135	0.00385093557137	0.00517363081003	0.00592677719001
e	0.055465772515	0.110355640066	0.404454363647	0.143278557256	0.139436216438	0.107067613691	0.0026546357687	0.0226465146642	0.00378215368287	0.00308502832408	0.00777350771114
o	0.0225647955727	0.0532066951353	0.516715953216	0.191223557632	0.0993350208193	0.0903213582303	0.00289317144223	0.0143835066912	0.00255085015699	0.00115377466096	0.00565131866589
c	0.0233920449082	0.0298521229784	0.361670786179	0.205835196091	0.192409200526	0.136941245763	0.00507054012368	0.0180286694525	0.02074786931	0.00105102594199	0.00500130169047
i	0.0264746541145	0.0285800782735	0.264599087566	0.248326627697	0.231117611575	0.137995416521	0.00927965896569	0.0210012262608	0.0261495940588	0.00102981418442	0.00544623986526
ù	0.0181550049365	0.0230316724861	0.284255274389	0.322722722352	0.217672826325	0.0820803787177	0.0230962811257	0.0153159105663	0.00949144295507	0.000595304808485	0.00358319647778
r	0.0213392609624	0.0205622644563	0.236540346463	0.277408731371	0.287085076775	0.0851684122499	0.0316280419299	0.0153653163781	0.00562739047169	0.00883503952334	0.0104401298229
i	0.0174451269623	0.0175848689274	0.205320270968	0.187185581677	0.318521495192	0.12158178815	0.0647749211486	0.0336592934574	0.00961635844256	0.0118314656769	0.0124788349385
m	0.019252768403	0.0111677000331	0.148105428383	0.140717011179	0.326581639397	0.159508685583	0.0828208725149	0.0563430028971	0.0223713024595	0.023480243183	0.00965134277036
u	0.019345368704	0.00764238577964	0.0989618086877	0.107094833044	0.281882134532	0.226731088128	0.102586033561	0.0753968212924	0.0368464856265	0.0275329940549	0.0159800517244
e	0.00704144513754	0.00415721818268	0.0966205353906	0.0695820192187	0.208969097911	0.266601526976	0.149945032163	0.122979833484	0.0474758077822	0.0107218692334	0.0159056257772
p	0.0153891441646	0.00562155170421	0.0737536434929	0.0416609196462	0.212168147837	0.223170000659	0.175869784774	0.161003953861	0.0507331947807	0.0237656193165	0.0168640261939
ì	0.0184216224509	0.00592453826125	0.0513256581756	0.0457617233287	0.197748019746	0.198220663886	0.171356680991	0.21503337682	0.0466235463002	0.0338480166142	0.0157361357113
t	0.0125976792671	0.0074456046135	0.0439885485573	0.0590374959896	0.171550734915	0.202374391962	0.137746560297	0.233141852073	0.0487625823201	0.0682732341234	0.0150813183171
t	0.0251174285584	0.0117648472878	0.0273407595036	0.0474499779655	0.141981086972	0.156637656454	0.194074787066	0.208600320091	0.0806909227534	0.0765029747065	0.0298392458242
a	0.0237652220194	0.00878363480012	0.0129726731483	0.0322992316155	0.0880018871193	0.138309686018	0.239633629155	0.220335803097	0.120809562584	0.0502195234462	0.0648691473199
n	0.0314013529287	0.0194758328238	0.00927091151491	0.0188283876298	0.0480334308818	0.125016936273	0.198183226373	0.233396482499	0.143605239128	0.101335285953	0.07145291588
e	0.0337317809378	0.022981658421	0.0131436593902	0.0131784781993	0.0349361672166	0.108841314358	0.139219577112	0.2482270385	0.202303474309	0.13072962335	0.0527072268867
m	0.0216238017272	0.0115968918861	0.0168002353538	0.0120200277524	0.0375617670482	0.137042307186	0.085066977844	0.2612352855	0.228428543903	0.122522343015	0.0661018163756
à	0.0173807225774	0.00734989361127	0.0108646777425	0.0082459851568	0.0341690901894	0.104134128262	0.075348928888	0.298696338833	0.204793415434	0.147523601645	0.0914932086252
i	0.00600612015637	0.00257890593088	0.00519753614545	0.00461558271644	0.0266025037427	0.053294302974	0.064002658136	0.292039540944	0.207357374478	0.203415560988	0.134889900808
s	0.00441466813601	0.003121871762	0.00683349378477	0.00505838599794	0.0267806677205	0.033765798948	0.0468315450892	0.222575421048	0.239000337626	0.262941984563	0.148675824949
i	0.00390744450163	0.00340043106738	0.0143028596738	0.00620082426	0.0250184413555	0.057050634506	0.0428242105736	0.146941841083	0.235898206142	0.282736580228	0.181718526063
n	0.00328026336751	0.00223493069928	0.0140674514738	0.0044957392253	0.0138736830482	0.060472725092	0.0311327008675	0.088836091781	0.179972769647	0.387496390283	0.214137236848
G	0.0300605405	0.00523992752562	0.0084317274272	0.009627550344	0.0371684297571	0.0701267540473	0.0394732690254	0.0748849344803	0.184127673682	0.378251300214	0.162607882043
r	0.0517644807881	0.00675592704201	0.00687494669027	0.0154068762375	0.061974338749	0.0740360389218	0.0688586801285	0.0850324891201	0.238190804174	0.285889030725	0.10521638605
è	0.0324416590412	0.00369843015951	0.00398023450569	0.0103965503864	0.0395617083083	0.0277908889326	0.0562077025815	0.07092335962	0.236689987965	0.341864109108	0.176445366586
c	0.058306140124	0.0427711303553	0.0216268147735	0.0209253351819	0.0584580826801	0.0221057632149	0.0267669082258	0.0628335843267	0.158666812915	0.323146675292	0.204392751309
i	0.0671432447616	0.0561382543934	0.0277269455021	0.0263088465836	0.071241191238	0.0235890414216	0.0176468070479	0.0633324336956	0.169664625358	0.244081805951	0.23312678497
