 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.364354970499	0.25241364177	0.034701537804	0.0796698818423	0.097298780928	0.0187112688719	0.00351630531092	0.00472979107955	0.0101821582812	0.134421668411
a	0.194814805195	0.401634004457	0.0651168875173	0.132845439813	0.10695223118	0.0331884773595	0.00658718336813	0.00427901842267	0.00389475955895	0.0506871883634
p	0.129835047016	0.471315966819	0.0717854755324	0.131412325622	0.0812781721459	0.0345163968721	0.0324008122107	0.020163378411	0.00277373672732	0.0245186824189
e	0.0697136346593	0.52762154494	0.0858647643641	0.130788119171	0.079496085098	0.0317032978327	0.0383657056467	0.0232650433969	0.00215034792372	0.011031455977
s	0.0707765844331	0.49583447458	0.100463261401	0.138034347499	0.0961748184243	0.028750473128	0.0423527037303	0.0161311037419	0.00188228837157	0.00959995298401
a	0.063885084715	0.501254563127	0.12997422948	0.126309958222	0.0881370491738	0.021912071179	0.0438643486215	0.0137639823667	0.00178647370179	0.00911225742893
m	0.029054001225	0.551547816709	0.131601919187	0.0877543032083	0.0637079886999	0.0152818491752	0.0250631367494	0.0641115362242	0.0239536697281	0.00792379116503
m	0.0652758248303	0.585957777903	0.0820886347223	0.0411473802284	0.0598452490321	0.00773059436479	0.0197875949887	0.0965863817994	0.0314109623959	0.010169595157
è	0.078412546199	0.559422319434	0.138215928541	0.0579920148228	0.0380691556695	0.0340484757796	0.0125509467898	0.0517758819171	0.0106185960801	0.0188941358915
n	0.0999987178763	0.415287444858	0.18946830786	0.0856546669143	0.0288921201765	0.0533031316132	0.0343357527557	0.0393065997193	0.0273144468754	0.0264388208675
o	0.108712156638	0.258128409883	0.2846527794	0.129245006898	0.0275526198322	0.0664587223921	0.0445152366236	0.0314534988012	0.0329913240923	0.0162902427764
o	0.0417550862093	0.112736386629	0.419968054525	0.174522938866	0.0871318344801	0.074752301945	0.0570912822316	0.0128555958094	0.0117841080403	0.00740241560162
k	0.0667198105157	0.0539215618937	0.305466043466	0.239672732282	0.120315704336	0.0537159359217	0.0815332654865	0.040171947706	0.0319228670347	0.00656013540933
l	0.142762049345	0.0869479834179	0.158776074822	0.275714577301	0.0942493185347	0.0331450576219	0.0563549214986	0.105687803708	0.0383498800584	0.00801233410354
è	0.116441588095	0.0940005073929	0.148900229407	0.28381565128	0.0787566936209	0.0803252484886	0.0775908555026	0.099045349405	0.0141318628444	0.00699203476403
o	0.0404403910917	0.0442292344878	0.127282417699	0.269330543893	0.178073619596	0.134373533496	0.129426972401	0.062695856061	0.00740648277155	0.00674097150509
n	0.015537891013	0.02605679829	0.0852624807301	0.234214801218	0.245122660727	0.124840346479	0.1004420646	0.0743951000173	0.058558350558	0.035569507395
e	0.00697201074213	0.0295020831716	0.0685505029234	0.212646692126	0.223402148909	0.183610579873	0.10246197298	0.0564947984148	0.0744970227003	0.0418621999704
o	0.0026811309237	0.0216435361832	0.0561499531011	0.137793696402	0.27796319457	0.217130169424	0.191247070393	0.0508541076523	0.0290666128134	0.0154705612928
k	0.00584928297708	0.0137161852823	0.0307217186004	0.08176395341	0.225464118977	0.246235422671	0.191783973463	0.0911236648214	0.0889886354045	0.0243530718483
l	0.066696517117	0.0341210231288	0.0382110853935	0.0732456905507	0.148011344452	0.246459254015	0.113630301554	0.113907250532	0.112561867558	0.0531556829491
è	0.0824910000917	0.0378345581957	0.0476416250938	0.0715379222282	0.149255918024	0.263378012666	0.156316877219	0.086552160017	0.0524257325265	0.0525662020734
o	0.0281204654371	0.015701632126	0.0277781470853	0.0467818241094	0.134696301635	0.275167042155	0.256182124355	0.136557734887	0.0480468594728	0.0309678746449
n	0.0128498095671	0.00888948221649	0.0132402888384	0.0321367273178	0.112412343905	0.216390620321	0.251474776167	0.155150155302	0.147651720824	0.0498040781714
e	0.00806399960668	0.00960668903418	0.0175358255161	0.0372744749169	0.0739054527217	0.211267774043	0.319226116056	0.093042305002	0.172021740541	0.0580556056631
ò	0.00318779893371	0.00670440818541	0.0219020294531	0.0328426009366	0.0751530911939	0.177433510014	0.472669811419	0.0948261099487	0.087032431647	0.0282482055054
l	0.0103969470626	0.00814341255715	0.0171699411741	0.0308810058602	0.0933169423313	0.178283980371	0.385532077566	0.103926630596	0.137475762749	0.0348733263802
i	0.0133266343302	0.00996554634284	0.0185592215087	0.0364778771827	0.0675350763904	0.18022796389	0.300933629215	0.130316226192	0.170660513716	0.0719973339934
i	0.00499539115769	0.00500312640378	0.0157986176391	0.0234742649543	0.0535009998835	0.114623582763	0.373852448138	0.175918770357	0.150459094372	0.0823737157911
f	0.00636972785403	0.00255148573803	0.0088090775602	0.0127956376762	0.0415622430145	0.068127103681	0.288518106584	0.212303390619	0.282571720791	0.0763915184237
a	0.00812578273328	0.00218284086162	0.00944585738503	0.0117705232485	0.0346600254715	0.076589543187	0.224651570599	0.194858117061	0.32502676373	0.112688982041
m	0.0101989423965	0.00317640044829	0.00913336769568	0.0115238334766	0.0332364862972	0.072933659309	0.215733168008	0.190029777475	0.34160688871	0.112427470014
i	0.0108827498505	0.0035546103492	0.00741559154589	0.00989471438233	0.0213164546924	0.062460431703	0.200705334611	0.181884625792	0.36821759177	0.133667892671
l	0.00870764083115	0.00252174860517	0.00673513785996	0.0172236711036	0.0153931428908	0.0780958006677	0.197255497121	0.138017107897	0.38694533879	0.14910491179
i	0.00798679251179	0.00207907237598	0.00527353515265	0.0187829988737	0.0105492209796	0.0688958626479	0.168581953224	0.108864608947	0.417310607597	0.191675342697
à	0.00423107089227	0.00172188840293	0.00609442473231	0.00960194011985	0.0270883620439	0.0407152502539	0.199216053541	0.132618028577	0.375174461199	0.203538512566
r	0.00578313324149	0.00268764641766	0.00695069319286	0.0127238448687	0.0348868500813	0.0562946822419	0.157424442834	0.174982739206	0.4259071564	0.122358812835
i	0.00852021267822	0.0042099773767	0.00754712317862	0.0140661992916	0.0186884859958	0.0615511563886	0.0795339497313	0.132718612091	0.365674438133	0.307489855125
</S>	0.00797869800399	0.00457098500457	0.00731380615281	0.0090823245159	0.0110021796829	0.0404069041593	0.0635803127657	0.0899983405785	0.263349233066	0.502717222562
