 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.645622152281	0.0272173500639	0.0522139338398	0.0872333565104	0.0542509040994	0.032085104783	0.101377172659
c	0.660665622515	0.0622460010893	0.127067096644	0.0750226272188	0.0223461080541	0.011087300855	0.0415652320454
h	0.490934480172	0.227537403365	0.174510373403	0.0633372753508	0.0137879783118	0.00411288397386	0.0257796157796
a	0.408751586037	0.401995772207	0.126383565968	0.0413694865155	0.00704840178607	0.00140197231836	0.0130492288536
n	0.317963041877	0.471101941888	0.12700763965	0.0440238523082	0.0341476836228	0.000766764699377	0.00498907456295
a	0.199954761524	0.532708620196	0.17620228059	0.0443100553502	0.0432370105711	0.000554734522172	0.00303253084563
v	0.138485588127	0.426682456925	0.236537671237	0.0923986936669	0.0754827074379	0.0212560423866	0.00915684618375
o	0.127214075561	0.288504397802	0.321675260979	0.123633847112	0.092981629408	0.033853228973	0.0121375602821
r	0.1328037238	0.326167059047	0.286611239093	0.07749331276	0.0918750980587	0.0246289116736	0.0604206353426
à	0.0964019332573	0.255301949928	0.259576853191	0.0924105316733	0.177517545056	0.0215736804077	0.097217484993
s	0.0827228193098	0.115282226511	0.27152712569	0.191991499424	0.212797336548	0.0272781541479	0.0984008387458
o	0.102831028398	0.0713984626091	0.25404863443	0.302441213675	0.160618585232	0.0251876687118	0.0834744145128
t	0.103125102794	0.0484011488032	0.258414275543	0.365176201758	0.130151558051	0.0357626185218	0.0589690897591
o	0.087391461674	0.0428576119627	0.221120367128	0.398914565919	0.150583193624	0.0425486360423	0.056584159509
t	0.0824303673157	0.0354956370959	0.153387281056	0.417726571506	0.161003585895	0.0680785985004	0.0818779576323
s	0.0508620555572	0.0265335318833	0.165164368352	0.436488864702	0.126306457265	0.0746482605001	0.119996461051
o	0.043161000627	0.0200919183684	0.142470673674	0.362424132967	0.141106413722	0.0471534164934	0.243592450237
m	0.0851236825476	0.0347965916748	0.0830099615615	0.276953416456	0.188646797707	0.0589009882378	0.272568562606
ì	0.0943763535051	0.0393970087642	0.0645039619972	0.226033393425	0.246083476036	0.133758627973	0.195847174649
k	0.0369992325118	0.0140616119093	0.0297357341958	0.173864867482	0.304665607345	0.271374071771	0.169298869983
à	0.0164956790481	0.0055761113269	0.0156307814867	0.121994449161	0.328524834515	0.37991736957	0.131860773094
i	0.00721865480118	0.00245036691141	0.00682132759543	0.052435117746	0.323049338838	0.409607652923	0.198417559031
m	0.0107298287917	0.020840514916	0.0312382426162	0.039283777541	0.285714043479	0.428316797308	0.18387681801
è	0.0105865207941	0.0264455142181	0.0385684815623	0.0342721199337	0.243081397026	0.538382681436	0.108663294737
r	0.0159068075599	0.00935630060719	0.016691432927	0.0581234642779	0.228648742875	0.574877568345	0.0963956760723
i	0.0177431855194	0.00391817455372	0.00945077903626	0.0652935004042	0.169610454958	0.425597125182	0.308386764384
</S>	0.00921644956837	0.00239258422094	0.00504116967602	0.0328496816495	0.093310799079	0.321576557391	0.535612745192
