 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.501984691036	0.252715539838	0.0238489631124	0.0208019634665	0.0147750953287	0.0335680629154	0.152305684813
m	0.331750852279	0.388058162346	0.0278942906975	0.0486992255348	0.0703968538815	0.0495611075398	0.0836395254446
à	0.209696215626	0.543775864515	0.0342668939112	0.0614549509727	0.0824637179861	0.0381215302875	0.030220828103
k	0.198653885675	0.614471638172	0.0615549077157	0.051764715652	0.0403721007441	0.0173067893486	0.0158759656088
i	0.229807257175	0.578499041391	0.110489013105	0.0334033541267	0.0265557698382	0.0103760822249	0.0108694946026
n	0.136098733895	0.530906569797	0.194161057435	0.0704732578649	0.0554425890324	0.00691631901573	0.00600146579384
a	0.0655479903048	0.414991850399	0.347723695478	0.095058253075	0.0661621561951	0.00608780449838	0.00442824353893
t	0.0398339133614	0.276912867266	0.469369355159	0.107460937892	0.0649688711837	0.0262152562586	0.0152387936577
è	0.0228064329203	0.175425786175	0.525782743053	0.152747983497	0.0692334151219	0.033865499737	0.0201381381779
l	0.0582472048999	0.152192580012	0.495835135351	0.208505752699	0.0418157136173	0.0235346629158	0.0198689532536
i	0.074867760407	0.122498956239	0.365438182784	0.330214008033	0.0659454091058	0.0211319580639	0.0199037281696
s	0.0372156141027	0.0910181966063	0.303141292928	0.416833965344	0.103140799822	0.03408945574	0.0145606666492
t	0.0375471725609	0.0440386181268	0.226421080296	0.472489457781	0.156349727794	0.04500860084	0.0181453161485
i	0.0368561158407	0.0362692288614	0.121248724192	0.458619410994	0.242842926331	0.0565141591093	0.0476494285848
a	0.0135854830889	0.0367529460215	0.071835612624	0.371310436398	0.327605803577	0.101645502453	0.0772642276183
m	0.0255427889873	0.0247730895208	0.0410459872413	0.296535652299	0.311169063192	0.225879035378	0.0750543953208
m	0.0885799263352	0.0257577680642	0.0320138001604	0.2019955686	0.258195224131	0.276647726559	0.116809991926
è	0.08893544439	0.0265058972292	0.0308262180088	0.218398617113	0.284102911377	0.17836261002	0.172868304908
n	0.0906353695839	0.0225767467158	0.0298897519016	0.264121773358	0.281725052192	0.177950297607	0.133101024836
i	0.092001337398	0.0205290032071	0.0273243758261	0.232705682673	0.332675946864	0.214651988962	0.080111676012
a	0.0317899439733	0.0135938409109	0.0164928334052	0.211687142634	0.394509637755	0.258251469747	0.0736751324507
t	0.0128607494583	0.00739713252588	0.0156589586637	0.152574199167	0.324323856052	0.398076524116	0.0891085729969
t	0.0410678085285	0.010044856767	0.019351979809	0.099825509549	0.257043857017	0.443238333639	0.129427635249
o	0.0507969850391	0.0103692134826	0.0130332769347	0.0919367932437	0.257028768672	0.372353095213	0.2044818676
m	0.0250652706006	0.0144485332205	0.00795278892463	0.0720059300552	0.272018538224	0.416815898804	0.191693053427
e	0.0207221630003	0.0161956236516	0.00799753573048	0.0864907791267	0.265131623275	0.420227963468	0.183234320169
k	0.0161329471195	0.0100818342493	0.0122023678244	0.0895945664479	0.202170646252	0.493041528356	0.176776116483
k	0.0337382854032	0.0138766043498	0.0163922289848	0.0600699853266	0.158550689271	0.587519696119	0.129852514848
à	0.0458780592644	0.0124076917673	0.0111342100649	0.0526609679755	0.14722435405	0.442672321306	0.288022405876
n	0.0616024316198	0.00849175442923	0.0141300526342	0.0359305077552	0.14473128833	0.423217210369	0.311896763312
i	0.0605883233902	0.009483852741	0.0170130079029	0.0461754769503	0.126742572583	0.37494108899	0.365055676457
k	0.0294284909803	0.00734840865323	0.0105460114986	0.049542778792	0.0936605917943	0.432181891197	0.377291817352
o	0.0185563342103	0.0048613814833	0.00694997652116	0.0309773694838	0.0760306082114	0.461745120399	0.400879196984
</S>	0.0122268263359	0.00373853127332	0.00458588697496	0.0291056278116	0.0565071619657	0.3118351022	0.582000852492
