 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.466876696034	0.227817302735	0.074874148218	0.0859034155872	0.0198567593051	0.0135839039285	0.00600951679952	0.017240247335	0.087838010986
a	0.46053739907	0.330428890485	0.041353297046	0.0753116761191	0.0277177285824	0.019491243295	0.00554696582132	0.00693446426083	0.0326783304713
r	0.382302435723	0.334067699066	0.0292690372353	0.058129815333	0.0354410516493	0.0452316189547	0.0270799948133	0.00374630075259	0.0847320362331
ì	0.297668457817	0.416368958059	0.0342458766031	0.046044984921	0.0241466941067	0.0478475807158	0.0320675035167	0.00227575301046	0.0993341866349
s	0.228267167986	0.50976928162	0.050329872999	0.0510121808437	0.0305670664434	0.055718610915	0.0291229132382	0.00291677434433	0.0422961470389
a	0.0902144506348	0.550816515873	0.11154250794	0.0909715294812	0.0344808484178	0.0637411697553	0.031853793157	0.00313957009043	0.023239630021
e	0.0446502917564	0.397439848558	0.318874436767	0.104241738694	0.0180239499706	0.0799053446254	0.0271103966925	0.00122349453257	0.00853051501446
N	0.0210069646456	0.201228864333	0.448840509856	0.103585306298	0.0353041490655	0.125775869478	0.054493641397	0.00495345870567	0.00481125547393
ì	0.0313846148411	0.189108375724	0.374417544085	0.133342956233	0.0911520000218	0.112927480663	0.0570981677553	0.0072252390127	0.0033436276559
c	0.0360771299862	0.155515425461	0.266883717282	0.153491975738	0.111382931174	0.153109848182	0.0495988526484	0.0176316238295	0.0563084938806
h	0.0204968058731	0.100723689507	0.158865674347	0.198453101973	0.097810332158	0.194265866478	0.0729408845761	0.0238341536468	0.132609485518
o	0.015647839545	0.0779042712549	0.0955424920397	0.249585643191	0.166083859453	0.170371524777	0.101843741395	0.0138342759299	0.1091863578
e	0.0140066525448	0.0595751648142	0.0648522132039	0.241006568664	0.248255836484	0.188588692483	0.126737241178	0.011926491142	0.0450511609418
n	0.0104267315915	0.0354511639881	0.0401421060646	0.184168309155	0.215535199761	0.256195180314	0.152721405015	0.0581271633553	0.0472327561557
è	0.0107999933434	0.0674312543947	0.0231678138542	0.105307912672	0.17248572092	0.333095907905	0.163595394245	0.0763735586118	0.0477424668272
c	0.014743707689	0.128765979441	0.0427477373507	0.057748811124	0.146118846673	0.310281621258	0.134437848268	0.101802604264	0.0633528782177
h	0.011134525279	0.0998867866243	0.0483542070698	0.0448636304747	0.095741654391	0.258395670643	0.189819972636	0.151672033521	0.100131541993
u	0.00568960952287	0.0405805093361	0.0261018592	0.0401433015649	0.0805155024637	0.257623053124	0.247686352179	0.175090714914	0.126569097658
n	0.00371681312302	0.0206155331467	0.0155901858595	0.023225334195	0.0647750695612	0.236313384051	0.24033343176	0.278763577638	0.116666663833
f	0.00309770241274	0.0114906709689	0.00788193453272	0.0182481514583	0.0392773844937	0.21149855545	0.322472147653	0.314071090079	0.0719623658177
a	0.00596584684712	0.0094301029991	0.00706135206231	0.0162903425614	0.0390904665132	0.160865731212	0.332899185018	0.308089878226	0.120307104799
m	0.0100144231263	0.0118603798278	0.00703223896951	0.0107178096168	0.0396973104197	0.0955663346393	0.300602075386	0.376145689409	0.148363746153
è	0.00835074399549	0.0108773185227	0.00619316679938	0.00849536974913	0.0312331641532	0.0547288141398	0.281393757709	0.459952357136	0.138775306204
n	0.00369897856909	0.00885185463817	0.00612102766905	0.00741685416078	0.0208310668644	0.0335699944599	0.198829036303	0.585509262379	0.135171918688
a	0.0103439057988	0.0108660074306	0.00493061392188	0.00563910524361	0.0197344215753	0.0329035369593	0.146919360674	0.53858832346	0.230074732316
m	0.0125480936567	0.00884230614422	0.00346955169145	0.00402019475216	0.0200949253943	0.0306542699124	0.160368828985	0.489915511153	0.270086336985
a	0.0111438849111	0.00707732249622	0.0057449492976	0.00443439983788	0.0199425113838	0.0338776718961	0.158529709515	0.545006018651	0.214243538808
i	0.0107869933889	0.00657492755658	0.00795376946839	0.00509252834865	0.0207616574107	0.038625552176	0.124069161005	0.533489467817	0.252645952536
</S>	0.00606918166162	0.00478438940075	0.00729066316183	0.00438677066192	0.0159284707239	0.034966300986	0.121065525353	0.537416345908	0.268092372268
