 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.555663787911	0.112725109942	0.111303682509	0.016690643177	0.0109849143162	0.00748958563195	0.0101361208342	0.0246522763251	0.0190286116556	0.00926594147318	0.00976601535434	0.00237107320911	0.0488705036174	0.00859506217879	0.0106674205013	0.041789226392
n	0.446955481078	0.247018018314	0.155907071713	0.0158029701072	0.00419703339105	0.0239455026326	0.0103306980956	0.0283150458779	0.0063896453129	0.00333266562959	0.00588311818206	0.00126589195941	0.01669163034	0.00335756957602	0.00413885439058	0.0264687878858
ì	0.278144557552	0.481109176171	0.114641881858	0.0150773380329	0.00246610502046	0.0294540777058	0.0103861120841	0.0294773898636	0.00217668078859	0.00135433989107	0.0045622727291	0.000897445156653	0.00591143727404	0.00159786951552	0.00147107444072	0.0212722380151
c	0.168465695337	0.60435511679	0.0715709590333	0.0245135375912	0.00671065736522	0.021262121158	0.0146592957063	0.0183327614718	0.0137516936719	0.00430462776182	0.00379516807701	0.00625578858477	0.00387133026324	0.000820051844748	0.00147748345359	0.0358537113199
h	0.15320104465	0.507174751997	0.155014937504	0.0326822730664	0.00989333684574	0.0207376442994	0.0185439568147	0.0154060359146	0.0184330694156	0.00542610885372	0.00379785480445	0.00808055065989	0.00319669606378	0.000616407377172	0.00145420611823	0.0463411281385
a	0.140906448984	0.490900180656	0.267675029841	0.0209222891935	0.00817597748391	0.018110561193	0.00928855568284	0.00630636622243	0.0069865000057	0.00207486902335	0.00189515185047	0.00309781215095	0.00107704077309	0.0003844808816	0.000564982624924	0.0216337607708
t	0.0597777285669	0.402852180476	0.302496117153	0.0780297542938	0.0097676306653	0.0516748158929	0.009458754341	0.0169484242174	0.0101632817076	0.00602885171888	0.0128243564659	0.0151069035013	0.00118743030292	0.000854761384906	0.000715716162839	0.0221133061652
o	0.0323883212572	0.292888763092	0.378512553804	0.118757680959	0.0107629177531	0.0578396257889	0.0100855214054	0.0202571186237	0.011234527225	0.00733387415705	0.0162927808278	0.018758794	0.00122295548596	0.000932269271766	0.000749517295178	0.0219827926982
r	0.0201229878939	0.328980812697	0.357092523288	0.0830938206743	0.0339693505424	0.0648346440875	0.0175418692302	0.016451952093	0.0261268271642	0.010399677082	0.0144119163325	0.0135747862253	0.00147338166232	0.000564285230485	0.000650831351568	0.0107103471759
ì	0.0295888643859	0.344358064406	0.272651337893	0.0930305967514	0.0586205868188	0.0826495253478	0.0233886744405	0.0162438959323	0.0323197955357	0.0119556149011	0.0138075715083	0.0118933901747	0.00156100127972	0.00041168885428	0.000626143428057	0.0068932506196
s	0.0373128479199	0.283255163442	0.257976123628	0.157040466757	0.0582210557243	0.0844587940179	0.0254473240833	0.0112350423112	0.0325518509634	0.0101481305692	0.011951609907	0.00726821762088	0.00121529328576	0.00108194421149	0.00434961664483	0.0164865070036
o	0.0196175245705	0.227493151568	0.190472349209	0.262360510832	0.0730576133014	0.0992941408463	0.0305457681908	0.00910478300473	0.0318374698596	0.00987108120766	0.0126604321281	0.00603170921853	0.00114014720018	0.00131930941205	0.00557361211808	0.0196203694529
n	0.0100841545726	0.172187819724	0.141372121272	0.266365372296	0.163341841387	0.117923342827	0.0287272632816	0.0104511333588	0.0176262056113	0.0107206539217	0.0199768082809	0.0148458353632	0.00167570158362	0.00128301831752	0.00583277710203	0.0175859271447
t	0.0493317426161	0.0715825501453	0.163630306227	0.208053226384	0.198788630196	0.099513420115	0.0401318167905	0.0239335457611	0.040042657169	0.0165291832994	0.0285191810264	0.0295415914255	0.00230124760571	0.00281303208063	0.00596810306377	0.0193197563931
a	0.0675964883406	0.0843925842364	0.131219028536	0.230067379295	0.196103886205	0.100498990902	0.0423512214355	0.0242448191688	0.0413655649937	0.0166171370683	0.0243144628069	0.0244136850457	0.00189970006497	0.00271438120118	0.0020709804578	0.0101296766203
o	0.0292073019334	0.0990262372854	0.0553044605487	0.192678021305	0.293593424775	0.155061715101	0.0357139978012	0.0356777018669	0.0151852481512	0.0180992056325	0.0244261226144	0.0263694344146	0.00571082361511	0.00289336293252	0.00289701194291	0.00815592872661
c	0.0257076885202	0.0578948834764	0.0253170550729	0.111879995135	0.319983655825	0.142041424054	0.0391533161831	0.0540314509996	0.0230725023637	0.0276271176448	0.0337761405443	0.0363002502608	0.065001379013	0.0073547082267	0.01131182608	0.0195466040961
e	0.0296419693126	0.0487204782491	0.0224642141643	0.124653373038	0.263526548808	0.148191690905	0.058613511461	0.0487768719332	0.0259463688479	0.0347740413083	0.0442135199577	0.0284546354769	0.0816298765809	0.00742342784197	0.0120349688261	0.0209344992217
r	0.0175154901033	0.0473877940014	0.0334154783548	0.141777331446	0.272874415869	0.170925158568	0.0652802480203	0.0337839990777	0.0324181920713	0.0479781796694	0.0475463896522	0.0242449705642	0.0365108310969	0.00517029379196	0.00437138739686	0.0187998515575
ò	0.010968781657	0.0504413912238	0.0277459943642	0.0870189517927	0.23727798149	0.262918016723	0.0766135556268	0.0311906236059	0.0425579191764	0.0589330703185	0.0420528121681	0.0236517236996	0.0233669714553	0.00497666763132	0.00212915811485	0.0181563895643
ì	0.00672913814195	0.104517821563	0.0104070976804	0.0406740274894	0.151344483791	0.350328440974	0.105238221064	0.0614989154226	0.0355029345697	0.0434826005615	0.0282061522234	0.0164913774445	0.0131909066894	0.0219150406222	0.00225409997165	0.00821874983095
c	0.00348647996112	0.158444743766	0.0374531832519	0.0575576654977	0.138042015623	0.251718642125	0.0981246967897	0.0983021673769	0.0303642180102	0.0243592624072	0.0178857159482	0.0140355499268	0.025331336525	0.0281335240759	0.00651263474657	0.0102481743251
h	0.00967430384938	0.11396275051	0.055441895276	0.0834091456192	0.132458227606	0.149678751875	0.130488887263	0.124735851354	0.0370323360967	0.0319662703891	0.0245456294925	0.0190956859309	0.0310556363488	0.0216730193736	0.00910993949515	0.0256716639344
a	0.0112965385783	0.041245512308	0.0294263530511	0.0547284841014	0.0841318087353	0.130190647125	0.234992359188	0.147903249371	0.0467406740322	0.056446820663	0.0483924319515	0.0401814824156	0.0215342678569	0.021585247422	0.00602976964651	0.0251743448319
t	0.00892379366632	0.0276593327449	0.0141441801321	0.0232302410175	0.0482219604582	0.114952191308	0.276260115316	0.14718670131	0.0754269673441	0.070515269821	0.0510357624052	0.0446123265547	0.0325183969496	0.0196421030201	0.033938052015	0.0117326254188
o	0.0076240237738	0.0220429576231	0.00751620006961	0.0114500630976	0.0346140660458	0.0969351831027	0.278958184979	0.13208398663	0.089220930628	0.101515536874	0.0608962356051	0.0408273979498	0.0460707046633	0.0205441289087	0.0429107500172	0.00678966189165
r	0.0031127527206	0.0113302748285	0.00310276773238	0.005293392965	0.0228808893253	0.107686224234	0.26561340518	0.109576340537	0.088346849656	0.124215344558	0.062989702735	0.0430294509366	0.0535576128859	0.0229642468986	0.052529782113	0.0237709405318
ì	0.00158700365324	0.00808538360232	0.00154009392154	0.00264942020567	0.0412739733584	0.160342058278	0.193700650793	0.102333304079	0.103784169155	0.121159627719	0.0460131514317	0.0424480521589	0.06597245682	0.0232264993369	0.0560803418391	0.0298038030572
s	0.00226747578678	0.00794629753199	0.000904970738331	0.00360152360322	0.0488574452861	0.155381939359	0.162658387064	0.127970019326	0.121334055521	0.126497630706	0.0481820755972	0.0656866870996	0.0596835989213	0.0172391783876	0.0333902067625	0.0183985071963
o	0.00248495664152	0.00716639357579	0.000719224630312	0.00393806943367	0.03057350986	0.0903999367863	0.165013719795	0.143286980995	0.133576139827	0.164686662435	0.0615969257591	0.0838075759332	0.0527153085191	0.0195464690307	0.0260188046446	0.0144693086118
n	0.00147095256997	0.00380352099251	0.000668515410352	0.00271848864422	0.0146797109047	0.0617428530621	0.170471701566	0.125156232692	0.129904792762	0.185993939145	0.0652348485637	0.0787397832311	0.050136785565	0.0250927717171	0.069931082687	0.0142540076889
t	0.00302603431721	0.00302616910456	0.00141659185083	0.00303966625514	0.0194791837749	0.039447830834	0.166276826917	0.118593126371	0.157104305754	0.157879882048	0.0512275627652	0.0710180064104	0.038656248195	0.059012122319	0.0897277560934	0.0210686829832
a	0.00298448008067	0.00175462618414	0.0014911812848	0.00221354764895	0.022576927134	0.031115753078	0.129232210752	0.125577167964	0.147682677865	0.188150572683	0.0664119141217	0.0876409152901	0.0548206733317	0.0788448580097	0.0404083280633	0.0190941607822
t	0.00167749050043	0.0051268965252	0.000778020447639	0.00121282109256	0.0128467312543	0.0375956288727	0.105634729691	0.103291120048	0.132900041555	0.207365104394	0.0678961651206	0.0855553840634	0.0766647389506	0.0642339582599	0.0725508907875	0.0246702605449
a	0.00120912548115	0.00617763576295	0.000436578698786	0.000820166022687	0.00792694095543	0.0359223079509	0.086881504377	0.0761814937427	0.125519016685	0.219011602965	0.0838284915869	0.0964911190345	0.0934186978409	0.0607756060953	0.0810143761968	0.0243853302336
