 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.573427132958	0.119312512674	0.0905402859108	0.0355016720045	0.0132904552748	0.0266606485849	0.141267301493
o	0.403413202485	0.279086818491	0.173733876504	0.0670527130534	0.0131239726865	0.010321186918	0.0532682443315
n	0.249581734635	0.316044080264	0.228220559048	0.146887281767	0.0189614485308	0.0156692693479	0.0246356466451
à	0.152398622461	0.263684225921	0.298709239629	0.233844385846	0.0234654169149	0.0174270053724	0.0104711155519
b	0.0743150217047	0.377452972934	0.285054255855	0.226204211047	0.0194196300263	0.00674969711386	0.010804203515
b	0.089387233067	0.540716372605	0.157989189684	0.171783761574	0.0167850365682	0.0035592134137	0.0197791747178
e	0.0845683244017	0.629002144868	0.149372840115	0.106960455302	0.0103728774017	0.00171771864611	0.0180056158488
t	0.0447908352266	0.605940535156	0.224596598801	0.0818860379007	0.022226171264	0.0117804142444	0.0087793867867
o	0.0213599527004	0.524172013219	0.286039957143	0.124032597487	0.0254842230836	0.0151912890612	0.00371998071958
a	0.00801481719137	0.33027964592	0.310518306828	0.256399165202	0.0739837366655	0.0146021768091	0.00620219432318
t	0.00586306103014	0.174316651087	0.226202594043	0.328312368554	0.102570995982	0.14152423353	0.0212101180324
s	0.0423149940167	0.179578330262	0.122931508277	0.307682051938	0.0704859338207	0.204321742997	0.0726854423388
è	0.0519612243667	0.189132026534	0.0782837387217	0.364081123579	0.0821367674336	0.147120924764	0.0872842014303
k	0.0548247872567	0.195550968625	0.102804171861	0.328504546244	0.107386553345	0.157598675153	0.0533303095414
o	0.0945638574222	0.210958675587	0.110427635574	0.254272145133	0.149309765582	0.123138009271	0.0573299212071
r	0.0805888357507	0.175897569801	0.0625727302653	0.227948640738	0.214791395241	0.162582806497	0.0756180197957
à	0.0369035572847	0.133572903347	0.0356835766558	0.184593192853	0.297861997127	0.246035873652	0.0653488793786
s	0.0378190190591	0.108476413377	0.0281860029559	0.14551494601	0.329867487909	0.279239816717	0.0708962949062
i	0.0400819587311	0.10556713248	0.0304627440254	0.0953148164827	0.31441686217	0.263723035239	0.150433445649
t	0.0191259023295	0.0980907746219	0.0228068152001	0.0541602862129	0.32879337537	0.30899660308	0.16802625127
è	0.0101005058091	0.0540277577475	0.0164621280284	0.0525438716516	0.319845311103	0.42175729416	0.125263151177
l	0.0651098474498	0.0410839423568	0.0148551909833	0.0515058590311	0.248472678768	0.485830485387	0.0931420020323
i	0.0840614500845	0.0406632685615	0.0148942240684	0.0328249619082	0.167672389323	0.480344818129	0.179538873651
à	0.028998781119	0.0302102705492	0.0147948129775	0.0650288804781	0.155367547508	0.432333976992	0.27326571991
s	0.0101173390024	0.0142253085591	0.00835066345165	0.0657336070447	0.144564423569	0.516049972146	0.240958691123
p	0.056236370176	0.0208580387456	0.00716809835468	0.0260836152533	0.0802020545243	0.570453309249	0.238998519069
r	0.192408636156	0.0280327384744	0.00694702060089	0.0128434970118	0.0329175236294	0.454637447016	0.272213133248
o	0.186096393161	0.0189370909602	0.004235763379	0.00622430681227	0.0169868580051	0.288843793959	0.478675777739
</S>	0.0941642168985	0.0103010231234	0.00372613208355	0.00487854860114	0.0139961100156	0.213078947309	0.65985499587
