 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.347663280138	0.368127363499	0.013648306921	0.0158743243515	0.00950635556892	0.00356972725863	0.0869184834931	0.00650073763416	0.00692826879303	0.14126315997
i	0.268884426313	0.550851585766	0.0550864431117	0.0169863024315	0.00430747208117	0.00281811636117	0.0300722562493	0.00219284375114	0.00373086612439	0.0650696846014
i	0.157231023274	0.642473957255	0.114050847071	0.0182386745001	0.0115506543	0.00432870073243	0.0221722836278	0.000786246173188	0.00142237290433	0.0277452351154
p	0.108547361247	0.521980693378	0.146530914157	0.0730181300134	0.0875191236345	0.0145847437034	0.0258081068782	0.00139329042421	0.00749207266096	0.0131255593277
à	0.110799938914	0.400839826086	0.201671334519	0.126886932138	0.112298896054	0.0152936582522	0.0149617042793	0.00155698794414	0.00935353484205	0.00633718206357
s	0.07101993737	0.413698507562	0.250479078306	0.136922063113	0.0872195148847	0.00892858871525	0.00792651582011	0.00323899021506	0.0112600647969	0.00930674497761
t	0.0557115195869	0.343505959387	0.327513425569	0.107138802601	0.0742654721962	0.0422672929053	0.0220881530366	0.00379923591198	0.0119050806278	0.0118050795995
a	0.0514441199796	0.279365945596	0.346615362523	0.16366376143	0.0727020771621	0.0510048756726	0.0239461666816	0.00133468861835	0.00407008913386	0.00585292715307
ì	0.0268498801327	0.187467704392	0.226750405574	0.367418602943	0.138897281694	0.0220827416348	0.00905575845135	0.000678215690569	0.0133592023533	0.00744019642781
c	0.0304167026187	0.105017961564	0.143284108058	0.422494023581	0.188716883725	0.0159250183584	0.0308731701729	0.0225060166271	0.0287169327075	0.0120491591016
h	0.044027285933	0.114666739161	0.191231090619	0.32396969166	0.151471088308	0.0502381657461	0.0598996663478	0.0297574974369	0.0220097338797	0.012729030765
e	0.0346818710161	0.0856175164451	0.191531987277	0.288088787153	0.247949919169	0.079404969488	0.044371042309	0.0110802852845	0.00825834111688	0.00901528675113
t	0.0245824658214	0.0635604490932	0.15544414903	0.248043308651	0.372348173123	0.0541791325953	0.0394786431563	0.023635812962	0.011976742039	0.00675113375587
e	0.0205654872619	0.0572164433795	0.135979628333	0.221158790417	0.409732952441	0.0660605663251	0.0405490882334	0.0298002174318	0.012901610696	0.00603522374375
l	0.011228228282	0.0333370984783	0.0913791027365	0.226371114606	0.41847449188	0.0801047598684	0.0398307660911	0.0518541506469	0.0273376060452	0.0200826771797
ì	0.00921169846106	0.0236123132955	0.0838285252277	0.226396205902	0.33053950876	0.102626900709	0.0737500904637	0.0705248817823	0.0483215923264	0.0311882846201
s	0.00735618116052	0.0209623957246	0.0697925102692	0.190801279287	0.351632299987	0.119712052923	0.0964696993879	0.0555097933008	0.0578858707652	0.0298779175976
o	0.00543909313964	0.0177537276093	0.0473166551382	0.1267679183	0.378651983062	0.178810066108	0.100161033629	0.0671838925003	0.0531329015397	0.0247827238859
n	0.00421763091988	0.0111524383579	0.0229869741645	0.0826754780808	0.314568632734	0.259153729493	0.088771462643	0.1208476779	0.0778122404597	0.0178137413813
t	0.0178281874182	0.0125758015746	0.0199964374448	0.0406516497029	0.259921485338	0.240145613288	0.156723545414	0.1402247181	0.0816767348546	0.0302558396738
a	0.0203878390922	0.0101630615157	0.0171042584286	0.0358820614876	0.190580089813	0.246719904803	0.256412330471	0.1346261425	0.0483310664762	0.0397932595866
à	0.00696522431227	0.00415412839346	0.0133609407462	0.0310287464363	0.130131121498	0.262313614123	0.220801036624	0.1763217913	0.10978759573	0.0451358079813
l	0.00340717577011	0.00640789593025	0.0160664811208	0.0282649634126	0.126854371139	0.225293912323	0.184743784475	0.194224079433	0.170492965757	0.0442443812742
a	0.0023361448661	0.00740162116286	0.0132998421382	0.0314036892631	0.118175288926	0.173781991094	0.240915839625	0.204982317811	0.162309523948	0.0453937527714
t	0.00289987238526	0.00588644467127	0.0126323979883	0.0248185864712	0.0770643831487	0.125453094551	0.265835780875	0.259051988604	0.178899579274	0.0474578887938
o	0.00306904765712	0.00542055868945	0.0116672184509	0.0199074650996	0.0826421471139	0.077955392097	0.206970345758	0.352925936201	0.192080789163	0.0473611196879
ì	0.00114670789443	0.00231989595466	0.0132853661701	0.0110585026823	0.0894520981078	0.044362633019	0.148142291053	0.412296953	0.218562782041	0.0593727779366
c	0.00569011689145	0.0135455249376	0.0244658020417	0.0203072615987	0.105839066701	0.0401979957597	0.130123384818	0.383436278	0.222889737374	0.0535048355529
h	0.0124517558712	0.0191188260955	0.0224637065379	0.0257031776069	0.106340757534	0.0593197629799	0.207374778673	0.321831037	0.171005429371	0.0543907723443
a	0.00946808640743	0.00839997610442	0.0106478046056	0.0117000766999	0.0463543803847	0.0495563193744	0.208639305855	0.226828095267	0.25803164877	0.170374300608
v	0.00433034876704	0.00485227601673	0.0119450266918	0.00683661782995	0.0228874396589	0.0243130625633	0.123023641282	0.219089123089	0.386465907257	0.196256546396
à	0.00261895255319	0.00366325324444	0.0126795933049	0.00563812589083	0.015624151231	0.0169182992702	0.0992677857449	0.210019531496	0.483754857752	0.149815446592
l	0.00419092853173	0.00493671879401	0.0207784571016	0.00504749880341	0.0127999519643	0.0140715150453	0.0918889448659	0.174811329899	0.527784131251	0.143690523371
o	0.0048811675259	0.00558207402301	0.0248387319582	0.0072487643787	0.0136114271583	0.0142192908486	0.106248407018	0.164206030693	0.430145657284	0.22901844603
n	0.00208463791682	0.00301299751101	0.0106662341741	0.00608953588042	0.0093343403066	0.0116494559865	0.0868414716487	0.136955277291	0.423325904628	0.310040131743
t	0.00523494806092	0.00625782239454	0.0076430883871	0.00546402286011	0.0101009212979	0.0262813467612	0.106580344663	0.178671592764	0.365196926009	0.288568972448
a	0.00624599866724	0.00672542691533	0.00640103674843	0.00480749844936	0.00878020435571	0.0290868896029	0.106471800295	0.154117992855	0.223356816803	0.454006332949
</S>	0.00340898041067	0.0037212660896	0.00382552822531	0.00282264642166	0.00509865209446	0.0160244278473	0.0644689633578	0.100403703728	0.200651139902	0.599574696475
