 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.714494701113	0.128973885211	0.0193313083832	0.0137854196079	0.00316948239456	0.00227765446641	0.00967196898894	0.00942636564852	0.0988691870827
s	0.664024863624	0.19744727068	0.015455720836	0.00941541032937	0.00248593593669	0.00164256019358	0.010843294669	0.00714130918385	0.0915436238147
o	0.629781272706	0.232464038073	0.0225285957085	0.00917024603322	0.00267647976471	0.00126028882096	0.00854313208773	0.00520236604003	0.0883735767284
t	0.568293790856	0.243978368158	0.03025557373	0.0493866821997	0.0101863259021	0.00407184362088	0.00611320971748	0.00769822875729	0.0800159641296
r	0.546865148415	0.183798557933	0.0317650449033	0.0653974586132	0.0224910144894	0.0563860568599	0.00582304580571	0.00841928381941	0.0790543710255
a	0.516663372326	0.244518879458	0.0659761089211	0.0318385073864	0.0234717602498	0.0704119127757	0.00470627298617	0.0042536247728	0.0381595419681
ù	0.284442725381	0.491916647819	0.100677262207	0.0202854981381	0.0143608222053	0.0418831569691	0.0172897908014	0.00485118654237	0.0242928939612
d	0.117182462974	0.490419331766	0.140697675169	0.0939763554554	0.0161600693678	0.0399151533422	0.026910097553	0.0600906964807	0.0146481520944
i	0.0626515073517	0.267776986482	0.333368100256	0.177132739785	0.0350515844106	0.0217338114163	0.0158516859755	0.0765747705399	0.00985881084382
è	0.0279075569617	0.182979035494	0.482509273619	0.169444730262	0.0351494928835	0.053948440613	0.0181377848211	0.025977010533	0.00394667294137
n	0.0117967195946	0.145597450478	0.383701200473	0.237730264297	0.0292081072078	0.0854475947731	0.026335890997	0.0726086175307	0.00757415874916
g	0.0265558941222	0.0792023902657	0.253928524984	0.323135976642	0.0388743651893	0.120065156845	0.0468423255638	0.0928114525162	0.018583909208
r	0.0955429792931	0.0356478736909	0.186086495328	0.312125969754	0.0357349785431	0.175801852996	0.0823435965225	0.0455473985112	0.0311688531715
a	0.0990795886229	0.0180492840092	0.144485976149	0.333502258791	0.134103127781	0.138754105973	0.0782065258875	0.0257558382199	0.0280632913464
m	0.0367901702789	0.014523461672	0.104763799836	0.391885686044	0.197094612194	0.077145578155	0.0501316436452	0.112414878492	0.0152501446708
m	0.0679175571654	0.0103789004005	0.05496576295	0.343154480795	0.120516689771	0.119099323845	0.0686497989791	0.145025084716	0.0702923895195
è	0.0759965862271	0.00483840787401	0.0477781745347	0.326124700598	0.10571603603	0.161921987022	0.12204462512	0.0550917789839	0.100487707871
n	0.048455794377	0.00499688034384	0.0675625215716	0.377896802333	0.110246718477	0.113636051674	0.127574600465	0.0946657244279	0.0549649203458
o	0.0392429170682	0.00476078276383	0.0607154528665	0.314995670378	0.226748191292	0.100280744805	0.108906464315	0.110217866212	0.0341319278347
p	0.0145374037761	0.00382903808746	0.0391440512942	0.293244521659	0.290977798211	0.101852600382	0.096507656725	0.135119985048	0.0247869459826
u	0.00625812443784	0.00378910242274	0.0280117469407	0.28636657942	0.297736972517	0.110727224994	0.107446262288	0.142535979323	0.0171280149194
s	0.00419380171807	0.0076443928223	0.0223982546536	0.240574257807	0.316333512279	0.125356927985	0.101686140223	0.154567476311	0.027245262825
s	0.0108626047885	0.0087661488051	0.0201926386645	0.193150097336	0.2919706814	0.164348594582	0.0896322575543	0.175641679749	0.0454353299003
è	0.0111694631159	0.00351990428534	0.0109401495322	0.104992124579	0.271622793027	0.243138391817	0.171877173851	0.128516389226	0.0542236249588
n	0.00546251774257	0.00306328725376	0.0083379137834	0.0826012886597	0.202935625702	0.266982258895	0.20239734955	0.182235835102	0.0459839265463
a	0.00357406602219	0.0029377989182	0.00994557826059	0.111856569693	0.169608317701	0.271103566348	0.210397324117	0.159682125643	0.0608946588221
p	0.00236840748424	0.00261130740208	0.0108983983783	0.103378971838	0.1377768709	0.252575490232	0.264943329239	0.161650459217	0.0637967698274
o	0.00217215017639	0.00301580937357	0.00989215937273	0.102513132538	0.112754503367	0.235417257489	0.308844167213	0.170430507499	0.0549603129358
è	0.00107281334744	0.00185836178754	0.00531210213851	0.0837975333445	0.087282061187	0.249571008323	0.374625916538	0.143175999026	0.0533041940999
t	0.00167250611794	0.00423088064573	0.0099633228539	0.082873986796	0.0734715098603	0.243327424522	0.333627252873	0.216802574655	0.034030522132
a	0.00186015721827	0.00521863014335	0.0135947914114	0.128812295162	0.0631126556601	0.175166573284	0.285204660784	0.226330415772	0.100699796468
d	0.00385509057122	0.00553501539056	0.0197311924671	0.119117530489	0.0537585429	0.116789532938	0.323492052061	0.235844921957	0.121876113156
i	0.00472092313994	0.00567979731149	0.021134437539	0.110702711832	0.04861968286	0.0958875988527	0.310862441887	0.257289625952	0.145102795919
k	0.00322933557463	0.00378710288913	0.0135297832116	0.0977420064663	0.03836533792	0.0919191315576	0.259979043829	0.337027141424	0.15442112344
ò	0.0024709623867	0.00274948569221	0.00927344776618	0.0506776739578	0.0253644429213	0.0790038451396	0.24052371861	0.504791443561	0.08514496508
m	0.00159138823765	0.00200019716878	0.00675452997544	0.0650641683636	0.0188733139418	0.0535980239336	0.257732839517	0.494746227967	0.0996392996733
m	0.0154709036163	0.00572503971787	0.00629799998098	0.0919758401625	0.0266391657723	0.101793889189	0.276135241686	0.323991761262	0.151970159517
a	0.0194708812372	0.00598672787105	0.00312870265118	0.0598911990373	0.0208946976746	0.106770804304	0.213858621895	0.178098776714	0.391899584618
</S>	0.0099152362731	0.00308654255996	0.00246181968171	0.0395126290443	0.0129493382755	0.0642822297959	0.143414224147	0.124563674187	0.599814294309
