 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.579703386568	0.151492656719	0.129286103418	0.0155923211549	0.0109366419751	0.00396663935837	0.0159329336101	0.0930893081195
g	0.401605449496	0.225176453797	0.202940524343	0.110583436012	0.0107126472399	0.00680464163137	0.00859868876919	0.0335781524495
r	0.289155446449	0.291017857539	0.235071143759	0.146942641303	0.0104636158586	0.0071194781311	0.00605239890734	0.0141774108394
a	0.24699838315	0.357656646046	0.243622462553	0.127253693234	0.0112028498369	0.00442835069183	0.00205066421755	0.00678695280326
t	0.173744798641	0.352281760349	0.250002723618	0.159801965263	0.0191084955243	0.011298239687	0.00431532885262	0.0294466926761
s	0.0866502904963	0.448155898916	0.273683257349	0.115524586496	0.0178079957468	0.0140005559935	0.00506320981165	0.0391142025526
a	0.0499314937193	0.412825361772	0.324453461326	0.165137217616	0.0152895916116	0.00692922215342	0.00181399276106	0.0236196476212
è	0.0482283418582	0.183809457411	0.449056373442	0.239570919805	0.0474671612505	0.0149446250865	0.00105852227509	0.0158645801246
n	0.0429478279794	0.0916048249977	0.444004380147	0.202167643802	0.117042301583	0.0394234042862	0.0423763764737	0.0204332249667
a	0.0329236731904	0.0630350707496	0.272678012022	0.337265372067	0.171170138934	0.0444930317421	0.0563803206286	0.0220543766218
n	0.0223263731628	0.0284474837122	0.170111738501	0.409711604462	0.192651906138	0.0329689489274	0.0853781302169	0.0584038171398
g	0.0314825805969	0.0725380426561	0.124121711287	0.248131338674	0.228956062433	0.0793738292778	0.0978150300056	0.117581401123
r	0.0448471003251	0.106656274272	0.0840912465957	0.168115740921	0.290095474011	0.115310600261	0.0491120954819	0.141771464119
à	0.0319280810492	0.0599040188169	0.0687382265986	0.20932506399	0.265036167977	0.142915445267	0.0997899635006	0.122363032768
m	0.0450085557308	0.0390555703919	0.0747118631662	0.192691746703	0.194510713566	0.137330557296	0.21778112714	0.0989098700293
m	0.0652971784252	0.0392660062153	0.0867587750721	0.102691963443	0.256240777789	0.123863729688	0.193263616513	0.13261796321
a	0.0417786963041	0.0356797203049	0.0855228503394	0.12511326235	0.269858235378	0.213674760322	0.0895047169177	0.138867766497
a	0.0167315114286	0.0237924066284	0.0597545432639	0.18794698305	0.184938392775	0.321680292371	0.115370917233	0.089784950519
d	0.00975672063959	0.00992587443798	0.0253344114741	0.158957332667	0.143959824358	0.300215369657	0.298289459258	0.0535609993197
r	0.0255705182233	0.0103865496945	0.018136584972	0.119539504166	0.128207860819	0.248015032619	0.352638935286	0.0975050129332
e	0.0271971721356	0.00946701033217	0.0143038889621	0.110724634309	0.0931440053703	0.261256228153	0.287599377162	0.196307681278
f	0.013633585213	0.00517533401653	0.00732276284685	0.0848082668198	0.0568356660208	0.205854918464	0.429344882921	0.197024570093
ù	0.00891357003426	0.00362093895484	0.00505591893595	0.0770490738504	0.0398344677403	0.154689766775	0.58566969364	0.125166542831
m	0.0309453230686	0.00706185804288	0.00663778789098	0.0628451863205	0.0364172789734	0.111120174012	0.64845549388	0.096516879037
m	0.0541933034875	0.00994134804696	0.00712817428966	0.0259892704625	0.0701185381911	0.128506037415	0.501995598093	0.202127713967
u	0.0350274419586	0.00711479175731	0.00617063324666	0.0144345243701	0.063170749104	0.146073232264	0.264271912784	0.46373669265
</S>	0.0187046029073	0.00595776699015	0.00651915429949	0.0124165582504	0.0350517822024	0.104967459504	0.200283552322	0.616099106325
