 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.579703386568	0.151492656719	0.129286103418	0.0155923211549	0.0109366419751	0.00396663935837	0.0159329336101	0.0930893081195
g	0.401605449496	0.225176453797	0.202940524343	0.110583436012	0.0107126472399	0.00680464163137	0.00859868876919	0.0335781524495
r	0.289155446449	0.291017857539	0.235071143759	0.146942641303	0.0104636158586	0.0071194781311	0.00605239890734	0.0141774108394
a	0.24699838315	0.357656646046	0.243622462553	0.127253693234	0.0112028498369	0.00442835069183	0.00205066421755	0.00678695280326
t	0.173744798641	0.352281760349	0.250002723618	0.159801965263	0.0191084955243	0.011298239687	0.00431532885262	0.0294466926761
s	0.0866502904963	0.448155898916	0.273683257349	0.115524586496	0.0178079957468	0.0140005559935	0.00506320981165	0.0391142025526
a	0.0499314937193	0.412825361772	0.324453461326	0.165137217616	0.0152895916116	0.00692922215342	0.00181399276106	0.0236196476212
è	0.0482283418582	0.183809457411	0.449056373442	0.239570919805	0.0474671612505	0.0149446250865	0.00105852227509	0.0158645801246
n	0.0429478279794	0.0916048249977	0.444004380147	0.202167643802	0.117042301583	0.0394234042862	0.0423763764737	0.0204332249667
a	0.0329236731904	0.0630350707496	0.272678012022	0.337265372067	0.171170138934	0.0444930317421	0.0563803206286	0.0220543766218
n	0.0223263731628	0.0284474837122	0.170111738501	0.409711604462	0.192651906138	0.0329689489274	0.0853781302169	0.0584038171398
g	0.0314825805969	0.0725380426561	0.124121711287	0.248131338674	0.228956062433	0.0793738292778	0.0978150300056	0.117581401123
r	0.0448471003251	0.106656274272	0.0840912465957	0.168115740921	0.290095474011	0.115310600261	0.0491120954819	0.141771464119
à	0.0319280810492	0.0599040188169	0.0687382265986	0.20932506399	0.265036167977	0.142915445267	0.0997899635006	0.122363032768
m	0.0450085557308	0.0390555703919	0.0747118631662	0.192691746703	0.194510713566	0.137330557296	0.21778112714	0.0989098700293
m	0.0652971784252	0.0392660062153	0.0867587750721	0.102691963443	0.256240777789	0.123863729688	0.193263616513	0.13261796321
a	0.0417786963041	0.0356797203049	0.0855228503394	0.12511326235	0.269858235378	0.213674760322	0.0895047169177	0.138867766497
u	0.0167366416053	0.0237768109848	0.0594865806507	0.188054449477	0.184226752308	0.322817603771	0.115466853653	0.089434319319
d	0.00974809788355	0.00985939105196	0.0247725308752	0.157843673319	0.143064008903	0.302441534057	0.299082194484	0.053188582793
e	0.00757890662025	0.00531829569461	0.0124023478622	0.198434521676	0.115842791194	0.257634625019	0.345289498361	0.0574990278643
r	0.00473315046528	0.00241790703753	0.00750923682853	0.201036828442	0.076550795878	0.225476487126	0.403585025654	0.0786905934648
f	0.0277275181511	0.00924410359691	0.0141027916995	0.0933411820369	0.0669019344127	0.182788907029	0.455807220018	0.150086364638
ù	0.0336738858775	0.0116821747797	0.015807322098	0.048274093743	0.0585548767282	0.18571983903	0.446268315473	0.200019499519
m	0.0408543807461	0.0144878745513	0.0123494645841	0.0286373980997	0.0502061503201	0.12516408923	0.567404455158	0.160896189246
m	0.0563917475276	0.0172808306818	0.0111869369734	0.0168974134845	0.08812797086	0.134442227378	0.446125151119	0.22954773093
u	0.0336628332309	0.0104156587016	0.00834420563446	0.0124522827457	0.0756273850223	0.152552368367	0.24337717374	0.463568095085
</S>	0.0190361729164	0.0088111102112	0.00893804449423	0.0124439014672	0.0430402799145	0.114569975693	0.19179655282	0.601363949543
