 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.479716492038	0.145884073089	0.0493165937823	0.057218031427	0.056910699761	0.0423512235739	0.16860287476
a	0.595507036013	0.176505396962	0.0478056134264	0.055068919121	0.0264802627691	0.0385912642134	0.0600415180393
n	0.537166777264	0.267038254144	0.0371726369842	0.0900560525177	0.0165501226162	0.0173250326576	0.0346911487648
o	0.421293043481	0.371952814706	0.0447065020497	0.103525897618	0.0134191305918	0.0104121162846	0.0346905298714
n	0.351473592635	0.341074494323	0.141861782009	0.0792015470543	0.0108542808223	0.0385619292005	0.0369724032191
ò	0.266411534086	0.381896448072	0.194949356203	0.0721738491201	0.0091088020629	0.0475448176154	0.0279151971591
n	0.241233289529	0.423393182395	0.175620050021	0.04866560751	0.0119584669931	0.0762713902247	0.0228580203245
t	0.227316243172	0.386625452392	0.221800825667	0.0399763102587	0.011503246413	0.0858321347495	0.0269458028192
a	0.224280087553	0.346065885511	0.265216063252	0.0725438749016	0.0238936530617	0.0415196305775	0.0264808112697
t	0.132890636044	0.271081339817	0.312707004982	0.109683115774	0.0676563979939	0.0667577511809	0.0392237520808
a	0.102587433229	0.216166299815	0.308191444116	0.161145184705	0.108554314031	0.0657456361297	0.0376096699562
s	0.0798386834487	0.132931030348	0.288367917212	0.230389465082	0.143896382344	0.0533367269074	0.0712397617893
ì	0.0756234742306	0.068713430344	0.270139828604	0.286388851074	0.163965088248	0.0525667738167	0.0826025113991
n	0.0724448051465	0.0504596749178	0.243233143061	0.329668181025	0.131563938883	0.11421038921	0.058419821029
n	0.0348908319785	0.0566396180144	0.22994147888	0.317650293775	0.146598800361	0.150273775111	0.064005171743
e	0.0242730046706	0.066353750299	0.161926434557	0.304381471558	0.295376008587	0.092199293589	0.055490022981
f	0.0171658791339	0.0425969849752	0.10681983472	0.329605543829	0.316496624062	0.145607209414	0.0417079160203
a	0.0131794092282	0.0224095759804	0.0966015615417	0.320431454786	0.311208257421	0.187801409835	0.0483683276001
n	0.00640280536285	0.0131835261934	0.070709668556	0.240378473769	0.337387300407	0.254696858765	0.07724137134
o	0.0034261119448	0.0105142123803	0.0515769133811	0.186471076756	0.388484029402	0.280042861475	0.07948479622
ò	0.00261282936546	0.00815230442938	0.030188353274	0.237763975599	0.437006975167	0.232434306212	0.05184125585
k	0.0019905790873	0.00549619923921	0.065831684081	0.288202946524	0.319290669556	0.276255129991	0.0429327988267
a	0.00140681654606	0.00555457728854	0.119802960008	0.206934697019	0.197017358452	0.364489872064	0.104793722042
v	0.0273327766919	0.026953057401	0.0840313281113	0.105702576706	0.181000824351	0.462776800488	0.112202640281
r	0.0359772424543	0.0403240844623	0.0782576974958	0.0472894432353	0.182519242717	0.511625590229	0.104006708294
è	0.0124333346744	0.0207789203987	0.0750880017575	0.0271996058738	0.0986757817723	0.579117835676	0.186706524331
c	0.0086814822646	0.0368884378876	0.0428237243916	0.0892256997123	0.0730670806241	0.570644860412	0.178668719744
h	0.00737941156263	0.0488777737362	0.0752264075074	0.123200942603	0.113840848575	0.393537804617	0.237936806981
i	0.0029499192741	0.0233098591906	0.0708099323448	0.0671316061026	0.0948015723467	0.235810839766	0.50518626806
</S>	0.00186299215764	0.0121316939917	0.0383972778459	0.0381644505537	0.0537555934059	0.195654898283	0.66003310303
