 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.485696020473	0.284522885607	0.005501094939	0.00188284571876	0.00525326686858	0.000991868499122	0.00642441360873	0.00241260847532	0.00278128302917	0.0142549133566	0.0523603541305	0.137918448999
j	0.398979467851	0.385840675807	0.015403638713	0.00767351918943	0.0106673899363	0.00160929686958	0.0104351155244	0.003404926013	0.0123489936613	0.0175069938109	0.0261435875244	0.109986413222
i	0.41874655639	0.388254016152	0.0612698630643	0.0117056179318	0.0126713798112	0.00183381077917	0.0117799277196	0.00371560568567	0.0155420191482	0.0170773060939	0.012121247263	0.0452826582414
n	0.376448396657	0.4155075974	0.140424074581	0.0102502712506	0.00607763931253	0.000971757221297	0.00408739368399	0.00149898263492	0.00560923856004	0.00682640558393	0.00465146840615	0.0276467768566
è	0.238144230104	0.49904429343	0.155194477354	0.0099093503246	0.00377409719255	0.000998261725008	0.00181539275457	0.00126382361439	0.00239616141186	0.00412835093475	0.00252568782502	0.0808058776631
k	0.162654166966	0.531165787963	0.125948769385	0.0353642785333	0.0161548925642	0.00415203515608	0.00898944610551	0.00786792978517	0.00165168346146	0.00575808719286	0.0019641279883	0.0983287984903
a	0.148009950685	0.356944368248	0.309565403662	0.0581484987218	0.0236825209054	0.00814582555918	0.0133454913875	0.011261001212	0.0024422983748	0.0100999511598	0.00313147979005	0.0552232080601
è	0.0644572892589	0.283298353075	0.419506820487	0.0920976576126	0.0147407152756	0.00722260231744	0.0103010467137	0.0085415396357	0.00513420085655	0.0410485774097	0.00612019151471	0.0475309986099
n	0.0427075422388	0.243897313346	0.349915951429	0.181959734003	0.026476547245	0.0183452086593	0.0154574474092	0.020875538048	0.00771774471095	0.0487995135442	0.00530728471484	0.0385401689546
e	0.0435635863585	0.116181262485	0.40112891981	0.261428171788	0.0502987746937	0.0317553494771	0.0176623450695	0.0282313273848	0.00605095622335	0.0195575320108	0.00207859719304	0.0220631854524
k	0.0369486920431	0.053100091125	0.35291758649	0.315515550556	0.0930955797432	0.0266501541417	0.0174953113489	0.0223825245058	0.00587554304513	0.0297489977515	0.0236620745825	0.0226079026515
a	0.0271894382504	0.028171542533	0.27413257365	0.353375738985	0.137450148374	0.0223319526606	0.016586947695	0.0177777485838	0.00697915798998	0.0395565844183	0.04409295457	0.0323551903693
p	0.0117553486662	0.0185534564957	0.241271774443	0.334787753995	0.185929510458	0.0250927327835	0.0119502476663	0.0222277861011	0.00926779510553	0.0357294614676	0.0559873061812	0.0474467888423
à	0.00562998588778	0.0159515888047	0.198251897121	0.338576038998	0.190593460127	0.0316345248845	0.0112191374954	0.0220191779152	0.0110620600985	0.0496582180496	0.059001772861	0.0664021191726
c	0.0179066624643	0.0283708207515	0.224167456087	0.353857305946	0.13254170085	0.0291125926348	0.00934686306247	0.0110198545816	0.00733742111553	0.0897817302225	0.0369955408218	0.0595620421126
e	0.0770337995191	0.0371096639954	0.217132391356	0.302640518929	0.176978013757	0.0345471075116	0.00948578747149	0.00754007854493	0.00483258297151	0.0818389089198	0.0175157538021	0.0333453753925
n	0.100398855766	0.0196343376052	0.133365113852	0.279184312656	0.247502878479	0.0507728510172	0.0155281965238	0.0232222217443	0.0299881360428	0.0536514501343	0.0239997873284	0.0227518487069
a	0.0540310571466	0.00885903810072	0.112925623927	0.204380238319	0.29611261714	0.0973818090524	0.0479769407413	0.0416196296348	0.0426084671776	0.0468486407441	0.0262084771324	0.021047463964
p	0.0196740903319	0.00640585242312	0.118371448098	0.112775388106	0.331609140187	0.120987707104	0.0873793418044	0.0466558391249	0.0388644759505	0.0429599143373	0.0518044799857	0.0225123217647
u	0.00728545260355	0.00415152230637	0.115651101885	0.0824349863487	0.303575551609	0.133562933055	0.112271533359	0.0423211464683	0.0365471996228	0.0589275380048	0.0795641267728	0.0237069097086
