 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.377627335901	0.252030908614	0.0998299778375	0.0294366012	0.0666172366294	0.00650585481378	0.0200644519294	0.147887638607
p	0.334238260421	0.224063043101	0.194909962914	0.06850462908	0.0592089402319	0.0185159005595	0.007861769925	0.0926975028234
e	0.293970314354	0.220602749458	0.206759610371	0.0903859884867	0.088563443568	0.0221768082905	0.00358619356864	0.0739549086839
t	0.212965653551	0.277844756886	0.221439964457	0.0970254533636	0.0822823692851	0.0117669091387	0.00397759798699	0.0926973274798
à	0.0976887202297	0.276969287662	0.358688886419	0.0975959067092	0.0576999646037	0.00835067118336	0.00407281447647	0.0989337822477
c	0.149493808437	0.279817266009	0.37915491874	0.0934502830164	0.0500083376408	0.00683724313098	0.00214392663527	0.0390942461106
i	0.189703241664	0.203461110905	0.367143543513	0.135513169772	0.0765427405169	0.00654128828803	0.00156896301681	0.0195259531204
a	0.108598037898	0.108411724732	0.423326498771	0.258126556991	0.0876752100643	0.00540782421451	0.000748208072584	0.0077059368949
k	0.0470318716482	0.0725557750842	0.380536667057	0.314335394997	0.0933586383301	0.0351229534153	0.0286634961078	0.0283952078911
è	0.0267201947639	0.102539798901	0.397238720886	0.203581074999	0.151798851337	0.0444697322758	0.0379789792465	0.0356726381263
c	0.0418576978564	0.188301708197	0.386422541562	0.157918200726	0.170532869095	0.0229258945053	0.0152481147754	0.0167929458954
c	0.0575681857201	0.242557018432	0.270335476587	0.199826544369	0.165123308294	0.0384344439004	0.0117182648111	0.0144367407651
i	0.0410942403819	0.172153872448	0.259434501996	0.276626488456	0.182727514987	0.0426196461495	0.00853423616403	0.0168094921376
a	0.0243616092565	0.0693575104337	0.330032047405	0.368661204752	0.154935395192	0.0328658911758	0.00507710971101	0.0147092330679
a	0.00967063815459	0.0292033872683	0.329112759208	0.417142135584	0.124795323311	0.0676317930353	0.0107744240257	0.0116695472205
n	0.00399400595295	0.0122613731373	0.190837283496	0.297947921275	0.271465913717	0.0762669757451	0.0850454282286	0.0621811037494
d	0.0164300567473	0.10106845687	0.088822990892	0.165040590768	0.343714079352	0.097545798079	0.105801930995	0.0815761042591
ì	0.022325857581	0.130769033483	0.101876231331	0.123884824519	0.377767293984	0.148166269197	0.0519505113837	0.043259984589
n	0.0199182476869	0.0467335057596	0.093504427797	0.089425330773	0.457754632215	0.130756956439	0.117232157661	0.0446747371163
n	0.0734995094413	0.0239177262775	0.0511690780237	0.084709688791	0.355374810825	0.186335974993	0.150023662854	0.0749695356948
u	0.0817290720302	0.0148702165635	0.0585030126771	0.064003434777	0.218264578342	0.318696385731	0.123437649985	0.120495637754
n	0.0478361076224	0.0141597226486	0.0584641310181	0.040676776799	0.221964404072	0.29616483803	0.213798887262	0.106935122478
e	0.0359720757182	0.0133773439257	0.0403685050221	0.0422567989997	0.268458689215	0.231984561704	0.296435180621	0.071146840386
i	0.012230116072	0.00480570834349	0.0517382889366	0.0525956725499	0.186691270138	0.307450571442	0.30611234474	0.0783760365487
g	0.00825632141599	0.00459430670677	0.0609262620326	0.0387848515513	0.120520189526	0.308564930214	0.388940361247	0.0694127938962
e	0.00693943863009	0.00454304452867	0.0520781862346	0.0491393255684	0.186206348489	0.205590669278	0.397589252016	0.0979137543721
n	0.00258216536415	0.00200047619311	0.0320920699366	0.0486219388181	0.179383384531	0.136211337513	0.487983844272	0.111124789957
i	0.00123126483152	0.001073879672	0.0151260714399	0.028535010021	0.148670576325	0.0974583593268	0.565731874937	0.142172967439
t	0.00177863133046	0.000897911928572	0.0124558388859	0.0268384655521	0.130262181011	0.0663980072314	0.610788681826	0.150580286686
ò	0.00186801061426	0.000725119905181	0.0126833101928	0.0156732968215	0.0784323545597	0.122343310044	0.650032650609	0.118241943569
r	0.0233845836826	0.000497733983504	0.0125690383719	0.00900468601883	0.0548399836399	0.206248359148	0.592801940136	0.100653675023
i	0.0315204032032	0.00105616702079	0.0110637959961	0.00753845891774	0.0294564220666	0.168363964056	0.475974361045	0.275026426374
</S>	0.017285378831	0.00153293030183	0.00991168800282	0.00677642821657	0.0236251486833	0.125444835938	0.329374403122	0.486049183187
