 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.377627335901	0.252030908614	0.0998299778375	0.0294366012	0.0666172366294	0.00650585481378	0.0200644519294	0.147887638607
p	0.334238260421	0.224063043101	0.194909962914	0.06850462908	0.0592089402319	0.0185159005595	0.007861769925	0.0926975028234
e	0.293970314354	0.220602749458	0.206759610371	0.0903859884867	0.088563443568	0.0221768082905	0.00358619356864	0.0739549086839
t	0.212965653551	0.277844756886	0.221439964457	0.0970254533636	0.0822823692851	0.0117669091387	0.00397759798699	0.0926973274798
à	0.0976887202297	0.276969287662	0.358688886419	0.0975959067092	0.0576999646037	0.00835067118336	0.00407281447647	0.0989337822477
c	0.149493808437	0.279817266009	0.37915491874	0.0934502830164	0.0500083376408	0.00683724313098	0.00214392663527	0.0390942461106
i	0.189703241664	0.203461110905	0.367143543513	0.135513169772	0.0765427405169	0.00654128828803	0.00156896301681	0.0195259531204
a	0.108598037898	0.108411724732	0.423326498771	0.258126556991	0.0876752100643	0.00540782421451	0.000748208072584	0.0077059368949
k	0.0470318716482	0.0725557750842	0.380536667057	0.314335394997	0.0933586383301	0.0351229534153	0.0286634961078	0.0283952078911
è	0.0267201947639	0.102539798901	0.397238720886	0.203581074999	0.151798851337	0.0444697322758	0.0379789792465	0.0356726381263
c	0.0418576978564	0.188301708197	0.386422541562	0.157918200726	0.170532869095	0.0229258945053	0.0152481147754	0.0167929458954
c	0.0575681857201	0.242557018432	0.270335476587	0.199826544369	0.165123308294	0.0384344439004	0.0117182648111	0.0144367407651
i	0.0410942403819	0.172153872448	0.259434501996	0.276626488456	0.182727514987	0.0426196461495	0.00853423616403	0.0168094921376
a	0.0243616092565	0.0693575104337	0.330032047405	0.368661204752	0.154935395192	0.0328658911758	0.00507710971101	0.0147092330679
u	0.0096510849342	0.0290164861544	0.329382838302	0.415438846917	0.124783785877	0.0699388860753	0.0105198712423	0.0112682085514
s	0.00436629175689	0.0133818519941	0.194099309234	0.304655370106	0.265290810892	0.0856314038784	0.0780284170108	0.0545465534573
e	0.00237250567765	0.00753271218407	0.088991728956	0.219292889702	0.400749644431	0.107645637833	0.100382085642	0.0730328044884
n	0.00109929275927	0.00376471678853	0.0487652086347	0.171546315892	0.451390066317	0.104348038011	0.132742675159	0.0863436812988
d	0.0076411778786	0.0364335110906	0.0458501188229	0.087467600422	0.441221273879	0.124611942577	0.151751191786	0.105023176726
ì	0.0103977411706	0.0472515044553	0.0739236585676	0.064332420574	0.406719735493	0.214794343998	0.0995544609287	0.083026141842
n	0.0158868340894	0.0175039344514	0.0598152850845	0.0445694114247	0.411445490898	0.201417703245	0.178641066243	0.0707202820007
n	0.0665113745886	0.0108443107237	0.0338044147535	0.0461969862549	0.303149555366	0.222147969455	0.213327789081	0.10401761148
u	0.072514410983	0.00785323100821	0.0338742561268	0.038511816545	0.163336929055	0.309719554724	0.170477359827	0.203712461187
n	0.0416661774791	0.00938709845104	0.0311960534221	0.0245434467337	0.151410782814	0.26524453376	0.287453001742	0.189098923809
e	0.0306397013181	0.00939016463491	0.0226603174751	0.0247811827381	0.188844701247	0.197851135847	0.405439839754	0.12039296895
i	0.0103709675058	0.00331971921009	0.0286548498111	0.0311270358562	0.137590775016	0.242468820652	0.420314427758	0.12615339525
g	0.00656320535153	0.00304725063591	0.0379000190467	0.0249085194887	0.0823512501053	0.257031328573	0.488374759253	0.09982363835
e	0.00529083367183	0.00295347539768	0.0360643931171	0.0368969196116	0.141645804237	0.180838714065	0.470854547664	0.12545529075
n	0.00200854539826	0.00131324741049	0.022661379052	0.0378995858325	0.138548446212	0.107351732056	0.552515768468	0.13770128927
i	0.00137218467166	0.000960645792077	0.0118656887479	0.0210793031631	0.11740064399	0.0783744320312	0.608990225556	0.159956882743
t	0.00185779450851	0.000881472294352	0.0101053807803	0.0189864837827	0.107657895948	0.0528780134096	0.643862791252	0.163770174554
ò	0.00166834094936	0.000613669301488	0.00991635024919	0.011105867101	0.057172322332	0.107801294165	0.692432290084	0.119289848158
r	0.0211904526204	0.00054446922592	0.00996915145506	0.00692760843607	0.0389712897307	0.192419458037	0.623421832695	0.106555708019
i	0.029111199357	0.00149115982987	0.00840751354249	0.00638040610729	0.0192791861022	0.154601780815	0.477638721065	0.303090016306
</S>	0.0168969174953	0.00229940437478	0.00752267426944	0.00577119559695	0.0138303929691	0.108011106812	0.317148778282	0.528519524153
