 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.555474938402	0.169993253823	0.0566245235323	0.0782447774992	0.0113382258335	0.00454500060624	0.00297499571797	0.0114115724359	0.013095889734	0.0962968133044
p	0.415295634041	0.328149844008	0.0622583471574	0.0780683725294	0.0127308742903	0.013824902847	0.0133103264665	0.0369761159614	0.00580724724554	0.0335783221252
è	0.248248883747	0.564659726136	0.0477818932525	0.0294336307004	0.0146394853305	0.0173652785442	0.0165695712117	0.0454768386772	0.00335886134897	0.0124658201701
n	0.116913949714	0.670441713539	0.0595102744375	0.0232459980337	0.0553785722846	0.0186228690224	0.0112933947088	0.0282536280999	0.011302119636	0.00503747082462
s	0.0639249920685	0.67689243134	0.0696827060325	0.0505062527546	0.0681180793489	0.0217822235894	0.00964525835322	0.0224291006043	0.0139363438233	0.00308260242869
e	0.047970276416	0.567164632313	0.242849300897	0.0657228171969	0.0461659754133	0.0124009139085	0.00364771638844	0.0076903270333	0.00469413788989	0.00169389009779
t	0.0485445911391	0.443784866638	0.344888263032	0.047417033257	0.0496625913313	0.04434917272	0.00643397232663	0.00751105276792	0.00543276624364	0.00197568021634
s	0.0378008240951	0.527513798213	0.251081077277	0.059133196739	0.0362274227746	0.0634637917656	0.00876891019674	0.00725707131453	0.00565902399595	0.00309488320016
e	0.0241598363171	0.432547982324	0.335073933292	0.119337659124	0.0252388807792	0.0492334172615	0.00502000063851	0.0029090954734	0.00221128522831	0.0042679106051
k	0.0221807119181	0.227561731028	0.352790073964	0.117390753952	0.0629869445797	0.0682485844012	0.0502368559686	0.0719456743952	0.0202444063082	0.00641425810604
a	0.0220377664686	0.145633432719	0.262654324855	0.186626457581	0.104206993733	0.0837526347251	0.0676745874515	0.0956929353967	0.0265072343945	0.00521362717085
o	0.0142573357826	0.0895369298261	0.202779068352	0.289758299086	0.201762093978	0.0810524267884	0.0337093244592	0.0421174576996	0.041476884681	0.00355016644996
l	0.0108113467487	0.0433184305392	0.0962778369173	0.199346267452	0.227651459153	0.0940317277835	0.120158291826	0.130734848575	0.0728866750227	0.00478311098016
à	0.0104860321303	0.0311698247845	0.0547560085058	0.104033032905	0.270489118344	0.136489632942	0.172281713742	0.161906929805	0.0538830596342	0.00450464360285
d	0.00767600762603	0.0265796182396	0.0497136615953	0.104476497628	0.292677946495	0.136971275141	0.202288237247	0.12943974402	0.0329902513714	0.0171867341324
r	0.0384386720145	0.0193499064332	0.0343065498451	0.131234327743	0.184012558245	0.110567025474	0.228855348056	0.163868712465	0.0521038918238	0.037262992711
o	0.0492123443178	0.0149098007948	0.023333136735	0.114025331865	0.127090023915	0.153606398358	0.174430641352	0.224735733962	0.0622351940746	0.0564213920112
m	0.0296797841869	0.010546807456	0.0188370886367	0.0562802931527	0.0675241893117	0.156081242319	0.254190582611	0.282796394894	0.0758508786915	0.0482127252564
b	0.0271393582136	0.034527826666	0.0146183081372	0.0419135060242	0.048425443556	0.178209850483	0.328821199337	0.206142782938	0.0975726524112	0.0226290691648
ì	0.020823560067	0.0440168149251	0.0138720205704	0.0414998050436	0.0511189423508	0.221609098138	0.287737920092	0.138560863846	0.107419930318	0.0733410335596
k	0.0230847533913	0.0273338982714	0.0295086154281	0.02281640383	0.0414100527523	0.211702592446	0.282880480544	0.173549682849	0.0951591875727	0.0925543132599
e	0.020058487785	0.018569362593	0.0309211064851	0.0102089928099	0.0257485759014	0.176845392082	0.263813799728	0.28801801085	0.0984664666776	0.0673498054266
à	0.00898638731585	0.00872315546018	0.0134930232191	0.00705824873163	0.0179916340411	0.102951921889	0.191028006189	0.348572806437	0.235866302713	0.0653285140022
t	0.00852491497477	0.00904397134638	0.00914351930083	0.00906555874834	0.022984863843	0.0686576338443	0.15976482333	0.331248631699	0.342115320504	0.0394507631107
t	0.0220844281857	0.00920735710383	0.00701659461596	0.0240105060028	0.0380210446804	0.0778515305308	0.126171012243	0.346130834166	0.324229943835	0.0252767541816
i	0.0228487329518	0.00548846219135	0.00409571801888	0.0248948509645	0.0329339631271	0.0660196920513	0.084605424825	0.342308073255	0.305919930278	0.110885156289
f	0.0296653074762	0.00745226718386	0.00611684042295	0.00883194853805	0.0128829568975	0.0395900306274	0.114886292019	0.303578357218	0.342555034493	0.134440970083
i	0.0317859072584	0.00769960461231	0.00656605253992	0.00344415825841	0.00667118243103	0.0286297813111	0.11888844272	0.270591030739	0.377240352964	0.148483483881
n	0.0153032883034	0.00404739592246	0.00322839466464	0.00152229330678	0.00590486661168	0.021007176969	0.12569859886	0.22472559198	0.437237394055	0.161324991227
è	0.00963403770914	0.00261567550283	0.00202770659	0.000843735593524	0.00469402294547	0.0154436241862	0.12508702871	0.149500945927	0.596232710018	0.0939204951423
s	0.00602247549991	0.00264931762725	0.00240232099932	0.00195933756757	0.00743909238576	0.0139414224153	0.10072923222	0.142215820576	0.641126726673	0.0815142232608
t	0.0164822143626	0.00344202289256	0.00329435429124	0.0100162354627	0.0175598801179	0.0514025740494	0.0882222051933	0.225675159659	0.496981416358	0.0869239320136
r	0.0195419462582	0.0025816704773	0.00244484271289	0.013048679935	0.0176503311639	0.0815562454712	0.0527580138623	0.229678651966	0.361078155919	0.219661465918
a	0.00902752799065	0.00170965693445	0.00146837742757	0.00639627716728	0.00839079633231	0.0534604436287	0.0324171476081	0.127745160269	0.27255838064	0.486826214373
</S>	0.00474331538064	0.0011992315003	0.000874457803285	0.00324885237067	0.00430077438658	0.0274920063783	0.0213323126682	0.0800076423345	0.22054105882	0.636260326187
