 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.728830594783	0.129594347729	0.00278677278716	0.00211714449467	0.002636907061	0.00242626626312	0.00268010747711	0.00392921923702	0.00948494901439	0.00655603601598	0.00584847854163	0.00608367810914	0.0367194999312	0.0603059921102
p	0.6690444849	0.239869908963	0.0103740841252	0.00462490704027	0.019088512385	0.00301334470279	0.00142812215079	0.0014893521196	0.00368673419106	0.00269492106895	0.00255115541457	0.00360561217687	0.0131023931063	0.0254264658811
à	0.545936076567	0.370197762041	0.0186826103847	0.00628865480234	0.0262497082841	0.00325859566697	0.000999802994288	0.000679916062576	0.00175418700572	0.00135111170304	0.00144505722427	0.00276639020952	0.00525539474311	0.0151347370121
o	0.416064544242	0.45667300212	0.0207722446198	0.0727292487064	0.0146343083736	0.00317883702265	0.00129790313499	0.000696419980438	0.000686184768048	0.000717054672307	0.000581304138472	0.00114276679881	0.00286804369167	0.00795814407851
v	0.348264774534	0.412495756947	0.0318645548326	0.102780723724	0.032680180865	0.0149601203242	0.0108372653219	0.00595414270427	0.00286458798758	0.00292054483666	0.00147551649593	0.00326066893933	0.0165098698955	0.0131312967366
r	0.332988300511	0.392012400316	0.0708044397175	0.0670742248847	0.0398196289655	0.0193373907855	0.0151203149075	0.00990549960172	0.006256201172	0.00489149441955	0.00216512838995	0.00410588672831	0.0200350026827	0.0154840730527
ì	0.272969422465	0.465199904639	0.139028286967	0.0485930742422	0.0259726235764	0.010038219627	0.00711706780245	0.00623151523084	0.00492242524656	0.00322202946645	0.00125429137075	0.00173637124451	0.00671132706671	0.00700340846732
s	0.173219280443	0.44312010648	0.196886748277	0.0287777828381	0.0602887109068	0.0148969935382	0.00353888586516	0.0251486189147	0.0060659824863	0.00705496777514	0.00812888988851	0.00632999018233	0.0182889382897	0.0082540965856
k	0.197574609941	0.338596404	0.224874650692	0.042154532562	0.0714040264156	0.0160701024405	0.00673746834374	0.0312369368122	0.00646734677684	0.00829192496555	0.010496816908	0.00793367626992	0.0221471492244	0.0160143649238
o	0.20095405618	0.270876852267	0.310659245764	0.04533357627	0.0776926938919	0.0332931963732	0.006820676852	0.0154758055516	0.00388746051755	0.00494996161106	0.00528096781293	0.00327333550912	0.00745766655017	0.0140444995068
