 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.610358509185	0.145870866254	0.0317236390271	0.015327336859	0.0224868196789	0.0108146978525	0.00457286715043	0.015471742189	0.0144548262661	0.128918677015
s	0.651772655462	0.212105911001	0.0446537316418	0.0113478876546	0.0111253491303	0.00794607795206	0.00229242693398	0.00635813261752	0.00769436802879	0.0447034285312
e	0.626335596487	0.299391501734	0.031938393319	0.00474536558618	0.00676896537856	0.00692918058225	0.00127594080129	0.00320141216964	0.00280337590578	0.0166102615481
l	0.411825425962	0.448559708578	0.0621597907521	0.00871835130477	0.0226819533252	0.0281377183127	0.00258877761941	0.00521181754095	0.00192564993211	0.00819079509178
a	0.163414573654	0.646579060193	0.093414460804	0.0120767889041	0.0330681774059	0.0351565134191	0.00305690914127	0.00589890180817	0.00165793167096	0.0056766676336
n	0.075040005498	0.668502913798	0.110789659555	0.0144939033426	0.0395862000902	0.0415135299511	0.00720709266018	0.0184658023356	0.00377380752843	0.020627089683
a	0.0483001593607	0.607014465399	0.158048357452	0.0301985041755	0.0480742166954	0.0456144625171	0.00864427176195	0.0227591780142	0.00452153044074	0.0268248683314
v	0.0306826464396	0.493437601533	0.207047434751	0.0789509919918	0.0489332544211	0.0370844852561	0.0131392208442	0.0692607244363	0.0050309242359	0.0164327446295
r	0.148311955685	0.315675858911	0.210484488217	0.103794877591	0.0449250185004	0.035177908976	0.0178443119504	0.0941245698831	0.00549990460417	0.0241611425917
ì	0.188947053216	0.303966650704	0.219084360506	0.0980630360303	0.0730559861068	0.0349616575187	0.0134873308811	0.043238010155	0.00227292094791	0.0229230256451
k	0.088863868764	0.264902812235	0.244751500369	0.128153744843	0.106852327796	0.0426662783122	0.0201611664874	0.0300154188387	0.0399855425178	0.03364736826
o	0.052604223142	0.162378578365	0.314252634323	0.127612994848	0.140245783892	0.0685077572331	0.0203358586644	0.0255924692045	0.052538615248	0.0359311091333
a	0.0207529080034	0.0889420142083	0.393480540508	0.123564102621	0.205230653677	0.0951533212934	0.0165830176829	0.0252483036019	0.0178141652263	0.013230992691
f	0.00994928421053	0.0453296443694	0.306830017303	0.244201182378	0.175111367626	0.0762820383845	0.0257301784338	0.0584617961055	0.039508120978	0.018596384968
ù	0.00632444323218	0.0257173559698	0.197734870501	0.378648375979	0.145825107209	0.0838631264282	0.0332012703764	0.0610505724658	0.0468424776312	0.0207924226408
r	0.00780293602166	0.0274682436299	0.1430634879	0.364392810446	0.169092510336	0.0993287236427	0.0523892084079	0.0502610083352	0.039372234193	0.0468288714344
n	0.0911428341262	0.0263929901013	0.0930219899	0.317571028511	0.162874049979	0.0830535071142	0.059357993836	0.0705750915987	0.0396114584293	0.0563990819768
o	0.113967690816	0.0146056957615	0.0726560523693	0.225297934412	0.254195043326	0.133228551171	0.069220836372	0.0731202700676	0.017715684234	0.0259922572459
k	0.0436343376013	0.0559499804009	0.0546699187924	0.126988481117	0.334817917042	0.18645893659	0.075470186424	0.0741050540259	0.0314815906719	0.0164236140242
a	0.0198882079428	0.0677885348306	0.0392892550708	0.103188477068	0.335185372947	0.227014317397	0.0795810459413	0.0784434468186	0.0379373280025	0.0116840326067
k	0.00941324653393	0.0477414939692	0.0353268584636	0.079581907952	0.331659598849	0.250178728572	0.0848404833138	0.0971221014249	0.0500367565915	0.0140988382276
a	0.00582255505279	0.0398880430051	0.0283875267032	0.0700165808267	0.29681103315	0.272931762964	0.0995552380646	0.115702428007	0.0568307541132	0.0140540897305
n	0.0032729210623	0.0185517533497	0.0218086630837	0.0808792245309	0.236443516637	0.265089641335	0.116093508928	0.092459370189	0.112028206819	0.0533732079382
n	0.053112539824	0.0116194783186	0.0173780553199	0.0793982746583	0.154696976679	0.205556073378	0.119721262056	0.111313618916	0.154156680248	0.0930470396861
i	0.0685410241369	0.00488515777242	0.0133571041529	0.0445414951108	0.10643073406	0.228101408379	0.189084676285	0.173832245639	0.0896365722893	0.081589558922
u	0.0229695107044	0.00231521049534	0.0211607370666	0.0230347595643	0.10040163104	0.23044728346	0.248632057895	0.239303095946	0.0523479113231	0.059387782324
n	0.0177963182667	0.00400200263743	0.0275319050709	0.023216347723	0.0877178555093	0.194023232215	0.218174427398	0.221472704249	0.11098730941	0.0950778790313
r	0.0637972501242	0.00498980806981	0.024457218045	0.0420130696685	0.0648194593724	0.15534361312	0.176258179319	0.191106133616	0.151866082013	0.125349168888
ù	0.0690808320209	0.00248465929064	0.0183896713875	0.0400562590008	0.0478736016801	0.147177119427	0.197488510973	0.191342938539	0.115950270964	0.170156129287
s	0.0238120492238	0.00611726098091	0.00944531987583	0.0175146389003	0.0450614479427	0.177498034276	0.223420055998	0.137718550446	0.183102591321	0.176310049142
t	0.0623279072759	0.0075758706209	0.00718119831908	0.0164892579701	0.0409454699809	0.149102393625	0.210273799093	0.177389544415	0.22333978284	0.105374770969
i	0.0745115490741	0.00316106636469	0.00614230490924	0.0139224065769	0.0251201679157	0.093297733835	0.180682626044	0.240653768805	0.18764501308	0.174863364664
k	0.0331822055675	0.0285244240409	0.00561530733186	0.00577762632049	0.0226465336273	0.0851902847717	0.183407082295	0.236508842935	0.20820868796	0.190939016688
o	0.0194214132788	0.0369254837098	0.00486356155112	0.00326188311181	0.0245757144224	0.0840227672106	0.176631757312	0.228957240778	0.252713202173	0.168626987829
k	0.00734101286656	0.0157862030879	0.00390636339437	0.00283715918492	0.0249873455008	0.0853038912035	0.163869430117	0.213313985126	0.321083392111	0.161571219356
a	0.00324463944048	0.00870793690998	0.00341120159842	0.00551268746244	0.0240283519123	0.0904444147545	0.149609555132	0.200715186909	0.36546446737	0.148861566532
